,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
21,2048,Annehem Fastigheter,Real Estate,0.908,-3.755,0.043,160.0,4524.7,0.030990000000000004,1377.487,41.588,0.13426,-366.8,2437.1,-0.19759000000000002,-0.31825,-0.32122,Sweden,Mid Cap,ANNE B,22.546,2022-04-28,ANNE-B.ST,,4.21,7.13,0.565,0.16838999999999998,2022-07-15,Q1-2022,Financials,-0.1505067498256124,0.03536146042831569,0.005445148732900362,0.14398778659378905,0.347037859908829,0.3271297770638192,0.34659614998047533,,-2.4232254533250805,-2.4859227017496597,-0.3903394034829283
22,505,AQ Group,Industrial Components,1.189,-12.358,1.195,2959.0,5165.0,0.12433999999999999,4893.645,44.541,0.11901999999999999,-396.0,2851.0,-0.11715999999999999,-0.1807,-0.19396000000000002,Sweden,Mid Cap,AQ,13.116,2022-07-15,AQ.ST,0.012450000000000001,14.351,0.793,1.716,0.20649,2022-07-15,Q2-2022,Industrials,-0.1388986320589267,0.5728944820909971,0.004927271685895351,0.09783642849385261,0.39313673133890137,0.379290771282459,0.461578490094758,0.9338563136095356,-1.7103734312984589,7.328008617644089,-0.07035022121160217
23,381,Arctic Paper,Forest & Wood Products,1.888,14.394,1.428,1909.339,5839.342,0.21394,2168.714,67.53,0.15163000000000001,150.67,2384.055,0.24453,0.52683,1.29943,Sweden,Small Cap,ARP,2.976,2022-05-09,ARP.ST,0.0285,4.446,0.26,0.91,0.22651,2022-07-15,Q1-2022,Materials,0.06319904532403825,0.32697845065420045,0.07645911215903478,1.3035596730198042,0.5259490354483543,0.48226113665513004,0.5375736551073443,0.5745385766534701,16.430820718470105,13.116912938209996,0.7830103602307605
24,1710,Arion Banki,Banks,0.97,3.979,0.041,3287.304,108622.203,0.02634,19237.4,32.476,0.16402999999999998,4834.89,14014.05,0.01272,-0.00624,0.19224,Sweden,Large Cap,ARION SDB,7.062,2022-05-04,ARION-SDB.ST,0.08556,8.774,4.289,1.373,0.1354,2022-07-15,Q1-2022,Financials,0.3450030505100239,0.030263646926770582,0.03999814574196259,1.2063821548091287,0.29027081913763403,0.2841565785458612,0.3038747378510745,0.5321484313845385,1.7073287242486606,3.398661200652346,0.056459791625543376
25,14,Arise Windpower,Wind Energy,3.317,34.112,0.206,273.0,1550.0,0.09752000000000001,1944.388,49.045,0.11695,57.0,838.0,-0.16283999999999998,-0.05,0.00115,Sweden,Small Cap,ARISE,18.707,2022-05-04,ARISE.ST,,18.333,6.095,2.32,0.09308999999999999,2022-07-15,Q1-2022,Utilities,0.06801909307875895,0.1761290322580645,-0.03141337450486159,-0.5241569099462862,0.47360710502152886,0.4535936573582007,0.549278903972767,1.0335389123507905,4.400265610690948,7.677286694930473,-0.005688282040049675
26,1574,Arjo,Medical Supplies,25.244,36.53,0.575,4250.0,16491.0,0.09585,15525.09,49.779,0.08776,425.0,7384.0,-0.2349,-0.3617,-0.34700000000000003,Sweden,Large Cap,ARJO B,21.857,2022-07-14,ARJO-B.ST,0.020179999999999997,23.959,1.638,2.103,0.1813,2022-07-15,Q2-2022,Health Care,0.057556879739978334,0.2577163301194591,-0.16879289006869969,-3.9905553389867143,0.446976283021712,0.3718577150101618,0.38766844702200554,0.7899619280934187,-15.970308518633866,-18.488718346704655,-0.50655038475787
27,17,Assa Abloy,Construction Supplies,359.669,32.081,0.738,39531.0,135290.0,0.15297,252221.0,30.988,0.15637,7862.0,73568.0,-0.10324,-0.13008,-0.15109999999999998,Sweden,Large Cap,ASSA B,18.662,2022-04-27,ASSA-B.ST,0.01853,21.887,2.527,3.428,0.09605999999999999,2022-07-15,Q1-2022,Industrials,0.10686711613745106,0.2921945450513711,-0.007131513332417683,-0.1880958959486148,0.27475123131350726,0.25461895431042736,0.3474897684563911,0.9273695234978561,7.3188218866110875,10.557529103949618,-0.1520528444705006
28,18,AstraZeneca,Pharmaceuticals,569.144,-56.884,0.414,231281.297,846304.125,0.00054,2170048.0,24.708,-0.02924,-38148.801,306709.594,0.07647999999999999,0.33381,0.36787,Sweden,Large Cap,AZN,7239.274,2022-04-29,AZN.ST,0.01284,-241.649,6.197,7.075,0.54442,2022-07-15,Q1-2022,Health Care,-0.12438085324451899,0.27328390606627373,0.015238375453149211,0.4711389872858832,0.24570566943315134,0.22579625993644523,0.2964348562384645,0.41896233925948473,17.799311994799837,22.333769941436827,0.37586938512363877
29,19,Atlas Copco A,Industrial Machinery,509.002,32.484,0.777,48435.0,147944.0,0.32021,494993.0,39.779,0.25832,15238.0,74435.0,-0.13335,-0.30784,-0.25371,Sweden,Large Cap,ATCO A,20.109,2022-04-26,ATCO-A.ST,0.018879999999999997,25.494,4.305,6.65,0.19901,2022-07-15,Q1-2022,Industrials,0.2047155236112044,0.32738738982317633,-0.024012793780585517,-0.5462514733593681,0.3472485668703397,0.3264563909844862,0.4028929916478396,1.1488942616470996,-3.1859448794957896,1.5900160637855916,-0.23308121088542
30,20,Atrium Ljungberg,Real Estate,12.669,-4.994,0.037,3518.0,64700.0,0.03336,18997.311,40.68,0.2332,-3804.0,29755.0,-0.2069,-0.24149,-0.28599,Sweden,Large Cap,ATRLJ B,21.374,2022-07-08,ATRLJ-B.ST,0.036469999999999995,2.596,8.006,0.638,0.24959,2022-07-15,Q2-2022,Financials,-0.12784405982187869,0.05437403400309119,-0.038201678675073625,-0.9755057532908721,0.32431973369517764,0.30827876697823814,0.3589155340444332,0.9632681211743913,-0.5417001632278942,0.3480977764065506,-0.3038535521895266
31,920,Attendo,Healthcare Facilities,4.812,3.166,0.615,4305.0,21605.0,0.040999999999999995,3492.415,32.565,0.0064600000000000005,1103.0,4925.0,-0.25482,-0.3887,-0.44541,Sweden,Mid Cap,ATT,23.698,2022-05-06,ATT.ST,,108.908,0.263,0.709,0.0292,2022-07-15,Q1-2022,Health Care,0.22395939086294417,0.1992594306873409,0.008561348715591,0.2254429696827177,0.29016172569242543,0.27537037595957553,0.34805280107269887,0.7295177219934165,-9.607682083578673,-4.816218355645834,-0.3817143031529018
32,21,Autoliv,Auto & Equipment,176.285,36.57,1.044,11250.99,65181.91,0.15221,79774.5,43.285,0.135,2181.4,22309.01,0.11079,-0.18512,-0.02851,Sweden,Large Cap,ALIV SDB,18.471,2022-04-22,ALIV-SDB.ST,0.02754,22.688,1.172,3.576,-0.05371000000000001,2022-07-15,Q1-2022,Consumer Durables,0.09778112072207598,0.1726090873986356,-0.019218756559541195,-0.4530949151811878,0.341866710762259,0.3156297054766197,0.38875477850731477,1.0817239974963875,13.127894028922752,6.924439401290115,-0.17732806073941676
33,22,Avanza Bank,Retail & Mortgage Banks,123.403,4.384,0.012,2129.0,245347.0,0.00838,25747.17,54.271,0.43816000000000005,5873.0,3889.0,-0.33131,-0.44925,-0.31517,Sweden,Large Cap,AZA,12.81,2022-07-14,AZA.ST,0.05559,15.11,8.652,6.621,-0.02778,2022-07-15,Q2-2022,Financials,1.5101568526613525,0.008677505736772815,0.06495905492829201,1.2100288603318887,0.43985705822899157,0.42377638276296503,0.4920209691528254,1.0759504333527203,-17.558217458557905,-24.557557211391035,-0.5318628832567147
34,1557,Awardit,Advertising,5.136,-5.283,0.629,225.381,1009.409,0.09848000000000001,800.256,76.137,0.030430000000000002,-151.47,499.924,-0.5897399999999999,-0.67123,-0.33332999999999996,Sweden,First North,AWRD,13.245,2022-05-13,AWRD.ST,,52.594,1.261,1.601,2.7966699999999998,2022-07-15,Q1-2022,Consumer Durables,-0.3029860538801898,0.22328015700276102,-0.3790602561632379,-7.080018470934569,0.7073737275202422,0.5057923930107362,0.4906971144068481,0.8771421773808529,-4.97058032161816,-17.339317671175007,-0.6571428571428571
35,24,Axfood,Food Retail,117.459,485.728,2.596,9505.0,25369.0,0.25329,65573.32,32.443,0.39689,135.0,6074.0,-0.043949999999999996,0.22777,0.28907,Sweden,Large Cap,AXFO,23.004,2022-07-15,AXFO.ST,0.02563,25.604,0.996,10.796,0.30465,2022-07-15,Q2-2022,Food and Beverage,0.02222588080342443,0.3746698726792542,0.0011031984100344783,0.029157219699282762,0.24611947233791853,0.21380551205829434,0.346774505434912,0.23405714931774993,10.62486554161937,10.629469481670753,0.26112722954560486
36,1769,Azelio,Renewable Energy,3.407,-1.229,0.001,114.957,1117.676,-0.6994499999999999,618.783,131.568,-0.49113999999999997,-503.41,877.817,-0.49741,-0.7539199999999999,-0.8568399999999999,Sweden,First North,AZELIO,-0.805,2022-05-11,AZELIO.ST,,-1.435,445.809,0.705,-0.23815999999999998,2022-07-15,Q1-2022,Utilities,-0.5734794381972552,0.10285359979099488,-0.17006407254030564,-0.9297304052595252,1.0625714322421145,0.827913754695152,1.6764676749296348,1.2138871840986238,-20.05101391967907,-11.377108538537886,-0.751627899879633
37,1313,B3 Consulting,IT Consulting,3.48,11.43,1.633,314.9,602.8,0.47045000000000003,1110.98,61.78,0.29947,97.2,203.3,0.09746,0.51995,1.31707,Sweden,Small Cap,B3,11.516,2022-04-27,B3.ST,0.02703,16.244,1.128,5.465,0.18359000000000003,2022-07-15,Q1-2022,Technology,0.4781111657648795,0.5223954877239548,0.12561364127366992,2.062683755426437,0.5249675681792964,0.4822251314844936,0.5581408375775139,0.5996818839751012,25.07714778675776,20.36378646220421,0.838756877400096
38,377,Bactiguard,Medical Equipment,2.155,-193.742,0.249,85.706,829.114,-0.12011,3504.4,59.159,-0.12894,-18.088,514.599,-0.17355,-0.39024000000000003,-0.47862000000000005,Sweden,Mid Cap,BACTI B,-53.818,2022-07-14,BACTI-B.ST,,-52.726,16.98,6.81,0.24343,2022-07-15,Q2-2022,Health Care,-0.0351496990860845,0.10337058595078602,-0.01911104623212312,-0.272237949474631,0.45893774887193234,0.41801365507609367,0.6433916809725744,0.5833973898876562,-26.827643454820226,-17.10029628810742,-0.4206257447057927
39,1517,Balco Group,Construction Supplies,1.463,25.792,0.925,300.9,1304.1,0.12058999999999999,1382.458,55.311,0.12444000000000001,53.6,712.0,-0.41682,-0.54076,-0.40494,Sweden,Mid Cap,BALCO,13.741,2022-07-14,BALCO.ST,0.0317,15.603,1.146,1.942,0.03336,2022-07-15,Q2-2022,Industrials,0.07528089887640449,0.2307338394294916,-0.11128761871203707,-1.8330024482727325,0.4635119159689889,0.4142844810753083,0.5564465417270554,0.915036615026126,-8.504813859843203,-15.968101060095613,-0.5514355008974932
40,1450,Bambuser,Online Services,3.121,-2.765,0.21,-19.778,824.89,-0.89992,640.076,79.962,-0.31171,-231.519,724.799,-0.6524,-0.8075,-0.8039499999999999,Sweden,First North,BUSER,-0.656,2022-04-27,BUSER.ST,,-2.828,3.702,0.883,-0.0034899999999999996,2022-07-15,Q1-2022,Technology,-0.31942510958210485,-0.0239765302040272,-0.1603142243348401,-1.7895693421891,0.7514575149290452,0.7159360373858186,0.8210378337101701,1.1739800029462073,-36.41247653834088,-36.55563414153123,-0.8327173841044672
41,27,BE Group,Industrial Components,9.095,15.821,1.621,1384.0,4178.0,0.36311,1281.485,79.905,0.41706000000000004,81.0,1688.0,-0.55023,-0.27037,0.40585,Sweden,Small Cap,BEGR,2.364,2022-07-13,BEGR.ST,0.12183,1.818,0.189,0.759,0.46186,2022-07-15,Q2-2022,Industrials,0.04798578199052133,0.331258975586405,0.05454773452864892,0.6932874269838127,0.6470168967493946,0.6122856144123991,0.721112521983545,0.8010181890714928,6.553447749657434,-2.0530849848991686,-0.15068130524100998
42,29,Beijer Alma,Industrial Components,7.649,-12.66,0.808,1883.6,7187.6,0.21079,10979.74,39.253,0.20423,-867.3,2839.4,-0.15256,-0.2741,-0.04278,Sweden,Mid Cap,BEIA B,15.711,2022-04-26,BEIA-B.ST,0.01921,18.84,1.89,3.867,0.45885,2022-07-15,Q1-2022,Industrials,-0.30545185602592095,0.2620624408703879,0.006887705382400688,0.12584274642618537,0.40095096338454805,0.3887663449086004,0.5016329057617929,0.9604360155746988,5.210237629194862,-2.4859227017496597,-0.24164210607609304
43,28,Beijer Ref,Installation,54.767,-41.679,1.01,,19256.0,0.13921,59601.199,46.45,0.19888000000000003,-1430.0,5913.0,-0.08077999999999999,-0.00128,-0.06492,Sweden,Large Cap,BEIJ B,39.23,2022-07-15,BEIJ-B.ST,0.0070599999999999994,50.683,3.064,10.08,0.45263,2022-07-15,Q2-2022,Industrials,-0.24184001352951123,,0.04247123372318451,0.8054166004650107,0.43801161579815917,0.42182122228738766,0.48329682621958636,1.2448310332108896,2.8276778613789113,4.309159398310769,-0.16344034605209612
44,26,Bergman & Beving,Industrial Components,2.018,95.175,0.845,1999.0,5420.0,0.08424,2760.062,41.152,0.09966,29.0,2049.0,-0.24474,-0.24133,-0.33419,Sweden,Mid Cap,BERG B,11.881,2022-07-13,BERG-B.ST,0.0338,12.892,0.602,1.347,0.08227000000000001,2022-07-15,Q1-2023,Industrials,0.014153245485602733,0.3688191881918819,-0.053876429190949926,-1.1878258869520226,0.395519850990131,0.3921738345937826,0.41570539529995737,0.941023792565098,-9.223921524461822,-7.843046346133287,-0.37203495386692675
45,31,Bergs Timber,Forest & Wood Products,2.446,24.243,1.397,1370.0,2413.0,0.24123,1478.803,54.854,0.25326,61.0,1686.0,-0.24911999999999998,-0.14012,-0.12211999999999999,Sweden,Small Cap,BRG B,3.656,2022-05-05,BRG-B.ST,0.07034,3.463,0.439,0.877,0.32073999999999997,2022-07-15,Q1-2022,Materials,0.036180308422301306,0.5677579776212184,-0.05728577677318403,-0.9828584251675604,0.4724549529386365,0.4554303701111928,0.5341896687973233,0.7730381724420649,-0.7032210669766873,1.3641345416868884,-0.13474665872955804
46,32,Betsson,Gambling & Casinos,24.651,12.456,0.722,4392.827,9484.402,0.22539,8206.975,34.747,0.17231000000000002,658.875,6136.966,0.013040000000000001,0.11868000000000001,-0.15836,Sweden,Mid Cap,BETS B,7.096,2022-04-28,BETS-B.ST,0.06852,7.433,1.199,1.337,0.09154999999999999,2022-07-15,Q1-2022,Consumer Durables,0.10736168328128264,0.46316330750214935,0.046507214991089896,0.9287841315468197,0.40048703389565854,0.3588477160452518,0.4589286699016154,0.8151552588312235,1.9276889961955899,16.001694554099096,0.11430083523328216
47,1694,Better Collective,Gambling & Casinos,5.804,-3.668,0.321,1367.521,6589.26,0.09594,7619.578,46.969,0.06144,-2077.531,3810.094,-0.22539,-0.17754999999999999,-0.29767,Sweden,Mid Cap,BETCO,16.478,2022-05-18,BETCO.ST,,32.107,3.598,2.0,0.94149,2022-07-15,Q1-2022,Consumer Durables,-0.5452702741717134,0.20753787223451495,-0.008601736563244144,-0.15014409187697356,0.5000109012446644,0.46369681354932474,0.5250703962622035,1.026976831581099,-10.304532673312517,-3.4685807036569836,-0.27864583333333337
48,1677,BHG Group,Retailers,44.554,-2.351,0.918,3530.0,14382.6,0.05887,4259.549,71.867,0.09028,-1811.5,5297.4,-0.47801000000000005,-0.65536,-0.79841,Sweden,Large Cap,BHG,10.283,2022-04-27,BHG.ST,,7.798,0.322,0.804,0.31146999999999997,2022-07-15,Q1-2022,Consumer Durables,-0.341960206893948,0.24543545673244058,0.026185942090932945,0.32111531986949404,0.6085652606292181,0.545585090303515,0.7473892047517373,1.129001326329967,-34.70554753108531,-23.115313161877825,-0.7163398730756526
49,1376,BICO Group,Medical Equipment,44.873,-0.482,0.163,1364.8,9847.1,-0.029609999999999997,2100.098,144.382,-0.03272,-4356.1,6857.5,-0.81915,-0.84395,-0.92549,Sweden,Large Cap,BICO,-9.427,2022-05-18,BICO.ST,,-9.269,1.308,0.306,0.62805,2022-07-15,Q1-2022,Health Care,-0.6352314983594605,0.1385991814849042,0.17061631067728456,1.211000151057863,1.2691780275812306,0.8224016651018915,1.2912668223695383,1.2108279219339764,-27.594259611101595,-18.462750280397774,-0.8936729423756459
