,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
123,73,Enea,IT Consulting,8.302,-10.043,0.331,682.5,3035.8,0.07255,2478.697,71.883,0.08213,-246.8,1809.4,-0.38769,-0.58462,-0.47256,Sweden,Mid Cap,ENEA,18.076,2022-04-27,ENEA.ST,,16.484,2.47,1.37,0.23281,2022-06-17,Q1-2022,Technology,-0.13639880623411074,0.2248171816325186,-0.35464974207302513,-6.742165900298482,0.6192145688824056,0.4489160887171829,0.4821030251344759,1.0110233073715134,-7.143935431813833,-8.229466254550632,-0.5164179039408149
124,75,EnQuest,Oil & Gas -Exploration,33.005,1.746,0.29,3463.601,42215.672,0.18789,5959.52,62.834,0.72392,3412.62,5035.71,-0.010029999999999999,0.47526,0.21445,Sweden,Mid Cap,ENQ,4.109,2022-03-24,ENQ.ST,,1.506,0.487,1.183,0.17775,2022-06-17,Q4-2021,Energy,0.6776839810076434,0.08204538352486726,0.11024408082901804,1.877168476838294,0.6080494162172309,0.5653250464756722,0.5382594599827442,1.1747161073146488,11.98478804621115,7.391051168290996,0.0025381140696765225
125,291,Eolus Vind,Wind Energy,11.515,-9.712,1.388,-53.813,2021.0,-0.245,2059.809,83.153,-0.11579,-212.083,851.0,-0.10710000000000001,-0.26587,-0.57205,Sweden,Mid Cap,EOLU B,-11.163,2022-05-18,EOLU-B.ST,0.01814,-14.665,0.734,2.42,0.08869999999999999,2022-06-17,Q1-2022,Utilities,-0.2492162162162162,-0.026626917367639783,-0.19371373693294736,-1.870548800326689,0.6656995613552931,0.567411527952689,0.9491416235630494,1.3745731169715345,-13.323412755486057,-6.072531141450705,-0.48053307442224236
126,1712,Epiroc B,Industrial Machinery,91.004,57.294,0.801,16370.0,52409.0,0.35185,174232.203,39.734,0.26609,3041.0,28754.0,-0.19893999999999998,-0.22468,-0.10695,Sweden,Large Cap,EPI B,17.665,2022-04-25,EPI-B.ST,0.0209,22.577,4.152,6.059,0.11863,2022-06-17,Q1-2022,Industrials,0.10575919872017807,0.3123509320918163,0.024806726472340834,0.5952290581847369,0.32393123380731004,0.3093811728739198,0.3819662371667517,1.0148630034966657,-0.32194076076370226,-1.850903298147053,-0.21409612382533483
127,293,Episurf Medical,Medical Equipment,0.857,-8.67,0.025,2.2,255.2,-2.71937,599.974,54.204,-0.29139,-69.2,236.8,-0.24114999999999998,-0.46043,-0.31402,Sweden,Small Cap,EPIS B,-5.66,2022-04-29,EPIS-B.ST,,-8.694,92.304,2.534,0.52177,2022-06-17,Q1-2022,Health Care,-0.2922297297297297,0.008620689655172415,-0.08633755863625825,-1.4800819514639407,0.6052865934167578,0.5078726294435008,0.5346303931035822,0.7871863501082556,-9.182102970711739,-24.436265027056137,-0.6038732274648473
128,1874,EQT,Holding Companies,303.193,-73.15,0.41,12040.7,40087.602,0.29793,216237.5,61.397,0.30887,-2956.1,30312.9,-0.36745,-0.57015,-0.31203,Sweden,Large Cap,EQT,23.94,2022-01-19,EQT.ST,0.01298,22.547,13.154,7.134,1.31487,2022-06-17,Q4-2021,Financials,-0.09751953788651035,0.3003596972450485,-0.03807882807297713,-0.7712486914799367,0.5233157265844445,0.4937614240397594,0.45251062062687875,1.616809618982088,-13.523755525957474,-20.105629364805537,-0.5206406015192613
129,77,Ericsson B,Communications,620.681,8.051,0.733,102743.0,323935.0,0.29526,252528.703,42.308,0.20428999999999997,31367.0,109879.0,-0.10228999999999999,-0.21885000000000002,-0.28652,Sweden,Large Cap,ERIC B,5.993,2022-04-14,ERIC-B.ST,0.033010000000000005,11.233,1.063,2.298,0.19834,2022-06-17,Q1-2022,Technology,0.28546856087150413,0.3171716548072916,-0.08050944667950888,-1.43932359086881,0.34151017447616255,0.2683285335558676,0.5126583568954903,0.7797678646080493,-3.305055569203572,2.5058176145709603,-0.20419524092802854
130,1470,Essity B,Personal Products,390.579,26.851,0.698,33852.0,184276.0,0.08602,182047.0,35.751,0.09885999999999999,6780.0,59623.0,0.12401999999999999,-0.10621,-0.08898,Sweden,Large Cap,ESSITY B,22.203,2022-04-22,ESSITY-B.ST,0.02701,26.794,1.415,3.053,0.10188000000000001,2022-06-17,Q1-2022,Food and Beverage,0.11371450614695672,0.1837027068093512,0.18035197885503862,5.210138672910942,0.25502725523306496,0.20595450790969705,0.3172570431322248,0.485169022169476,4.14829008917798,7.085446327570111,-0.0314820066573549
131,750,Evolution,Gambling & Casinos,944.123,40.9,0.289,9725.712,41584.77,0.22547999999999999,193320.203,62.417,0.20376999999999998,4726.667,34151.359,-0.13186,-0.23254000000000002,-0.39161999999999997,Sweden,Large Cap,EVO,25.393,2022-04-28,EVO.ST,0.016390000000000002,27.565,16.075,5.661,0.22760999999999998,2022-06-17,Q1-2022,Consumer Durables,0.13840348198149305,0.23387677748367972,0.12382763787402395,1.8595205917343791,0.5939168310930544,0.5414373322473711,0.6103180854330137,1.0991279243007874,-21.15950748527914,-14.448951968498347,-0.4208005832470819
132,79,eWork,IT Consulting,0.844,408.801,3.452,512.414,4039.885,1.98993,2103.28,32.335,0.46984000000000004,5.145,236.421,0.12132,0.0,0.23541,Sweden,Small Cap,EWRK,14.5,2022-05-02,EWRK.ST,0.040979999999999996,18.935,0.151,8.896,0.18719999999999998,2022-06-17,Q1-2022,Technology,0.021762026215945283,0.12683875902408112,0.11491301789949226,3.0153395461795,0.33328980556396864,0.30911273953453117,0.34927914073720107,0.6288517574514249,8.749701072259201,10.458985362545583,0.14680902944121077
133,1355,ExpreS2ion Biotech,Biotechnology,2.662,-3.732,0.09,8.047,140.035,-0.53518,442.46,96.452,-0.35487,-118.553,131.329,-0.33592,-0.67376,-0.68443,Sweden,First North,EXPRS2,-6.256,2022-05-31,EXPRS2.ST,,-7.995,35.219,3.369,0.42772,2022-06-17,Q1-2022,Health Care,-0.9027176023574381,0.05746420537722713,-0.023238997307806097,-0.21638054917398034,0.845356949572757,0.7495386111060597,0.9843256673895376,0.7979623028625629,-24.47092004317773,-23.01453924648244,-0.7151024257131317
134,1968,Exsitec,IT Consulting,1.745,-15.142,1.16,483.476,530.448,0.01038,2371.392,64.076,-0.08076,-156.61,236.528,-0.01075,-0.13817000000000002,-0.09731999999999999,Sweden,First North,EXS,933.275,2022-04-29,EXS.ST,0.00815,-127.822,3.853,10.026,0.7107899999999999,2022-06-17,Q1-2022,Technology,-0.6621203409321519,0.9114484360389709,0.046794051131382575,0.5825877577119799,0.592176237014394,0.5214472610440077,0.7361544369739684,,-2.0776119137845543,-0.738175307138859,-0.1334870383684128
135,80,Fabege,Real Estate,74.673,-25.617,0.033,2217.0,91437.0,0.02477,33557.93,38.682,0.15803,-1310.0,46351.0,-0.31707,-0.31127,-0.26285000000000003,Sweden,Large Cap,FABG,29.693,2022-04-26,FABG.ST,0.03943,4.434,11.138,0.724,0.13407,2022-06-17,Q1-2022,Financials,-0.02826260490604302,0.024246202303225172,-0.005072730957028093,-0.12273596907610675,0.31552312972396784,0.29692005556427414,0.3787996911697893,0.9563863813500979,5.363930986639157,1.651581307744679,-0.29431257688539714
136,81,Fagerhult,Construction Tools,3.469,24.487,0.563,2700.9,12926.8,0.07997,9302.633,40.618,0.07698,379.9,6386.4,-0.02597,-0.10103,-0.18975999999999998,Sweden,Mid Cap,FAG,16.621,2022-04-26,FAG.ST,0.02476,18.811,1.277,1.457,0.020489999999999998,2022-06-17,Q1-2022,Industrials,0.05948578228736064,0.20893802023702698,-0.012831875944707694,-0.3482033076933659,0.34316370041303107,0.3160174046804578,0.33775120181620455,0.8341826909848228,3.3503141774388876,1.65955310647692,-0.22921554114237686
137,2046,Fasadgruppen,Construction Supplies,8.603,-11.02,0.722,1520.2,4126.9,0.10939,4647.116,40.846,0.11542999999999999,-421.7,1737.9,-0.36605,-0.4025,-0.16552,Sweden,Mid Cap,FG,18.998,2022-05-12,FG.ST,0.012549999999999999,22.003,1.559,2.674,0.7184,2022-06-17,Q1-2022,Industrials,-0.24264917429081073,0.3683636627977417,-0.1222351292039967,-2.7738082655846097,0.36403828497953084,0.34484088727676554,0.40388641068669123,,-2.0776119137845543,-0.738175307138859,-0.43266315308684544
138,83,Fast Balder,Real Estate,179.66,-3.208,0.039,7021.0,242355.0,0.02661,60381.238,46.325,0.22107,-18822.0,95464.0,-0.47999,-0.49975,-0.43339,Sweden,Large Cap,BALD B,28.832,2022-05-12,BALD-B.ST,,2.761,6.461,0.633,0.25148,2022-06-17,Q1-2022,Financials,-0.19716332858459734,0.028969899527552558,-0.0010416998365980756,-0.023513672751319128,0.36739389623562724,0.3511293266233403,0.4060334089974104,1.2026256585148796,-14.648906066731163,-15.192995787611627,-0.47356098454173023
139,393,Fastator,Real Estate,1.782,-0.846,0.058,308.166,7976.396,0.10836,1119.067,38.627,0.17038,-1322.114,2058.109,-0.29064,-0.34396,-0.16847,Sweden,Mid Cap,FASTAT,7.156,2022-05-05,FASTAT.ST,0.06944,2.651,2.422,0.544,1.1771800000000001,2022-06-17,Q1-2022,Financials,-0.6423926040846234,0.03863474180569771,-0.014769623718670188,-0.37211224993937575,0.3514263939666044,0.33592268972343353,0.3637768909131487,0.9382990907715621,-8.797865597354052,-3.6474782206529968,-0.19625407781649729
