,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
97,436,Christian Berner Tech,Industrial Components,0.67,-62.182,1.22,297.647,609.282,0.16888000000000003,468.975,44.633,0.12166,-7.542,186.827,-0.16667,-0.26036000000000004,-0.21136,Sweden,Small Cap,CBTT B,21.522,2022-02-25,CBTT-B.ST,0.03,20.634,0.628,2.51,0.18742,2022-03-03,Q4-2021,Industrials,-0.04036889742917244,0.488520914781661,-0.04067207826898234,-0.8269509453825531,0.4247215261451468,0.3879474629109659,0.45077130240792723,1.508068285180365,-0.72709892243379,-0.551118148494339
98,1676,Cibus Nordic,Real Estate,42.27,-7.385,0.052,786.158,16178.35,0.04699,9616.0,37.836,0.08807000000000001,-1302.064,6007.599,-0.03298,0.028229999999999998,0.53435,Sweden,Mid Cap,CIBUS,25.701,2022-02-24,CIBUS.ST,0.04242,18.174,11.518,1.601,0.18638000000000002,2022-03-03,Q4-2021,Financials,-0.2167361703069729,0.04859321253403468,-0.00704161787475488,-0.18107470344368584,0.297448330831138,0.2369437135992173,0.35641363826453953,0.9740173952251799,6.093106006510216,3.4941049922193135
99,2077,Cint Group,IT Services,57.017,-3.405,0.096,715.829,14604.08,-0.0025,17843.213,62.181,-0.0028000000000000004,-5239.821,11548.13,-0.33533999999999997,-0.27776,-0.01667,Sweden,Large Cap,CINT,-575.026,2022-02-22,CINT.ST,,-355.905,12.767,1.545,6.2692499999999995,2022-03-03,Q4-2021,Technology,-0.45373761812518565,0.049015686027466296,-0.024412862942101543,-0.41362220296066615,0.48539230226431007,0.43487223324093005,0.5409467459047475,,0.03399046013870462,-0.13734899809306686
100,51,Clas Ohlson,Retailers,32.361,6.209,1.305,3426.2,6395.4,0.21384,6861.76,42.945,0.2225,1105.2,2029.7,-0.05596,0.01357,0.33799999999999997,Sweden,Mid Cap,CLAS B,12.621,2021-12-08,CLAS-B.ST,0.05975,14.672,0.822,3.381,0.11706,2022-03-03,Q2-2022,Consumer Durables,0.544513967581416,0.5357288050786503,0.08018086823312842,2.4400469609472277,0.3487079906672519,0.27848811145725016,0.30117034946159615,1.2699329881750818,2.33297083972387,3.371321912502448
101,1542,Climeon,Renewable Energy,4.783,-3.617,0.053,4.126,545.788,-0.58357,611.053,120.704,-0.30437000000000003,-168.936,352.362,-0.00194,-0.15599,-0.78769,Sweden,First North,CLIME B,-3.054,2022-02-09,CLIME-B.ST,,-5.338,10.568,1.734,-0.14227,2022-03-03,Q4-2021,Utilities,-0.4794387590035248,0.007559711829501565,-0.16189127461656927,-1.2443707638835497,0.8997789390803225,0.7461630444760639,1.1923761660358936,1.2650383712657476,-1.1154395888709876,2.7030910136174335
102,52,Cloetta,Food Processing,18.554,10.03,0.633,2148.0,9549.0,0.07684,6690.188,19.592,0.10454000000000001,667.0,4515.0,-0.06833,-0.21264,-0.03013,Sweden,Mid Cap,CLA B,14.813,2022-01-28,CLA-B.ST,0.04314,14.077,1.107,1.482,0.03154,2022-03-03,Q4-2021,Food and Beverage,0.1477297895902547,0.2249450204209865,0.017471223615682208,0.8762082673528534,0.17747821270190006,0.1689811491122455,0.1827492565078068,1.165579995503281,1.8140793064226175,0.44720151833779664
103,2097,CoinShares,Internet Transactions,3.226,-3.374,0.02,590.06,48293.32,-11.46209,5283.752,66.939,-10.803379999999999,-1565.993,2433.299,-0.04106,-0.12555,-0.9495399999999999,Sweden,First North,CS,-0.195,2022-02-22,CS.ST,,-0.201,5.394,2.171,1.03309,2022-03-03,Q4-2021,Technology,-0.6435678476011374,0.012218252959208436,0.03920418171608131,0.5617428112216282,0.7946155318864496,0.7558735315742916,0.6396383778620904,,0.03399046013870462,-0.13734899809306686
104,740,Collector,Consumer Lending,17.598,-1.723,0.06,2364.0,44465.0,0.02181,6268.228,42.457,0.12104,-3639.0,5990.0,-0.21904,-0.22341,0.14953,Sweden,Mid Cap,COLL,6.462,2022-02-09,COLL.ST,,8.646,2.366,1.046,0.17084,2022-03-03,Q4-2021,Financials,-0.6075125208681135,0.053165410997413697,-0.09641199855435001,-2.718687387060948,0.4603443319115963,0.42610510999482876,0.3250210254993009,1.1712687717741346,5.471174329595949,0.7061851058062032
105,56,Concejo B,Security & Surveillance,1.411,32.107,0.175,21.4,1490.2,-0.18248999999999999,638.929,42.711,-0.01536,19.9,950.5,-0.17771,-0.22222,-0.22222,Sweden,Small Cap,CNCJO B,-0.46,2022-02-24,CNCJO-B.ST,,-43.764,2.446,0.672,0.03963,2022-03-03,Q4-2021,Technology,0.020936349289847448,0.014360488525030196,-0.19286336812463656,-4.444033559612644,0.3843639696244422,0.2937257951174543,0.3977517142297711,0.674037580751633,-1.576320033118684,-2.357696009896866
106,247,Concentric,Industrial Components,11.499,-8.117,0.559,620.0,3783.0,0.16687000000000002,7824.904,60.282,0.23119,-964.0,1462.0,-0.25719000000000003,0.10546,0.04716,Sweden,Mid Cap,COIC,22.374,2022-02-16,COIC.ST,0.01816,23.151,3.7,5.352,0.84807,2022-03-03,Q4-2021,Industrials,-0.6593707250341997,0.16389109172614327,-0.014282221225960345,-0.296656182353974,0.436986334009593,0.38075875947973076,0.4412472333509184,1.7914947155528962,2.806174682089209,2.7975954810882495
107,741,Coor Service Management,Business Support & Services,10.203,282.047,1.426,1176.0,7086.0,0.11204,6769.118,28.999,0.1323,24.0,2003.0,-0.08839000000000001,-0.20663,0.13768,Sweden,Mid Cap,COOR,20.923,2022-02-10,COOR.ST,0.06794,25.388,0.67,3.379,0.16854,2022-03-03,Q4-2021,Industrials,0.011982026959560658,0.165961049957663,0.020254357771070763,0.6050204727728663,0.2516144451102822,0.24016435542575093,0.3068230971201987,1.5817958566867782,5.258000085833991,2.0170690219683034
108,312,Copperstone,Mining,1.963,-23.39,,-55.809,571.47,-0.03786,1464.642,36.918,0.00049,-62.617,547.711,-0.05654,-0.08176,0.30067,Sweden,First North,COPP B,-91.449,2021-08-20,COPP-B.ST,,5840.0,,2.674,0.67927,2022-03-03,Q2-2021,Materials,-0.11432489031624342,-0.09765866974644337,0.00037297142184922194,0.004845572374215764,0.462246249984201,0.41362622605813254,0.7054562972887133,0.6683543234025161,1.7402584223425002,-1.7777158067717167
109,57,Corem Property A,Real Estate,0.784,102.114,0.03,1894.0,92236.0,0.02373,24098.977,44.427,0.12988,236.0,33342.0,-0.275,-0.11449999999999999,0.15423,Sweden,Large Cap,CORE A,39.984,2022-02-24,CORE-A.ST,0.01724,5.467,8.591,0.723,3.93927,2022-03-03,Q4-2021,Financials,0.0070781596784835945,0.020534281625395723,-0.03863648564474398,-0.7782986657402412,0.488599981850613,0.4038639373109838,0.45497860358199904,1.0348661723908146,1.7345088173501761,-0.6322794053486378
110,2218,Corem Property D,Real Estate,3.38,1296.236,0.03,1894.0,92236.0,0.02373,305911.58,13.3,0.12988,236.0,33342.0,-0.04072,-0.05305,-0.9495399999999999,Sweden,Large Cap,CORE D,198.484,2022-02-24,CORE-D.ST,0.06791,69.4,109.059,9.175,3.93927,2022-03-03,Q4-2021,Financials,0.0070781596784835945,0.020534281625395723,0.026977896099631082,1.8366101069857117,0.12646603595555558,0.10467474313757141,0.13462656063688444,,0.03399046013870462,-0.13734899809306686
111,398,Cortus Energy,Biomass Energy,1.533,-7.191,0.001,-36.758,128.626,-1.35927,523.53,61.295,-0.88981,-72.808,88.357,-0.20565999999999998,-0.42457999999999996,-0.15666,Sweden,First North,CE,-7.076,2022-02-23,CE.ST,,-5.743,486.552,5.925,0.07657,2022-03-03,Q4-2021,Utilities,-0.8240207340674763,-0.2857742602584237,-0.030967853303637827,-0.5324557188875405,0.7702905050102653,0.6628017662515828,0.5330491413284335,0.2971917815673991,-2.773091103809319,-5.655789970543165
112,270,C-RAD,Medical Equipment,2.337,126.227,0.852,165.7,306.7,0.31277,1552.592,35.755,0.10861000000000001,12.3,231.1,0.01099,-0.29878,-0.22689,Sweden,Small Cap,CRAD B,39.905,2022-01-27,CRAD-B.ST,,61.032,5.944,6.718,0.13383,2022-03-03,Q4-2021,Health Care,0.05322371267849416,0.5402673622432345,0.07935918002892861,2.0488813833114286,0.3662739294514775,0.3447460927300037,0.3549931709413318,1.239105937410868,-0.6131898470393825,-0.426345170970632
113,278,Creades,Holding Companies,21.068,-14.687,,,13520.0,0.3261,14363.62,48.831,0.32391,-978.0,12945.0,-0.16726,-0.0298,0.26555,Sweden,Large Cap,CRED A,3.293,2022-01-27,CRED-A.ST,0.013229999999999999,3.426,,1.11,0.62091,2022-03-03,Q4-2021,Financials,-0.07555040556199305,,0.03016199993260149,0.6121225130802453,0.49420572319515005,0.4579761697788077,0.4516077904302781,0.9056515795740552,-0.13555979216419908,-0.5386222104954592
114,2205,Creaspac SPAC,Investment Banking,5.348,-1213.58,,-8.0,2466.0,,2457.5,10.006,-0.0032500000000000003,-2.025,2459.0,-0.017,0.00769,-0.9495399999999999,Sweden,Mid Cap,CPAC SPAC,0.938,2021-11-17,CPAC-SPAC.ST,,-307.188,,0.999,,2022-03-03,Q3-2021,Financials,-0.0008235054900366003,-0.0032441200324412004,-0.005141344227724165,-0.48760288559864573,0.09712776017243076,0.08547339141243626,0.09663847279510727,,0.03399046013870462,-0.13734899809306686
115,1382,Crunchfish,Biometric,2.493,-14.706,0.062,4.123,64.192,-1.5967799999999999,517.986,102.206,-0.6888599999999999,-35.222,55.843,0.22449000000000002,-0.29688,-0.47338,Sweden,First North,CFISH,-13.176,2022-02-17,CFISH.ST,,-13.466,25.463,9.276,0.44919,2022-03-03,Q4-2021,Technology,-0.6307325895815052,0.06422918743768695,-0.06510394140323872,-0.5189398968604438,0.9847946135972125,0.8969620537736314,1.149820013166354,1.2854794911647045,-1.9711862093319539,0.5315511244545208
116,2253,CTEK,Electrical Components,25.125,-61.081,0.588,492.4,1566.4,0.06686,5814.921,70.694,0.00672,-95.2,655.1,-0.41491,-0.81243,-0.9495399999999999,Sweden,Mid Cap,CTEK,77.2,2022-02-16,CTEK.ST,,1322.616,6.276,8.876,0.07738,2022-03-03,Q4-2021,Industrials,-0.14532132498855135,0.3143513789581205,-0.1259766285403322,-2.01113767687672,0.7468000901234918,0.6958071755742844,0.5741003639074025,,0.03399046013870462,-0.13734899809306686
117,58,CTT Systems,Installation,2.199,110.336,0.46,138.5,328.5,0.11256000000000001,2394.292,32.701,0.0667,21.7,212.9,-0.13919,-0.15067,0.20189,Sweden,Mid Cap,CTT,90.194,2022-02-08,CTT.ST,0.00413,168.623,13.588,11.246,0.06829,2022-03-03,Q4-2021,Industrials,0.10192578675434476,0.4216133942161339,-0.02380544756775005,-0.6065732410201302,0.35271790125626007,0.32516100405185056,0.35969362990048764,1.0052387127929077,2.388966197044592,-0.4314112192980093
118,245,Dedicare,Outsourcing,1.822,8.599,2.51,469.8,497.9,0.61185,578.732,44.991,0.36751,67.3,178.5,-0.01282,-0.29195,0.32159999999999994,Sweden,Small Cap,DEDI,5.084,2022-02-10,DEDI.ST,0.06494,8.822,0.463,3.242,0.29459,2022-03-03,Q4-2021,Industrials,0.37703081232492996,0.943562964450693,0.051353537943641836,1.1241816762125656,0.40630033559657,0.37927257776876067,0.41867160764151795,0.7133648870917262,2.075014046999231,-1.571979163422858
119,2080,Desenio,Home Furnishings,10.593,-6.02,0.72,1008.2,1703.7,0.10771000000000001,1536.223,84.445,0.21941,-255.2,260.7,-0.54792,-0.74363,-0.8781699999999999,Sweden,First North,DSNO,17.583,2022-02-16,DSNO.ST,,26.858,1.252,5.893,-0.14644000000000001,2022-03-03,Q4-2021,Consumer Durables,-0.9789029535864979,0.5917708516757645,-0.10521062520725333,-1.4517021802917685,0.9172901178401693,0.6232168024674419,0.6642349380903539,,0.03399046013870462,-0.13734899809306686
120,2321,Devyser Diagnostics,Medical Equipment,0.64,,,,,,1232.288,46.292,,,,-0.75677,-0.81243,-0.9495399999999999,Sweden,First North,DVYSR,,,DVYSR.ST,,,,,,2022-03-02,Q4-2020,Health Care,,,-0.0005463457772232339,-0.010816862005292274,0.6686610992630775,0.5665013161430246,0.46292,,0.03399046013870462,-0.13734899809306686
121,62,Diamyd Medical,Biotechnology,3.511,-8.823,0.001,-80.756,332.166,-1.48625,1093.133,105.461,-0.28142,-123.898,293.646,0.23457999999999998,-0.5874,-0.60528,Sweden,First North,DMYD B,-7.619,2022-01-26,DMYD-B.ST,,-12.4,2315.959,3.723,0.7393000000000001,2022-03-03,Q1-2022,Health Care,-0.42192980663792456,-0.24311940415334501,0.11840612741978385,0.959412947359514,0.8107304403614454,0.601996603916143,1.1311188641785532,1.627949790491887,-2.5775629594579406,-1.3493860957311927
122,282,DistIT,Computer Hardware,2.398,-4.916,1.44,547.1,1750.2,0.07409,954.701,67.254,0.07236,-194.2,598.5,-0.39757,-0.27767,0.059829999999999994,Sweden,First North,DIST,17.482,2022-02-23,DIST.ST,0.02688,21.948,0.378,1.595,0.51835,2022-03-03,Q4-2021,Technology,-0.3244778613199666,0.31259284653182495,-0.21382495797326073,-3.3955562829499617,0.5932409312469009,0.536859622585087,0.5771478801888311,1.052919106929238,-1.5010688805501415,-1.5364259502867477
123,63,Diös Fastigheter,Real Estate,19.262,-20.07,0.067,1289.0,29437.0,0.04388,13286.436,34.73,0.19504000000000002,-662.0,11823.0,-0.12917,-0.01295,0.45533999999999997,Sweden,Mid Cap,DIOS,22.145,2022-02-11,DIOS.ST,0.03552,5.762,6.755,1.124,0.18268,2022-03-03,Q4-2021,Financials,-0.055992556880656345,0.043788429527465436,0.01244176955717946,0.3465806163843916,0.2934082589878072,0.28478029833426594,0.3290163851041024,0.9386082707073424,5.025554931680442,3.184699319794425
124,910,Dometic,Auto & Equipment,122.732,-3.578,0.414,6361.0,52030.0,0.06846000000000001,27221.4,34.981,0.07689,-7607.0,22447.0,-0.30021000000000003,-0.38661,-0.28733000000000003,Sweden,Large Cap,DOM,14.02,2022-01-27,DOM.ST,0.028759999999999997,15.283,1.265,1.213,0.38322,2022-03-03,Q4-2021,Consumer Durables,-0.3388871564128837,0.12225639054391697,0.0482174066790364,1.295059004904613,0.3086370966895121,0.2955732070494571,0.3412352874800918,2.073034522550107,-1.4191481341726855,-1.5579249049467754
125,64,Doro,Consumer Electronics,1.133,-9.601,1.049,379.3,990.9,0.25951,667.27,88.555,0.19649999999999998,-69.5,422.9,-0.57233,-0.57698,-0.52778,Sweden,Small Cap,DORO,5.532,2022-02-17,DORO.ST,,7.855,0.642,1.578,-0.37335999999999997,2022-03-03,Q4-2021,Consumer Durables,-0.16434145187987706,0.3827833282874155,0.012614422228573008,0.0777612081463129,0.7773550862172881,0.3691064286600012,1.4867707456860106,1.1137120421170317,-2.083928982950617,-1.7871732556738253
126,401,Doxa,Holding Companies,4.061,-4.508,0.012,7.9,878.8,0.08935,1852.169,60.755,0.08761,-410.9,869.8,-0.38298000000000004,0.10127000000000001,3.0277800000000004,Sweden,First North,DOXA,24.014,2022-02-09,DOXA.ST,,18.93,169.924,2.129,59.60689,2022-03-03,Q4-2021,Financials,-0.4724074499885031,0.008989531178880293,-0.023518282929963052,-0.3793896003992621,1.5887099312859339,1.0516270732093786,0.5681458407321864,0.2732385486912217,2.652548052467038,-10.900213719618154
127,65,Duni,Personal Products,4.328,-119.229,0.791,928.0,6396.0,0.05534,4530.704,40.314,0.027999999999999997,-38.0,2714.0,-0.13775,-0.14991,-0.08015,Sweden,Mid Cap,DUNI,34.137,2022-02-17,DUNI.ST,,59.617,0.895,1.669,0.10657,2022-03-03,Q4-2021,Food and Beverage,-0.01400147383935151,0.14509068167604752,-0.035738812630080385,-0.9760198627296258,0.3430247013425152,0.30114945314234526,0.3355993466509111,1.70183943087548,2.2415879828778844,2.767710681616513
128,602,Dustin Group,Computer Hardware,26.367,-3.029,1.197,2800.6,15401.2,0.0782,8727.131,40.679,0.08968999999999999,-2881.1,4826.5,-0.28233,-0.2254,-0.10808999999999999,Sweden,Mid Cap,DUST,18.245,2022-01-12,DUST.ST,0.028650000000000002,20.16,0.474,1.808,0.82765,2022-03-03,Q1-2022,Technology,-0.5969335957733347,0.18184297327480975,0.029394637383902467,0.6955136077196729,0.3879171754765751,0.33752511052897693,0.3873487142232995,1.071195668633286,0.5699841097965256,-0.1866544059194692
129,67,Eastnine,Real Estate,1.686,-3.778,0.033,203.912,6916.691,0.0256,2321.215,36.502,0.19238,-614.334,3985.536,-0.30962,-0.26404,-0.19136,Sweden,Mid Cap,EAST,28.094,2022-02-11,EAST.ST,0.032440000000000004,3.027,10.171,0.582,0.29925,2022-03-03,Q4-2021,Financials,-0.1541408733982079,0.029481149295233808,0.050900454467468936,1.96415249153518,0.2786542788777332,0.19886079429812661,0.23751229755335088,0.9897601281396349,-0.11389759198367055,-4.053992888049357
130,460,Ecoclime,Energy & Recycling,1.038,-17.383,0.394,89.854,359.617,-0.08176,576.388,39.55,-0.03952,-33.158,308.507,-0.23594,-0.29617,-0.21384,Sweden,First North,ECC B,-31.575,2022-02-17,ECC-B.ST,,-46.399,3.667,1.868,0.57502,2022-03-03,Q4-2021,Industrials,-0.1074789226824675,0.24986026800735225,-0.005375888798464512,-0.12144269121691562,0.43943930227451766,0.3890708874612837,0.4057126386078867,1.108003102191144,-2.7701169365715024,-2.065528978784509
131,332,Egetis Therapeutics,Biotechnology,1.187,-7.145,0.04,-16.154,569.269,-0.15863,972.256,56.797,-0.24283000000000002,-136.067,527.039,0.02972,0.010289999999999999,-0.1209,Sweden,Small Cap,EGTX,-13.523,2022-02-17,EGTX.ST,,-7.597,25.061,1.845,-0.36321,2022-03-03,Q4-2021,Health Care,-0.2581725451057702,-0.028376742805246727,0.037743455894094224,0.6138459125246128,0.5145096161640347,0.4318872590915995,0.563536353651223,0.9443131658449028,6.599241080157171,3.157704807869166
132,68,Elanders,Broadcasting & Publishing,5.01,-13.695,0.994,1645.0,11800.0,0.07264,4532.896,43.011,0.09746,-331.0,3304.0,-0.23049,-0.24051999999999998,-0.24297000000000002,Sweden,Mid Cap,ELAN B,16.865,2022-02-03,ELAN-B.ST,0.028079999999999997,14.077,0.386,1.372,0.36590000000000006,2022-03-03,Q4-2021,Consumer Durables,-0.100181598062954,0.13940677966101694,-0.02687554012001181,-0.5533205869125283,0.3809431639405084,0.3434517095119522,0.4451639785535264,1.5090489876968523,-3.6201503632927365,0.36910878565238686
133,70,Electrolux B,Consumer Electronics,324.605,200.038,1.167,23984.0,107607.0,0.24438,48809.36,27.433,0.25132,244.0,18604.0,-0.23598,-0.2749,-0.22039999999999998,Sweden,Large Cap,ELUX B,8.44,2022-01-28,ELUX-B.ST,0.058230000000000004,9.692,0.389,2.624,0.08035,2022-03-03,Q4-2021,Consumer Durables,0.013115459041066438,0.22288512829091045,-0.024898849237646403,-1.000342602894823,0.26346302087187656,0.2493740104464809,0.22812356690321792,1.5398053795726625,-0.17978491871873215,8.84422535161955
134,1930,Electrolux Professional B,Consumer Electronics,22.838,-13.06,0.741,2653.0,10609.0,0.12633,14757.836,39.244,0.13816,-1130.0,3525.0,-0.14059,-0.22956,0.08862,Sweden,Large Cap,EPRO B,27.885,2022-01-28,EPRO-B.ST,0.00974,30.304,1.877,4.187,0.45051,2022-03-03,Q4-2021,Consumer Durables,-0.32056737588652484,0.25007069469318505,0.06885164979471403,1.7067700662104563,0.35917557775490605,0.3424777242520862,0.36972513539262214,,0.03399046013870462,-0.13734899809306686
135,71,Elekta,Medical Equipment,130.408,134.531,0.507,5277.0,27577.0,0.14846,31076.679,32.586,0.1206,231.0,8947.0,-0.23349,-0.27434000000000003,-0.27172999999999997,Sweden,Large Cap,EKTA B,20.248,2022-02-24,EKTA-B.ST,0.027149999999999997,28.686,2.224,3.473,0.08298,2022-03-03,Q3-2022,Health Care,0.02581871018218397,0.19135511476955433,-0.00818122051438086,-0.1967981915517464,0.2897887812994962,0.2622421737360563,0.3810102317369912,1.047956973808916,-0.7555337456364071,0.5523037331927936
136,72,Elos Medtech,Medical Equipment,1.017,123.078,0.642,255.5,1126.4,0.13289,2412.332,89.125,0.11917,19.6,634.4,-0.01645,-0.10210000000000001,1.46,Sweden,Mid Cap,ELOS B,26.445,2022-02-24,ELOS-B.ST,,31.909,3.334,3.803,0.12415,2022-03-03,Q4-2021,Health Care,0.030895334174022702,0.2268288352272727,0.008238543459085923,0.11239782990284794,0.8525052432282224,0.6725602255218888,0.6717878636994568,1.0317774638693178,3.717622232403719,-0.38638673436720444
137,596,Eltel,Installation,0.534,10.434,1.288,929.455,6654.94,0.050789999999999995,2135.478,28.676,0.01887,204.67,2323.11,-0.13232,-0.30051,-0.48625,Sweden,Mid Cap,ELTEL,22.415,2022-02-17,ELTEL.ST,,47.083,0.249,0.919,-0.06865,2022-03-03,Q4-2021,Industrials,0.08810172570390554,0.13966391883322765,0.02467137714063139,1.13918724312586,0.2516668615785693,0.22559036021912948,0.19848967573674903,0.7776658256727166,-8.22775723277367,-2.7723935631253624
138,2105,Embellence,Home Furnishings,0.978,43.831,1.074,350.4,594.7,0.32803,727.6,43.787,0.18692,16.6,270.7,0.021019999999999997,-0.2766,-0.9495399999999999,Sweden,First North,EMBELL,10.919,2021-10-25,EMBELL.ST,,14.38,1.139,2.688,,2022-03-03,Q3-2021,Consumer Durables,0.061322497229405255,0.5892046409954598,-0.13028448197647635,-3.7758050480311627,0.35893993586720885,0.31773052272706515,0.3162443468031432,,0.03399046013870462,-0.13734899809306686
139,1374,Embracer,Gaming,451.108,-14.302,0.236,12294.5,60230.5,-0.04662,81147.985,51.159,-0.05847,-5673.7,42031.602,-0.18001999999999999,-0.28135,-0.35713,Sweden,First North,EMBRAC B,-37.081,2022-02-17,EMBRAC-B.ST,,-30.507,4.899,1.931,1.47261,2022-03-03,Q3-2022,Consumer Durables,-0.13498652751803275,0.20412415636596076,0.013174941574155774,0.22178296047591523,0.467785717242694,0.44545066828626,0.5444527109804362,0.27425338784115527,-7.563956499574601,-2.193475576843464
140,1576,Enad Global 7,Gaming,5.211,-4.887,0.273,1310.3,6116.2,0.03987,2441.582,101.463,0.021030000000000004,-499.6,4597.8,0.057300000000000004,-0.40167,-0.7140000000000001,Sweden,First North,EG7,12.067,2022-02-25,EG7.ST,,25.249,1.128,0.531,0.33919,2022-03-03,Q4-2021,Consumer Durables,-0.10866066379572839,0.21423432850462706,0.10186737650772026,0.8695842267998213,0.8163226348136975,0.6670161558688019,1.0736509456045031,0.653831609359908,-7.687500513327785,-1.2795539146037869
141,73,Enea,IT Consulting,5.986,-22.026,0.322,649.7,3033.3,0.09801,4054.974,45.746,0.11278,-184.1,1776.0,-0.27846,-0.22158,-0.20507999999999998,Sweden,Mid Cap,ENEA,21.214,2022-02-02,ENEA.ST,,20.231,4.054,2.283,0.29961,2022-03-03,Q4-2021,Technology,-0.1036599099099099,0.21418916691392215,-0.09978132484127455,-1.9179853546498675,0.3978834553847614,0.3719762827157896,0.47680809753794096,1.2995777136466153,-0.9882487648068726,0.552888424095873
142,75,EnQuest,Oil & Gas -Exploration,15.472,1.378,0.239,1888.522,36648.371,0.03896,6106.622,57.171,-1.64666,4430.891,370.941,0.46781,0.18003,0.33251,Sweden,Mid Cap,ENQ,24.427,2021-09-02,ENQ.ST,,-8.797,0.696,16.463,-0.00313,2022-03-03,Q2-2021,Energy,11.945002035364114,0.051530857947274106,-0.10543784181376248,-1.6810600611837523,0.5653300326609442,0.5421074024711782,0.5748478622282036,2.004693049133853,3.443372654814871,1.7226326641756908
143,484,Enzymatica,Health Products,0.994,-17.313,0.365,33.352,157.04,-0.47892,727.168,65.025,-0.36323,-42.002,124.972,-0.44616999999999996,-0.51834,-0.64982,Sweden,First North,ENZY,-15.43,2022-02-17,ENZY.ST,,-16.024,12.703,5.819,-0.03079,2022-03-03,Q4-2021,Food and Beverage,-0.3360912844477163,0.21237901171676005,0.01251121060371363,0.20121131086465938,0.6560921078032154,0.5217886984532766,0.5698841618860692,0.004992473387479223,-6.219850044470015,-3.759783257755707
144,291,Eolus Vind,Wind Energy,13.778,-18.951,1.387,171.0,1885.0,-0.0336,1895.118,67.606,-0.015029999999999998,-100.0,984.0,-0.41406,-0.58689,-0.6313,Sweden,Mid Cap,EOLU B,-58.245,2022-02-18,EOLU-B.ST,0.020339999999999997,-99.756,0.714,1.926,0.042460000000000005,2022-03-03,Q4-2021,Utilities,-0.1016260162601626,0.09071618037135279,-0.16224015657227298,-2.4099003699087476,0.5518510868666705,0.487465489811726,0.6170195312116413,1.6422292436912191,-10.58563139233034,-5.296496266072759
145,1712,Epiroc B,Industrial Machinery,71.661,45.317,0.816,15453.0,48583.0,0.35479,187340.615,30.705,0.27372,4134.0,25729.0,-0.13939,-0.07575,-0.08478999999999999,Sweden,Large Cap,EPI B,20.682,2022-01-26,EPI-B.ST,0.01944,26.374,4.725,7.281,0.10703,2022-03-03,Q4-2021,Industrials,0.16067472501846167,0.3180742234938147,-0.08494221405295388,-2.851748882448931,0.2724607258060252,0.2641793668933092,0.2729932694919,0.783087972187887,-3.7833478583179616,0.273779589911015
146,293,Episurf Medical,Medical Equipment,2.99,-9.567,0.024,2.1,270.6,-3.73118,633.327,75.344,-0.27413,-66.2,252.8,-0.31158,-0.29419,-0.28517,Sweden,Small Cap,EPIS B,-5.74,2022-02-11,EPIS-B.ST,,-9.14,91.787,2.505,0.45954999999999996,2022-03-03,Q4-2021,Health Care,-0.26186708860759494,0.007760532150776053,-0.05871924995988809,-1.0415051830431605,0.5829969752849129,0.4939119263123969,0.5167240875479518,1.0742251472687563,-1.3702580815301626,-1.8087298232418858
147,1874,EQT,Holding Companies,348.325,-102.991,0.41,12040.7,40087.602,0.29793,304452.864,45.872,0.30887,-2956.1,30312.9,-0.4,-0.26759,0.23736000000000002,Sweden,Large Cap,EQT,33.694,2022-01-19,EQT.ST,0.00915,31.986,18.52,10.044,1.31487,2022-03-03,Q4-2021,Financials,-0.09751953788651035,0.3003596972450485,-0.038078765864933084,-0.7712474146433504,0.4269448991314594,0.40510781382224936,0.45251063052768953,,0.03399046013870462,-0.13734899809306686
148,77,Ericsson B,Communications,1038.78,14.013,0.76,100749.0,305614.0,0.25503,268799.334,41.338,0.2119,19182.0,107099.0,-0.12083,-0.21667000000000003,-0.22015,Sweden,Large Cap,ERIC B,6.388,2022-01-25,ERIC-B.ST,0.03101,11.826,1.157,2.51,0.12553,2022-03-03,Q4-2021,Technology,0.17910531377510527,0.32966094485200287,0.09430538608350914,3.4039262543478292,0.3277176176006717,0.2498709662014001,0.2539194670376401,0.26202037419041935,-2.937153143470071,-1.0913092863695835
149,1470,Essity B,Personal Products,443.957,65.578,0.696,35093.0,175050.0,0.10622999999999999,166174.117,24.989,0.12583,2534.0,59874.0,-0.16982,-0.1412,-0.09417999999999999,Sweden,Large Cap,ESSITY B,16.79,2022-01-26,ESSITY-B.ST,0.02959,19.277,1.364,2.775,0.13195,2022-03-03,Q4-2021,Food and Beverage,0.042322209974279316,0.20047415024278778,-0.04410759820731969,-1.9415603109055077,0.20107937901496947,0.179495956570778,0.20821027950810653,0.46900910724839956,-2.759715791986676,-2.2011686498435425
