,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
10,10,420,Advenica,Security & Surveillance,0.871,-28.522,1.023,84.315,111.137,-0.26737,464.052,75.775,-0.22105,-16.27,33.287,-0.01479,0.13036,0.7437999999999999,Sweden,First North,ADVE,-81.985,2022-04-28,ADVE.ST,,-63.079,4.08,13.941,0.2924299999999999,2022-05-13,Q1-2022,Technology,-0.4887794033706852,0.7586582326317968,-0.1326189355025165,-1.5145268311401885,0.7802748077949717,0.7254100776674987,0.8025428114300539,0.7609240580334058,5.73863987652418,-8.582660462904222,-0.2327272819750236
11,11,1700,Africa Energy,Oil & Gas -Exploration,4.006,-37.557,,-22.437,2324.988,0.08471,2953.462,39.988,0.0812,-78.639,2310.398,0.1657499999999999,0.1504899999999999,0.25595,Sweden,First North,AEC,15.231,2022-03-25,AEC.ST,,15.699,,1.278,0.09509,2022-05-13,Q4-2021,Energy,-0.0340369927605546,-0.0096503723890187,-0.0080038161668949,-0.1889627849074837,0.4458381123195559,0.3958260820215603,0.3882044123266386,1.0363281253734906,10.881303119893037,7.93303441648346,0.0656565024091113
12,12,258,Africa Oil,Oil & Gas -Exploration,73.079,3.604,0.22,2094.192,9264.42,0.24053,9008.422,72.238,0.2003,2499.336,8869.932,0.16113,0.3333299999999999,1.27429,Sweden,Mid Cap,AOI,4.069,2022-05-13,AOI.ST,0.0118599999999999,5.03,4.418,1.016,0.10051,2022-05-13,Q1-2022,Energy,0.2817762300770738,0.2260467465853232,-0.0682761256691084,-0.7710880171654384,0.5555770048537567,0.4898015663267718,0.8115299604503591,0.7933641608073724,20.451858932581874,13.602714182796324,0.7095993228999757
13,13,241,AFRY,Business Consultants,36.555,-134.41,0.806,8040.0,25762.0,0.08954,17338.881,36.894,0.09343,-129.0,11419.0,-0.22363,-0.41476,-0.41476,Sweden,Large Cap,AFRY,16.22,2022-04-28,AFRY.ST,0.03592,16.256,0.835,1.518,0.05968,2022-05-13,Q1-2022,Industrials,-0.0112969612050091,0.3120875708407732,-0.033204476261302,-0.836217580725924,0.2982191567509241,0.2785709287732345,0.3639292676594735,1.1191480160422984,-25.104628520920123,-22.482793294355567,-0.4331449006802106
14,14,1358,Alcadon Group,Electrical Components,2.782,-138.102,0.944,76.8,817.3,0.12902,1491.5,55.058,0.09791,-10.8,478.7,-0.19492,-0.2050199999999999,1.02918,Sweden,First North,ALCA,23.385,2022-04-22,ALCA.ST,0.00658,31.456,1.933,3.116,0.3402799999999999,2022-05-13,Q1-2022,Industrials,-0.0225611029872571,0.0939679432277009,0.0886510201650537,1.4991514945778202,0.5077699635862878,0.461345207098796,0.5419732586209649,0.5971832165012365,16.490661105854574,1.9764825445738108,0.1415625154348876
15,15,10,Alfa Laval,Industrial Components,316.002,4516.143,0.576,15219.0,73874.0,0.14484,108387.398,38.809,0.13368,24.0,33930.0,-0.10743,-0.33109,-0.12013,Sweden,Large Cap,ALFA,18.948,2022-04-26,ALFA.ST,0.02322,23.429,2.547,3.194,0.15895,2022-05-13,Q1-2022,Industrials,0.0007073386383731,0.2060129409535154,-0.0984673866278724,-2.624910092859834,0.3184885374029321,0.2795077294576363,0.3438093014569419,1.1422924627530182,1.369018188124265,-1.7650527495405597,-0.2209736170253483
16,16,739,Alimak,Installation,9.921,10.548,0.648,1311.5,5889.0,0.09907,5042.11,31.343,0.07937,478.0,3969.0,-0.18333,-0.21102,-0.32869,Sweden,Mid Cap,ALIG,11.738,2022-04-27,ALIG.ST,0.03545,16.007,1.321,1.27,0.038,2022-05-13,Q1-2022,Industrials,0.1204333585285966,0.2227033452199015,0.0087606704640321,0.2493038348791298,0.2693026227209763,0.2523828368946907,0.3220683352861825,0.8915807007072502,-6.371671284997122,-2.6090392120277266,-0.2867440024857691
17,17,1477,Alligo,Industrial Components,3.379,15.566,1.215,3888.0,7671.0,0.09498,5385.855,73.591,0.13346,346.0,3055.0,-0.48516,-0.5287299999999999,-0.35054,Sweden,Mid Cap,ALLIGO B,14.774,2022-04-28,ALLIGO-B.ST,0.01654,13.201,0.578,1.763,-0.05296,2022-05-13,Q1-2022,Industrials,0.1132569558101473,0.5068439577630035,-0.0858566238219205,-0.8274535356028151,0.5809019440290147,0.4619815646715509,0.950976606295284,0.9070532945639552,-8.080623094508601,-11.189314072823638,-0.4709863025174372
18,18,1419,Ambea,Healthcare Facilities,12.049,4.904,0.678,10131.0,17450.0,0.04735,4643.852,38.659,0.05534,947.0,4644.0,-0.01761,-0.2541,-0.2296,Sweden,Mid Cap,AMBEA,23.894,2022-05-04,AMBEA.ST,0.02343,18.035,0.393,1.0,0.14359,2022-05-13,Q1-2022,Health Care,0.2039190353143841,0.5805730659025788,0.0443649016168977,0.9930981185642278,0.356811425843707,0.3325909921925204,0.4094369248279955,0.9165705617545568,-0.8287165469032849,2.0970712366024085,-0.2084641124217217
19,19,505,AQ Group,Industrial Components,2.104,-15.863,1.181,2832.0,4920.0,0.13523,5012.556,41.374,0.127,-316.0,2743.0,-0.07744,-0.0453,-0.1843199999999999,Sweden,Mid Cap,AQ,12.832,2022-04-21,AQ.ST,0.01215,14.322,0.863,1.827,0.1725499999999999,2022-05-13,Q1-2022,Industrials,-0.1152023332118118,0.5756097560975609,-0.0081528865348912,-0.1860751504802654,0.3659312853370667,0.3544190891809245,0.4015712961359408,0.9867097759705644,-6.099815713370109,0.6444311231784153,-0.118913566125358
20,20,296,Arcane Crypto,Internet Transactions,1.845,-4.797,2.492,41.086,174.812,-0.27397,518.848,99.678,-0.26941,-108.152,139.444,-0.54478,-0.6946899999999999,-0.67345,Sweden,First North,ARCANE,-15.618,2022-05-10,ARCANE.ST,,-13.864,1.191,3.721,1.05765,2022-05-13,Q1-2022,Technology,-0.775594503886865,0.2350296318330549,-0.1439794354880494,-1.5039363114215931,0.9804205882737336,0.8563587813273403,0.8774263333230199,1.3417746248696796,-22.901806890502023,-19.19717548410594,-0.6751863736105044
21,21,381,Arctic Paper,Forest & Wood Products,0.939,13.313,1.428,1909.339,5839.342,0.21394,2005.888,63.034,0.15163,150.67,2384.055,0.36235,0.52529,1.17825,Sweden,Small Cap,ARP,2.782,2022-05-09,ARP.ST,0.03081,4.112,0.24,0.841,0.22651,2022-05-13,Q1-2022,Materials,0.0631990453240382,0.3269784506542004,0.0764591275820902,1.303560165898988,0.4752566175813854,0.4215056551174874,0.537573560286845,0.5549491027901559,13.373053307693144,12.850797077497592,0.8116396490764874
22,22,14,Arise Windpower,Wind Energy,4.603,33.995,0.206,273.0,1550.0,0.09752,1937.714,50.781,0.11695,57.0,838.0,-0.12374,-0.05223,-0.0333,Sweden,Small Cap,ARISE,18.65,2022-05-04,ARISE.ST,,18.27,6.074,2.312,0.0930899999999999,2022-05-13,Q1-2022,Utilities,0.0680190930787589,0.1761290322580645,-0.0314133745048615,-0.5241569099462862,0.4699858894048207,0.4414399898446892,0.549278903972767,1.0342508567032065,-5.840212884209163,5.254916366656355,0.0942211073337939
23,23,1574,Arjo,Medical Supplies,45.636,26.773,0.609,4250.0,15231.0,0.12537,18875.24,38.99,0.10249,705.0,7152.0,-0.13806,-0.44649,-0.09038,Sweden,Large Cap,ARJO B,22.215,2022-04-22,ARJO-B.ST,0.01659,25.752,2.036,2.639,0.08491,2022-05-13,Q1-2022,Health Care,0.0985738255033557,0.2790361762195522,0.1126105957906368,2.5891628695511044,0.3726027494214199,0.3389498149575642,0.3986204076486993,0.7709552067360509,-9.755278133555882,-21.328867283017384,-0.3907195524618122
24,24,1793,Ascelia Pharma,Pharmaceuticals,0.554,-5.59,,,307.501,-2.84604,699.164,41.219,-0.4499499999999999,-125.079,280.394,-0.2318,-0.28774,-0.41715,Sweden,Small Cap,ACE,-3.419,2022-05-11,ACE.ST,,-5.495,,2.494,-0.298,2022-05-13,Q1-2022,Health Care,-0.4460830117620205,,-0.0646624060622674,-1.3593969777355337,0.3769293490736006,0.3597339336700528,0.4359585540522811,0.8844224452537672,-16.27672927801716,-9.234054730000452,-0.3316666920979817
25,25,1473,Aspire Global,Gambling & Casinos,5.09,6.752,0.991,778.727,2233.099,0.35622,5077.914,61.991,0.63269,752.018,1338.253,0.00369,0.23636,0.7188,Sweden,First North,ASPIRE,15.824,2022-05-04,ASPIRE.ST,,5.9,2.294,3.794,0.29238,2022-05-13,Q1-2022,Consumer Durables,0.5619400815839756,0.3487203209530791,0.0261971792650931,3.1163111955975,0.4413444277646179,0.2904329362938778,0.0770465781121061,0.5489687155632765,10.95464501915574,8.272198038551227,0.394871833996895
26,26,17,Assa Abloy,Construction Supplies,418.686,33.001,0.738,39531.0,135290.0,0.15297,259452.703,31.607,0.15637,7862.0,73568.0,-0.13018,-0.13373,-0.04505,Sweden,Large Cap,ASSA B,19.144,2022-04-27,ASSA-B.ST,0.0180099999999999,22.515,2.6,3.527,0.0960599999999999,2022-05-13,Q1-2022,Industrials,0.106867116137451,0.2921945450513711,-0.0071315133324176,-0.1880958959486148,0.2552916784886593,0.2349902287789202,0.3474897684563911,0.9170829245244496,4.101579742835462,5.172190730360119,-0.102441772630802
27,27,18,AstraZeneca,Pharmaceuticals,557.788,-51.441,0.414,231281.297,846304.125,0.00054,1962396.0,27.119,-0.02924,-38148.801,306709.594,0.1737699999999999,0.22818,0.41043,Sweden,Large Cap,AZN,6608.42,2022-04-29,AZN.ST,0.01419,-218.528,5.604,6.398,0.54442,2022-05-13,Q1-2022,Health Care,-0.1243808532445189,0.2732839060662737,0.0152383754531492,0.4711389872858832,0.2412050615090624,0.2168447065176942,0.2964348562384645,0.4229264722326827,14.00903376748487,11.477825719272772,0.2335750506797929
28,28,19,Atlas Copco A,Industrial Machinery,695.075,35.021,0.777,48435.0,147944.0,0.32021,533652.125,38.044,0.25832,15238.0,74435.0,-0.15102,-0.23457,-0.13378,Sweden,Large Cap,ATCO A,21.66,2022-04-26,ATCO-A.ST,0.0175099999999999,27.485,4.641,7.169,0.19901,2022-05-13,Q1-2022,Industrials,0.2047155236112044,0.3273873898231763,-0.0240128074789121,-0.5462516586959573,1.4170388024261042,0.4140355921871146,0.4028930847851751,0.9105981391576948,-11.858859672943897,-11.025591818902168,-0.8052488027877691
29,29,920,Attendo,Healthcare Facilities,6.425,3.752,0.615,4305.0,21605.0,0.0409999999999999,4137.963,33.041,0.00646,1103.0,4925.0,-0.16645,-0.31038,-0.36282,Sweden,Mid Cap,ATT,24.585,2022-05-06,ATT.ST,,129.039,0.311,0.84,0.0292,2022-05-13,Q1-2022,Health Care,0.2239593908629441,0.1992594306873409,0.008561348715591,0.2254429696827177,0.2791317247502313,0.2626628452489887,0.3480528010726988,0.7301022625007705,-5.525988741402007,-5.615703960367108,-0.351870614267488
30,30,21,Autoliv,Auto & Equipment,225.679,34.778,1.044,11250.99,65181.91,0.15221,75865.008,37.351,0.135,2181.4,22309.01,-0.21582,-0.16895,-0.08346,Sweden,Large Cap,ALIV SDB,17.656,2022-04-22,ALIV-SDB.ST,0.02903,21.519,1.115,3.401,-0.05371,2022-05-13,Q1-2022,Consumer Durables,0.0977811207220759,0.1726090873986356,-0.0192187555046192,-0.4530950094387943,0.3074391543579785,0.2789555928551416,0.3887546762956081,1.079804677610099,4.491660294186874,11.980922380327998,-0.014176844766124
31,31,1557,Awardit,Advertising,6.448,-7.408,0.629,225.381,1009.409,0.09848,1122.026,76.523,0.03043,-151.47,499.924,-0.50148,-0.54218,0.08548,Sweden,First North,AWRD,19.069,2022-05-13,AWRD.ST,,73.741,1.769,2.244,2.79667,2022-05-13,Q1-2022,Consumer Durables,-0.3029860538801898,0.223280157002761,-0.4098808348965973,-7.655679630787498,0.6984732776979278,0.4870152221774273,0.4906971144068481,0.848740661902763,-0.5756529669867081,-8.858467567495076,-0.3739534599836482
32,32,24,Axfood,Food Retail,129.549,80.086,2.534,9097.0,24185.0,0.28378,62226.75,28.102,0.56043,777.0,4045.0,0.22067,0.30732,0.36252,Sweden,Large Cap,AXFO,23.689,2022-04-21,AXFO.ST,0.02614,26.058,1.015,15.384,0.28664,2022-05-13,Q1-2022,Food and Beverage,0.192088998763906,0.376142236923713,-0.0708319822304254,-2.314707756889857,0.2151962669951006,0.1820502367901543,0.2804612541073684,0.229786457885519,11.310305649709443,17.28804741146932,0.4165810802377874
33,33,1769,Azelio,Renewable Energy,11.126,-1.588,0.001,114.957,1117.676,-0.6994499999999999,799.32,134.463,-0.4911399999999999,-503.41,877.817,-0.54915,-0.7121,-0.8409099999999999,Sweden,First North,AZELIO,-1.226,2022-05-11,AZELIO.ST,,-1.854,575.879,0.911,-0.2381599999999999,2022-05-13,Q1-2022,Utilities,-0.5734794381972552,0.1028535997909948,-0.1700640725403056,-0.9297304052595252,1.0706933698642696,0.8223781073150258,1.6764676749296348,1.1924995139602586,-23.32457443054605,-16.79051429713463,-0.8023495856189635
34,34,1313,B3 Consulting,IT Consulting,3.316,10.9,1.633,314.9,602.8,0.47045,1059.506,62.534,0.29947,97.2,203.3,0.43939,0.71528,1.57606,Sweden,Small Cap,B3,10.99,2022-04-27,B3.ST,0.02834,15.492,1.076,5.212,0.18359,2022-05-13,Q1-2022,Technology,0.4781111657648795,0.5223954877239548,0.1256136412736699,2.062683755426437,0.5064468581103315,0.459708609331823,0.5581408375775139,0.6064482375478467,27.32297748556636,19.41531922541508,0.878077035840388
35,35,377,Bactiguard,Medical Equipment,1.264,-218.195,0.229,80.837,840.755,-0.1083399999999999,2936.687,45.271,-0.123,-13.459,526.074,-0.38832,-0.51505,-0.56535,Sweden,Mid Cap,BACTI B,-48.804,2022-04-27,BACTI-B.ST,,-45.307,15.258,5.582,0.25306,2022-05-13,Q1-2022,Health Care,-0.0255838532221702,0.0961481049770741,-0.0045238321385594,-0.0876454769032847,0.4056549750048592,0.3787694380083053,0.4730604233940952,0.6294979022436281,-41.934938665217885,-30.791807229667867,-0.5099415026212993
36,36,1517,Balco Group,Construction Supplies,1.405,-37.585,0.911,306.8,1271.2,0.12936,2179.946,42.711,0.13256,-58.0,711.4,-0.20527,-0.18709,0.08209,Sweden,Mid Cap,BALCO,19.427,2022-05-06,BALCO.ST,0.0200999999999999,23.117,1.882,3.064,0.04222,2022-05-13,Q1-2022,Industrials,-0.0815293786899072,0.2413467589679043,-0.074222092610886,-1.5645313999109705,0.4017679329099303,0.369952930123696,0.434799017324629,0.911805870612102,3.218704498129465,-8.699644565472038,-0.2768895669586906
37,37,1450,Bambuser,Online Services,3.303,-5.938,0.21,-19.778,824.89,-0.89992,1374.868,76.405,-0.31171,-231.519,724.799,-0.45012,-0.66336,-0.6971200000000001,Sweden,First North,BUSER,-3.908,2022-04-27,BUSER.ST,,-6.078,7.953,1.897,-0.0034899999999999,2022-05-13,Q1-2022,Technology,-0.3194251095821048,-0.0239765302040272,-0.1603142243348401,-1.7895693421891,0.7153130619023784,0.6608805615747124,0.8210378337101701,1.1850688917553818,-41.62497398430704,-31.26577880032117,-0.6638719680619904
38,38,27,BE Group,Industrial Components,17.878,32.725,1.709,1222.0,3589.0,0.33567,1701.708,81.46,0.3699,52.0,1568.0,-0.0452599999999999,0.02588,1.21053,Sweden,Small Cap,BEGR,3.24,2022-04-21,BEGR.ST,0.0917399999999999,2.928,0.277,1.085,0.28362,2022-05-13,Q1-2022,Industrials,0.0331632653061224,0.3404848147116188,-0.0517283616813947,-0.6079078792670289,0.6431824925114462,0.5702965708170474,0.7798850485927606,0.7837073954249252,13.566006717530366,3.11614729332266,0.2230648957372549
39,39,29,Beijer Alma,Industrial Components,16.913,-12.938,0.808,1883.6,7187.6,0.21079,11220.78,45.306,0.20423,-867.3,2839.4,-0.2257799999999999,-0.23845,-0.0291699999999999,Sweden,Mid Cap,BEIA B,16.01,2022-04-26,BEIA-B.ST,0.0187999999999999,19.253,1.931,3.952,0.45885,2022-05-13,Q1-2022,Industrials,-0.3054518560259209,0.2620624408703879,0.0068877053824006,0.1258427464261853,0.3867198271180266,0.3690475462504609,0.5016329057617929,0.9423743015410624,0.9723828265382192,0.2173171839012939,-0.1223666979857044
40,40,30,Beijer Electronics,Computer Hardware,0.638,-17.278,0.779,,2190.919,0.07044,1735.612,57.934,0.06606,-100.454,754.369,-0.06142,-0.26871,0.0927299999999999,Sweden,Mid Cap,BELE,28.108,2022-04-27,BELE.ST,0.00839,34.016,1.016,2.301,0.1173,2022-05-13,Q1-2022,Technology,-0.133162948106298,,-0.0103655765115404,-0.1527688913738029,0.543533924510344,0.5160711105617326,0.6218679543829698,1.0845879553214428,8.618180714959806,5.573949096120412,-0.0519159708148186
41,41,28,Beijer Ref,Installation,82.112,-47.556,1.037,,17427.0,0.14209,58874.82,51.939,0.18614,-1238.0,5743.0,0.03356,-0.18085,0.16441,Sweden,Large Cap,BEIJ B,43.084,2022-04-21,BEIJ-B.ST,0.00714,55.075,3.257,10.252,0.38717,2022-05-13,Q1-2022,Industrials,-0.2155667769458471,,0.0564942549362242,1.0135140744051716,0.4157588005240098,0.3883208226178918,0.5108744044374949,1.238796757000214,5.879409087955558,-4.232987044735183,-0.166368912093252
42,42,26,Bergman & Beving,Industrial Components,2.064,91.354,0.864,1961.0,5295.0,0.08454,3380.115,41.322,0.10352,37.0,1915.0,-0.14325,-0.24044,-0.00628,Sweden,Mid Cap,BERG B,15.554,2022-05-13,BERG-B.ST,0.0276,16.318,0.739,1.765,0.07165,2022-05-13,Q4-2022,Industrials,0.0193211488250652,0.3703493862134088,0.0077360049653805,0.1805777839084697,0.3978548870236061,0.3894021700596705,0.3926377604498632,0.94110981977446,1.2686411618274138,-4.0233092135825,-0.219264926707048
43,43,31,Bergs Timber,Forest & Wood Products,4.027,30.779,1.397,1370.0,2413.0,0.24123,1877.532,53.474,0.25326,61.0,1686.0,0.03736,-0.0225599999999999,-0.10703,Sweden,Small Cap,BRG B,4.563,2022-05-05,BRG-B.ST,0.0554,4.397,0.557,1.114,0.3207399999999999,2022-05-13,Q1-2022,Materials,0.0361803084223013,0.5677579776212184,-0.0572858231071488,-0.9828594214670046,0.4590400488945572,0.4364463986487117,0.5341895593665481,0.7216356716792484,-9.391892752288816,4.704090300924179,0.0943643801681644
44,44,32,Betsson,Gambling & Casinos,33.137,14.505,0.722,4392.827,9484.402,0.22539,9557.201,43.932,0.17231,658.875,6136.966,0.1574799999999999,0.1872299999999999,-0.08752,Sweden,Mid Cap,BETS B,8.257,2022-04-28,BETS-B.ST,0.05884,8.656,1.396,1.557,0.0915499999999999,2022-05-13,Q1-2022,Consumer Durables,0.1073616832812826,0.4631633075021493,0.046507215236172,0.928784035637011,0.4012458329091258,0.3523760238030355,0.4589287197108007,0.8337133192957602,2.193223224503488,-1.8214680899275983,-0.1960789091212531
45,45,1694,Better Collective,Gambling & Casinos,11.483,-4.112,0.296,1155.536,6153.004,0.08863,7948.465,49.471,0.05014,-1932.867,3551.934,-0.22872,-0.25181,-0.3958299999999999,Sweden,Mid Cap,BETCO,19.367,2022-02-24,BETCO.ST,,41.146,4.359,2.238,0.89605,2022-05-13,Q4-2021,Consumer Durables,-0.544173118081586,0.1878003004711194,-0.1057008689758096,-1.916374060406596,0.5099972129917143,0.463456300311951,0.5055195048940353,1.0223197854133723,-18.799725520750023,-6.691548459020917,-0.2440041830402302
46,46,1677,BHG Group,Retailers,56.613,-4.501,0.918,3530.0,14382.6,0.05887,8153.153,70.811,0.09028,-1811.5,5297.4,-0.38789,-0.43268,-0.59841,Sweden,Large Cap,BHG,16.368,2022-04-27,BHG.ST,,14.925,0.617,1.539,0.3114699999999999,2022-05-13,Q1-2022,Consumer Durables,-0.341960206893948,0.2454354567324405,0.0261859420909329,0.321115319869494,0.5581645925178347,0.4902520507922352,0.7473892047517373,1.0727802827815751,-27.22983400715467,-19.560391574970367,-0.5749268989133132
47,47,1376,BICO Group,Medical Equipment,79.263,-1.313,0.129,1076.1,9754.6,-0.02773,6382.966,103.948,-0.03369,-4863.1,6773.9,-0.4082,-0.6866,-0.7509999999999999,Sweden,Large Cap,BICO,-27.5,2022-02-23,BICO.ST,,-24.884,5.077,0.942,2.88013,2022-05-13,Q4-2021,Health Care,-0.717917300225867,0.110317183687696,0.1475543654004181,2.022122271782196,0.8393431149448735,0.7107006265832948,0.6687815647988874,1.177169894054922,-24.688049430065337,-28.010157673872385,-0.8282758646997912
48,48,33,Bilia,Auto & Equipment,22.369,8.26,1.998,6086.0,17440.0,0.20017,13414.59,38.036,0.34587,1624.0,4840.0,0.02051,-0.1093399999999999,-0.01141,Sweden,Large Cap,BILI A,8.13,2022-04-28,BILI-A.ST,0.05743,7.919,0.385,2.772,0.02836,2022-05-13,Q1-2022,Consumer Durables,0.3355371900826446,0.3489678899082569,0.0867832295064257,2.3158625938550164,0.3312368586801387,0.3096986197772197,0.3434493214935689,1.0499427674291886,-2.700001531686198,-1.5501833223826964,-0.1263320706895497
49,49,34,BillerudKorsnäs,Forest & Wood Products,78.78,-7.759,0.578,14095.0,46893.0,0.08428,28078.471,35.572,0.09287,-3619.0,21449.0,-0.0832799999999999,-0.30935,-0.18387,Sweden,Large Cap,BILL,14.66,2022-05-05,BILL.ST,0.03189,13.999,1.037,1.309,0.28806,2022-05-13,Q1-2022,Materials,-0.1687258147232971,0.3005779114153498,-0.0255423286142191,-0.8341901416809097,0.2797316786904543,0.2431032728637943,0.2806306343161483,0.812357176037837,-8.006568167901658,-2.690560505819617,-0.1780143703527741
