,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
52,35,BioGaia,Health Products,16.907,125.337,0.369,582.949,2128.054,0.49134,11895.444,42.883,0.10455,94.908,1877.365,0.19473,0.11342,0.41587,Sweden,Mid Cap,BIOG B,41.03,2022-02-04,BIOG-B.ST,0.00616,60.607,15.151,6.336,0.11225,2022-04-28,Q4-2021,Food and Beverage,0.050553834763085496,0.2739352478837473,0.03162623848492019,0.7956963443787116,0.4022075609351497,0.33950327089103643,0.3642837693744463,0.7339761955560697,5.7912873246398835,3.2649960014990835
53,36,Bioinvent,Biotechnology,2.737,-3.149,0.022,-223.786,1380.744,-0.48526,2523.024,45.904,-0.20504,-801.239,1299.287,0.12369999999999999,0.17832,-0.09081,Sweden,Mid Cap,BINV,-6.675,2022-04-27,BINV.ST,,-9.471,84.543,1.942,-0.15109999999999998,2022-04-28,Q1-2022,Health Care,-0.6166759153289458,-0.16207638780251807,-0.008417942447262239,-0.1446258627924662,0.47385502333907276,0.4394970681732808,0.5334572629753812,0.8517892916211762,-0.15493222973097215,2.075542966080663
54,37,Biotage,Medical Equipment,31.379,1122.235,0.618,755.0,1992.0,0.1981,13466.822,51.17,0.14953,12.0,1371.0,0.09929,-0.24459,0.07937999999999999,Sweden,Large Cap,BIOT,49.468,2022-02-11,BIOT.ST,0.0076500000000000005,65.051,10.931,9.823,0.38869,2022-04-28,Q4-2021,Health Care,0.0087527352297593,0.3790160642570281,-0.07529077933655082,-1.7387784886250173,0.41013879035611484,0.36136550490700753,0.3968598619077683,1.368526283175571,1.6344324144444022,-0.8624712824964863
55,1429,Biovica,Biotechnology,0.888,-17.173,0.008,1.763,154.479,-1.4941,812.761,70.426,-0.37027,-47.327,142.971,-0.19577000000000003,-0.32024,-0.27904,Sweden,First North,BIOVIC B,-13.294,2022-03-15,BIOVIC-B.ST,,-15.326,386.293,5.685,-0.24835000000000002,2022-04-28,Q3-2022,Health Care,-0.33102517293716904,0.011412554457240142,0.11620943324350175,1.5366199031992809,0.6418886610380816,0.5892512481441862,0.6931298015826892,1.4582763579561515,-4.508059367992399,-3.637701280026774
56,1577,Bio-Works,Pharmaceuticals,0.843,-41.475,0.181,52.774,120.861,-1.70767,593.555,49.317,-0.11927,-14.311,108.509,-0.17379,-0.14472,-0.11353999999999999,Sweden,First North,BIOWKS,-49.864,2022-02-18,BIOWKS.ST,,-41.522,10.328,5.47,1.6562899999999998,2022-04-28,Q4-2021,Health Care,-0.13188767751983707,0.4366503669504638,0.03251557893446877,0.508054109475046,0.5655216914964277,0.5126077335426944,0.5865717802636271,1.800322033745928,-1.4123028694776507,0.20718886790639526
57,38,Björn Borg,Clothing & Footwear,2.321,11.319,1.129,444.432,680.668,0.265,1170.639,46.566,0.25740999999999997,103.419,334.217,0.04607,0.23311,0.9982899999999999,Sweden,Small Cap,BORG,11.571,2022-02-25,BORG.ST,0.05371000000000001,13.608,1.47,3.503,0.09959,2022-04-28,Q4-2021,Consumer Durables,0.3094366833524327,0.6529350579136965,0.09796058437945221,1.909211854417401,0.43911947871071955,0.3823201423219457,0.4702587531103871,1.8406556944280252,12.702299255837458,8.022056785866514
58,40,Boliden,Mining - Steel & Aluminum,755.64,20.64,0.834,15335.0,87975.0,0.21262,116761.846,41.295,0.19007000000000002,5657.0,55207.0,0.11230000000000001,0.38783999999999996,0.29012,Sweden,Large Cap,BOL,8.639,2022-04-28,BOL.ST,0.060899999999999996,11.128,1.592,2.115,0.1754,2022-04-28,Q1-2022,Materials,0.10246888981469741,0.17431088377379939,-0.016138799138605386,-0.3320675768839391,0.3612878848967584,0.33119407395991174,0.4454350489279843,0.9704899842877601,2.9108410533792886,4.87475719731983
59,1474,Bonesupport,Biotechnology,3.175,-29.744,0.619,189.704,343.919,-1.06487,2575.866,51.541,-0.32189999999999996,-86.602,265.704,0.019790000000000002,0.01058,-0.40305,Sweden,Mid Cap,BONEX,-29.637,2022-02-17,BONEX.ST,,-29.285,12.1,9.694,-0.26074,2022-04-28,Q4-2021,Health Care,-0.3259341221810737,0.5515949976593326,-0.011797204142274142,-0.21696870314507866,0.8213229042174782,0.49182903056301097,0.49833529156201795,1.7719133015346011,-2.0065231400875927,3.4817557524951153
60,1463,Boozt,Clothing & Footwear,24.299,-10.541,1.2,2460.8,5084.0,0.10618,6653.486,49.525,0.06099,-631.2,2266.1,-0.4083,-0.31406,-0.50819,Sweden,Large Cap,BOOZT,32.055,2022-04-28,BOOZT.ST,,48.146,1.089,2.936,0.24206,2022-04-28,Q1-2022,Consumer Durables,-0.27854022329111694,0.4840283241542093,0.027474464467795334,0.43124112492260547,0.4302952094398058,0.3953460033413777,0.5839137588032339,1.4115557402065304,-4.8551867850142525,-0.8698043017818408
61,244,Boule Diagnostics,Medical Equipment,1.249,-62.958,0.81,198.6,572.0,0.11156,831.048,48.508,0.0788,-13.2,295.7,-0.13448000000000002,-0.14571,-0.36215,Sweden,Small Cap,BOUL,23.104,2022-02-03,BOUL.ST,0.012849999999999999,35.667,1.794,2.81,0.19241,2022-04-28,Q4-2021,Health Care,-0.04463983767331755,0.3472027972027972,0.21017881244450343,4.487789990887218,0.4034009004450056,0.3472179888420437,0.42923591320388443,0.6052366645464341,-2.3846310419277814,-0.20237877715941377
62,909,Bravida,Installation,25.595,22.017,1.121,3299.0,19516.0,0.21492999999999998,20431.479,31.809,0.16803,928.0,6816.0,-0.07625,-0.20295000000000002,-0.17736999999999997,Sweden,Large Cap,BRAV,14.176,2022-02-15,BRAV.ST,0.030019999999999998,17.702,0.934,2.998,0.14443,2022-04-28,Q4-2021,Industrials,0.13615023474178403,0.16904078704652592,0.0676184408814311,2.3228429357548865,0.27507653795168974,0.2654063547781905,0.26679946279997,1.0960732628071646,-2.2350665573764545,-1.0272657706672295
63,268,Bredband2,Telecommunications,1.515,16.075,1.134,533.485,1332.779,0.14771,2000.329,24.46,0.15184,124.438,534.663,0.04239,-0.13278,0.00481,Sweden,First North,BRE2,22.588,2022-02-10,BRE2.ST,0.03828,24.646,1.323,3.741,0.16096,2022-04-28,Q4-2021,Telecom,0.2327409976003576,0.4002801664792137,0.05174182748800149,2.02760108282077,0.22667902232897652,0.20205678766580565,0.23388312727595154,0.5625563961181205,-1.693234325291551,-1.5203665241525903
64,43,BTS Group,Business Consultants,3.917,54.628,0.769,,2491.837,0.33237,7110.258,49.758,0.21836,130.158,983.25,0.08901999999999999,-0.12619,0.2547,Sweden,Mid Cap,BTS B,22.27,2022-02-23,BTS-B.ST,0.013080000000000001,33.021,3.71,7.231,0.27129000000000003,2022-04-28,Q4-2021,Industrials,0.13237528604118992,,0.13331787010523666,2.4791604040846056,0.4935375367203372,0.406307395625252,0.49285978449879114,1.1123507052107713,2.210868237832667,-0.04228524406082334
65,375,Bufab,Industrial Components,39.605,-9.43,0.757,1802.0,8527.0,0.11298,11909.688,54.324,0.20078,-1263.0,2575.0,-0.07407,-0.13793,0.29668,Sweden,Large Cap,BUFAB,20.91,2022-04-21,BUFAB.ST,0.012,22.703,1.844,4.625,0.5614399999999999,2022-04-28,Q1-2022,Industrials,-0.4904854368932039,0.2113287205347719,0.017695636378943225,0.30520801705044537,0.47216861229123147,0.45356907920170003,0.5313857346251728,1.8715613096328068,3.66407732336891,0.5463847818747432
66,254,Bulten,Industrial Components,5.881,-11.617,1.091,710.0,3419.0,0.11122,1359.184,49.425,0.08477,-117.0,1660.0,-0.28933,-0.2005,-0.4363,Sweden,Mid Cap,BULTEN,8.682,2022-02-10,BULTEN.ST,0.03483,9.481,0.364,0.819,0.11332,2022-04-28,Q4-2021,Industrials,-0.07048192771084337,0.207663059374086,-0.12556509979479502,-3.190353651004344,0.4131071892517726,0.37797683808281807,0.36071961757166887,1.453152695001963,-1.9572754243872574,1.050122246237857
67,2282,Byggfakta,Information Services,2.983,-2.667,0.125,1177.2,12394.7,0.00431,10268.602,44.316,-0.03863,-3850.6,7938.9,-0.08816,-0.30737,-0.94345,Sweden,Large Cap,BFG,265.038,,BFG.ST,,-33.483,6.165,1.293,,2022-04-28,Q4-2021,Industrials,-0.48502941213518247,0.09497607848515897,-0.0008386829455529488,-0.015200031963871525,0.4139222711195422,0.3951704442918432,0.5057,,-0.7618721400511916,0.22713669354867497
68,45,Byggmax,Retailers,19.944,19.811,1.202,2710.0,6492.0,0.24043,4556.625,41.795,0.26995,230.0,2256.0,0.03894,0.01083,0.01083,Sweden,Mid Cap,BMAX,8.138,2022-04-21,BMAX.ST,0.05355000000000001,7.293,0.582,2.02,0.22514,2022-04-28,Q1-2022,Consumer Durables,0.10195035460992907,0.41743684534812076,0.07788684370202026,1.9624384600788067,0.3780951339297941,0.34622275214894127,0.3637539358980656,1.5937167771017113,1.1423920356585697,2.5481279630157885
69,1379,Byggpartner,Construction & Infrastructure,1.335,17.525,2.905,145.927,785.007,1.54901,1083.576,37.319,0.35459,61.832,196.465,0.03468,0.07186,0.03571,Sweden,First North,BYGGP,10.622,2022-02-24,BYGGP.ST,0.04190000000000001,15.554,0.475,5.515,0.06299,2022-04-28,Q4-2021,Industrials,0.31472272414933955,0.1858926098748164,0.052140963875196955,1.3502134151087324,0.3729659360019181,0.34708146529844563,0.3539291064543397,0.6201463636638568,-2.445542829056123,0.17528761088313577
70,1719,Calliditas Therapeutics,Pharmaceuticals,19.36,-7.917,0.157,-128.138,1459.91,-1.42146,3847.137,92.395,-0.49618,-485.928,1008.281,-0.21975,-0.14135999999999999,-0.43979,Sweden,Mid Cap,CALTX,-5.92,2022-02-24,CALTX.ST,,-7.874,16.774,3.816,-0.03089,2022-04-28,Q4-2021,Health Care,-0.4819370790484002,-0.08777116397586153,-0.021895351565722865,-0.20387485216209172,0.7838809551374412,0.6062754997846769,0.9843009557433929,1.419076965982879,-2.6774059979566145,2.112757454026445
71,921,Camurus,Pharmaceuticals,12.675,-60.642,0.555,515.218,1081.897,-0.24181,8997.439,50.998,-0.10654,-148.37,848.908,0.27605,0.01171,-0.22957999999999998,Sweden,Mid Cap,CAMX,-77.88,2022-02-16,CAMX.ST,,-98.951,14.981,10.599,0.0362,2022-04-28,Q4-2021,Health Care,-0.1747774788316284,0.47621723694584606,0.1481787498013426,2.704146778098944,0.45766860713149893,0.4005583542107182,0.5022215087199895,1.0796333635200441,-3.004319146445989,0.9290088954371766
72,748,Cantargia,Biotechnology,5.62,-2.942,,-352.709,600.244,-1.29322,1320.544,69.389,-0.6879500000000001,-448.874,532.745,-0.18137,-0.19585,-0.60633,Sweden,Mid Cap,CANTA,-2.056,2022-02-24,CANTA.ST,,-3.603,,2.479,-0.35145000000000004,2022-04-28,Q4-2021,Health Care,-0.8425682080545102,-0.5876093721886433,0.03449155825913219,0.4282007680009381,0.7155519048288241,0.6390034071546481,0.7382526532932622,0.7418741645476865,-4.7344075795396225,-0.23400577345734128
73,2252,Cary Group,Auto & Equipment,18.29,-25.291,0.623,1397.0,3417.0,0.06191,9585.422,64.889,0.01541,-379.0,1557.0,-0.14117000000000002,-0.24741,-0.94345,Sweden,Mid Cap,CARY,63.032,2022-02-11,CARY.ST,,399.451,4.477,6.156,0.37522,2022-04-28,Q4-2021,Consumer Durables,-0.24341682723185612,0.4088381621305239,-0.04194458440285598,-0.570931670537215,0.650316449330196,0.5858032015483322,0.6733353321902381,,-0.7618721400511916,0.22713669354867497
74,984,Catena Media,Gambling & Casinos,29.662,13.013,0.372,1272.499,3863.125,0.01161,3081.481,52.783,-0.03137,236.795,2410.928,-0.20903,-0.28458,-0.25616,Sweden,Mid Cap,CTM,101.515,2022-02-23,CTM.ST,,-40.113,2.146,1.278,0.07428,2022-04-28,Q4-2021,Consumer Durables,0.09821736692261238,0.32939627891926876,-0.08469215106935468,-1.5091284670109104,0.4979378100272432,0.4690999575969421,0.5143474548759501,1.6319924061141962,0.597822394794744,0.31632348719807785
75,248,Cavotec,Industrial Machinery,1.767,20.753,0.662,58.885,1802.665,0.03181,1281.705,50.618,-0.01817,61.759,686.217,-0.18563,-0.38182000000000005,-0.46031999999999995,Sweden,Mid Cap,CCC,52.908,2022-03-30,CCC.ST,,-102.797,1.054,1.868,-0.12782,2022-04-28,Q4-2021,Industrials,0.08999922764956275,0.032665525763244975,-0.09043989176484013,-1.8281706437551588,0.4124827052674538,0.3561047430682799,0.4534014932049187,1.0388245813346075,-4.808162918168807,-2.2436875990059226
76,2023,CDON,Retailers,5.044,-20.758,1.714,229.3,301.2,-2.8662,2262.66,90.122,-0.49337000000000003,-109.0,166.0,-0.02556,-0.18908999999999998,-0.35692,Sweden,First North,CDON,-26.014,2022-04-21,CDON.ST,,-27.627,4.382,13.63,0.69309,2022-04-28,Q1-2022,Consumer Durables,-0.6566265060240963,0.7612881806108899,0.20104378494986552,1.9010963237119014,0.8135232561844635,0.6861131404800404,0.9692284930984898,,-0.7618721400511916,0.22713669354867497
77,387,Cell Impact,Industrial Machinery,11.045,-9.787,0.343,34.9,238.7,-0.59954,1374.042,94.208,-0.56031,-140.4,142.6,-0.13515,-0.61793,-0.6520699999999999,Sweden,First North,CI B,-17.413,2022-02-18,CI-B.ST,,-13.338,16.798,9.636,-0.01729,2022-04-28,Q4-2021,Industrials,-0.9845722300140253,0.14620863007959783,-0.14782309990167564,-1.5764908632626975,0.824946631865443,0.7674480392737564,0.859390384744105,0.4486180690218018,-8.297170089558989,-5.914475857738436
78,49,CellaVision,Medical Equipment,4.464,99.043,0.685,392.303,825.212,0.29037,7465.676,51.776,0.23071000000000003,75.378,543.28,0.06463,-0.19121,-0.15084,Sweden,Mid Cap,CEVI,45.916,2022-02-04,CEVI.ST,0.00639,59.565,13.201,13.742,0.2353,2022-04-28,Q4-2021,Health Care,0.1387461345898984,0.47539662535203075,0.010678211510967262,0.233945313165344,0.45975429682925656,0.4123999990419138,0.41833462593175946,1.0763078018054604,0.44063403023014186,-0.09863114350983647
79,2140,checkin.com,IT Services,0.993,-22.87,0.17,50.419,228.481,-0.05605,983.733,63.977,-0.03744,-43.014,181.722,-0.06361,-0.43622,-0.94345,Sweden,First North,CHECK,-138.083,2022-02-16,CHECK.ST,,-133.206,17.32,5.413,7.2481100000000005,2022-04-28,Q4-2021,Technology,-0.2367022154719847,0.22067042773797382,0.03589738258582009,0.5888862432504641,1.0087015111815298,0.7627522779821068,0.5586901539499685,,-0.7618721400511916,0.22713669354867497
80,2077,Cint Group,IT Services,40.349,-3.398,0.096,715.829,14604.08,-0.0025,17804.877,57.744,-0.0028000000000000004,-5239.821,11548.13,-0.29242,-0.37378,0.012110000000000001,Sweden,Large Cap,CINT,-573.815,2022-02-22,CINT.ST,,-355.14,12.74,1.542,6.2692499999999995,2022-04-28,Q4-2021,Technology,-0.45373761812518565,0.049015686027466296,-0.024412862942101543,-0.41362220296066615,0.5156231591697344,0.4654709527125529,0.5409467459047475,,-0.7618721400511916,0.22713669354867497
81,51,Clas Ohlson,Retailers,20.0,8.152,1.322,3511.0,6460.0,0.22369,7281.6,45.405,0.2027,893.2,2335.0,-0.00359,0.22924,0.2273,Sweden,Mid Cap,CLAS B,12.412,2022-03-09,CLAS-B.ST,0.05631,14.856,0.852,3.118,0.055830000000000005,2022-04-28,Q3-2022,Consumer Durables,0.3825267665952891,0.5434984520123839,-0.04240864584450099,-0.7667418040909934,0.34446119368886907,0.2814873892535203,0.5069263959942812,1.2067557891432783,3.4918283276530464,4.1523362751529405
82,1542,Climeon,Renewable Energy,1.639,-4.44,0.053,4.126,545.788,-0.58357,750.145,97.047,-0.30437000000000003,-168.936,352.362,-0.15302,0.68267,-0.6784699999999999,Sweden,First North,CLIME B,-3.979,2022-02-09,CLIME-B.ST,,-6.553,12.973,2.129,-0.14227,2022-04-28,Q4-2021,Utilities,-0.4794387590035248,0.007559711829501565,-0.16189127461656927,-1.2443707638835497,0.8996623380234234,0.7717932997699926,1.1923761660358936,1.3319324918786686,-0.8580186227366049,3.781502274484921
83,52,Cloetta,Food Processing,18.449,11.142,0.626,2244.0,9878.0,0.08101000000000001,7030.759,24.561,0.10468,631.0,4748.0,-0.011359999999999999,-0.10441,-0.09711,Sweden,Mid Cap,CLA B,14.248,2022-04-26,CLA-B.ST,0.04105,14.069,1.136,1.481,0.040119999999999996,2022-04-28,Q1-2022,Food and Beverage,0.13289806234203874,0.22717149220489977,-0.026758946858611243,-0.9355800038146304,0.19809779971141983,0.1823631536921667,0.26213664036621054,1.0866721753403057,2.7628120272767474,2.2377419222572787
84,2097,CoinShares,Internet Transactions,2.518,-3.415,0.02,590.06,48293.32,-11.46209,5347.586,58.284,-10.803379999999999,-1565.993,2433.299,0.062329999999999997,0.02083,-0.19341999999999998,Sweden,First North,CS,-0.198,2022-02-22,CS.ST,,-0.198,5.459,2.198,1.03309,2022-04-28,Q4-2021,Technology,-0.6435678476011374,0.012218252959208436,0.03920418171608131,0.5617428112216282,0.7035265363310844,0.6717896981273691,0.6396383778620904,,-0.7618721400511916,0.22713669354867497
85,56,Concejo B,Security & Surveillance,0.855,28.579,0.175,21.4,1490.2,-0.18248999999999999,568.717,48.412,-0.01536,19.9,950.5,-0.33607,-0.29565,-0.43357,Sweden,Small Cap,CNCJO B,-0.104,2022-02-24,CNCJO-B.ST,,-38.955,2.177,0.598,0.03963,2022-04-28,Q4-2021,Technology,0.020936349289847448,0.014360488525030196,-0.19286336812463656,-4.444033559612644,0.40440759512085794,0.32107225334159856,0.3977517142297711,0.5691017466334704,-2.5855303719450555,-2.398336147675057
86,247,Concentric,Industrial Components,14.011,-7.501,0.559,620.0,3783.0,0.16687000000000002,7230.662,45.881,0.23119,-964.0,1462.0,-0.23717,-0.24480000000000002,0.01697,Sweden,Mid Cap,COIC,20.9,2022-02-16,COIC.ST,0.01986,21.166,3.419,4.946,0.84807,2022-04-28,Q4-2021,Industrials,-0.6593707250341997,0.16389109172614327,-0.014282234132755534,-0.29665646230705084,0.4499952960128354,0.39343958534226237,0.44124721570158515,1.793030994210344,1.7718043416499716,0.4687090818838101
87,741,Coor Service Management,Business Support & Services,12.813,359.095,1.426,1176.0,7086.0,0.11204,8618.289,28.018,0.1323,24.0,2003.0,0.12932,0.08701,0.23473,Sweden,Mid Cap,COOR,25.512,2022-02-10,COOR.ST,0.053360000000000005,32.324,0.853,4.303,0.16854,2022-04-28,Q4-2021,Industrials,0.011982026959560658,0.165961049957663,0.020254357771070763,0.6050204727728663,0.26499958866250395,0.25199375096729226,0.3068230971201987,1.4925272616609824,4.6398019710589296,2.7295755327451428
88,312,Copperstone,Mining,3.303,-11.013,,-98.522,606.941,-0.03321,1499.871,40.544,-0.02996,-136.196,542.35,-0.040679999999999994,-0.07667,0.29668,Sweden,First North,COPP B,-94.643,2022-03-04,COPP-B.ST,,-77.534,,2.766,0.74497,2022-04-28,Q4-2021,Materials,-0.25112196920807595,-0.16232549786552564,0.02697439239780397,0.6211847276087032,0.46289159478775543,0.419938651784694,0.397988519338627,0.7173619686252626,1.6685578894183035,-0.9114979900084799
89,270,C-RAD,Medical Equipment,2.316,139.673,0.852,165.7,306.7,0.31277,1717.977,40.547,0.10861000000000001,12.3,231.1,-0.026770000000000002,-0.1209,-0.13140000000000002,Sweden,Small Cap,CRAD B,44.499,2022-01-27,CRAD-B.ST,,67.534,6.577,7.434,0.13383,2022-04-28,Q4-2021,Health Care,0.05322371267849416,0.5402673622432345,0.07935918002892861,2.0488813833114286,0.38204890485635706,0.36330061168172106,0.3549931709413318,1.2371916451043008,-0.3431628593013265,0.6498692124186933
90,1382,Crunchfish,Biometric,0.927,-15.637,0.062,4.123,64.192,-1.5967799999999999,550.774,100.969,-0.6888599999999999,-35.222,55.843,-0.10592,-0.19045,-0.72473,Sweden,First North,CFISH,-14.066,2022-02-17,CFISH.ST,,-13.324,27.074,9.863,0.44919,2022-04-28,Q4-2021,Technology,-0.6307325895815052,0.06422918743768695,-0.06510394140323872,-0.5189398968604438,0.9297391794097355,0.8397766189985405,1.149820013166354,1.3997818883314321,-5.4820845433204,0.08178004573825463
91,2253,CTEK,Electrical Components,39.971,-53.073,0.588,492.4,1566.4,0.06686,5052.532,63.198,0.00672,-95.2,655.1,-0.34859,-0.5119,-0.94345,Sweden,Mid Cap,CTEK,67.879,2022-02-16,CTEK.ST,,1136.364,5.453,7.713,0.07738,2022-04-28,Q4-2021,Industrials,-0.14532132498855135,0.3143513789581205,-0.1259766285403322,-2.01113767687672,0.7252590038483052,0.6858173935103534,0.5741003639074025,,-0.7618721400511916,0.22713669354867497
92,58,CTT Systems,Installation,2.126,118.073,0.46,138.5,328.5,0.11256000000000001,2562.18,35.155,0.0667,21.7,212.9,-0.05104,-0.04884,0.06068,Sweden,Mid Cap,CTT,96.458,2022-02-08,CTT.ST,0.00386,180.446,14.541,12.035,0.06829,2022-04-28,Q4-2021,Industrials,0.10192578675434476,0.4216133942161339,-0.02380544756775005,-0.6065732410201302,0.3329348195423019,0.3090552811372985,0.35969362990048764,0.7980145822287326,1.7666261578110574,0.6224643391149823
93,245,Dedicare,Outsourcing,2.011,10.096,2.315,524.0,595.8,1.2923099999999998,744.084,43.838,0.37927999999999995,73.7,201.7,0.17507,0.039369999999999995,0.40403,Sweden,Small Cap,DEDI,5.562,2022-04-21,DEDI.ST,0.05051,9.727,0.537,3.689,0.31003000000000003,2022-04-28,Q1-2022,Industrials,0.3653941497273178,0.8794897616649883,0.05151817917548429,1.0493745033737538,0.40039384603767686,0.3893038766870907,0.4499555782591148,0.698729222743399,1.4295496018538707,0.5007785728275113
94,2080,Desenio,Home Furnishings,5.039,-6.772,0.671,916.4,1657.9,0.07277,799.095,90.97,0.09788999999999999,-118.0,269.7,-0.66435,-0.67363,-0.94345,Sweden,First North,DSNO,18.139,2022-04-27,DSNO.ST,,30.284,0.718,2.963,-0.00084,2022-04-28,Q1-2022,Consumer Durables,-0.4375231738969225,0.5527474515953917,-0.26696081757895196,-2.4458266982290566,0.994171350181325,0.7350145877900249,1.0003719029059959,,-0.7618721400511916,0.22713669354867497
95,62,Diamyd Medical,Biotechnology,2.702,-9.814,0.002,-84.185,322.162,-1.46758,1190.83,92.255,-0.37347,-121.338,284.934,0.01641,-0.14475,-0.42411,Sweden,First North,DMYD B,-8.153,2022-03-30,DMYD-B.ST,,-11.075,1635.755,4.179,0.5838,2022-04-28,Q2-2022,Health Care,-0.42584598538608937,-0.26131263153320383,-0.0177096271146282,-0.2310161591450681,0.8177354125822365,0.6161263605142013,0.7025976631467055,1.67042107292725,-2.138460868578859,0.2671384397858835
96,282,DistIT,Computer Hardware,1.154,-4.367,1.44,547.1,1750.2,0.07409,848.016,63.624,0.07236,-194.2,598.5,-0.5069400000000001,-0.56857,-0.30659,Sweden,First North,DIST,16.085,2022-02-23,DIST.ST,0.03311,17.818,0.336,1.417,0.51835,2022-04-28,Q4-2021,Technology,-0.3244778613199666,0.31259284653182495,-0.21382495797326073,-3.3955562829499617,0.5634914760811761,0.512656985199221,0.5771478801888311,1.1307439509336292,-1.261416939802109,-3.6403617380181426
97,910,Dometic,Auto & Equipment,99.939,-3.267,0.439,6884.0,55022.0,0.06561,25157.43,43.617,0.07246999999999999,-7700.0,23871.0,-0.25682,-0.36268999999999996,-0.41996,Sweden,Large Cap,DOM,13.412,2022-04-28,DOM.ST,0.031120000000000002,14.542,1.041,1.054,0.42156999999999994,2022-04-28,Q1-2022,Consumer Durables,-0.3225671316660383,0.12511359092726546,0.08694620968299338,1.7302582172596934,0.36054335091665596,0.33876565018325117,0.46055274673724417,1.9404882184879975,-1.6086735381543034,-0.3388988021459225
98,64,Doro,Consumer Electronics,0.817,-9.266,1.049,379.3,990.9,0.25951,643.965,92.92,0.19649999999999998,-69.5,422.9,-0.07733,-0.5961500000000001,-0.55357,Sweden,Small Cap,DORO,5.336,2022-02-17,DORO.ST,,7.581,0.619,1.523,-0.37335999999999997,2022-04-28,Q4-2021,Consumer Durables,-0.16434145187987706,0.3827833282874155,0.012614422228573008,0.0777612081463129,0.7994463053324378,0.4076026977077295,1.4867707456860106,1.1130330629958773,-2.036102495726834,-1.8502651210288177
99,65,Duni,Personal Products,4.274,-16.799,0.853,1095.0,6530.0,0.05761,4182.911,35.244,0.047880000000000006,-249.0,2778.0,-0.14587,-0.27405999999999997,-0.25336,Sweden,Mid Cap,DUNI,23.129,2022-04-22,DUNI.ST,,31.451,0.751,1.506,0.12391999999999999,2022-04-28,Q1-2022,Food and Beverage,-0.08963282937365011,0.16768759571209801,0.02293649052345026,0.5686908733630673,0.34194934799677906,0.3034510754584432,0.36964969519827073,1.716086738454527,0.6171515380222373,0.9852926717835003
100,602,Dustin Group,Computer Hardware,16.081,-2.855,1.368,3112.9,15616.0,0.08099,7901.362,43.091,0.09420999999999999,-2767.6,4825.5,-0.2469,-0.33286,-0.34475,Sweden,Mid Cap,DUST,16.335,2022-04-06,DUST.ST,0.03164,17.381,0.37,1.637,0.8808799999999999,2022-04-28,Q2-2022,Technology,-0.5735364210962595,0.19934042008196723,-0.07402820973061441,-1.5259918754328459,0.3746840777049187,0.35092739008659807,0.44461557117580597,1.1359209908580525,-2.1269401249373807,-2.892105055817663
101,460,Ecoclime,Energy & Recycling,0.694,-17.717,0.394,89.854,359.617,-0.08176,587.454,39.722,-0.03952,-33.158,308.507,-0.01087,-0.29301,-0.34262,Sweden,First North,ECC B,-32.399,2022-02-17,ECC-B.ST,,-47.29,3.737,1.904,0.57502,2022-04-28,Q4-2021,Industrials,-0.1074789226824675,0.24986026800735225,-0.005375888798464512,-0.12144269121691562,0.43186641545484616,0.3743283200585483,0.4057126386078867,1.1733926624655515,-4.152979908575671,-1.92799874262462
102,332,Egetis Therapeutics,Biotechnology,0.821,-5.771,0.083,34.761,534.822,-0.24050999999999997,776.645,65.446,-0.28477,-134.588,499.061,-0.19983,-0.19573000000000002,-0.23989999999999997,Sweden,Small Cap,EGTX,-7.05,2022-04-26,EGTX.ST,,-5.465,17.417,1.556,-0.37136,2022-04-28,Q1-2022,Health Care,-0.2696824636667662,0.06499545643223353,-0.028456432040898316,-0.41433384984804544,0.5577122488712578,0.48120081063049996,0.6294622265769889,1.0963454399926027,5.263406404195946,4.355848835363997
103,68,Elanders,Broadcasting & Publishing,6.351,-29.935,1.02,1755.0,12131.0,0.07478,4879.404,45.541,0.09855,-163.0,3440.0,-0.1492,-0.06122,-0.21305,Sweden,Mid Cap,ELAN B,16.652,2022-04-21,ELAN-B.ST,0.02609,14.394,0.394,1.418,0.34015,2022-04-28,Q1-2022,Consumer Durables,-0.047383720930232555,0.14467067842717005,0.14182849999081937,3.0025055546845896,0.40953630510971645,0.36567870893168347,0.43293164663487127,1.3985422089639838,-1.9905085499007953,1.945061297695183
104,70,Electrolux B,Consumer Electronics,324.161,197.861,1.167,23984.0,107607.0,0.24438,48278.018,34.683,0.25132,244.0,18604.0,-0.13895,-0.19025999999999998,-0.33878,Sweden,Large Cap,ELUX B,8.362,2022-01-28,ELUX-B.ST,0.05887,9.587,0.384,2.595,0.08035,2022-04-28,Q4-2021,Consumer Durables,0.013115459041066438,0.22288512829091045,-0.024898915430794588,-1.000345478896928,0.28124451086584,0.2605151551369097,0.22812351750664892,1.4373242157060349,0.16047162190382405,1.1027282417435074
