,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
10,10,2288,Advanced SolTech,Solar Energy,0.575,-3.128,0.072,127.37,1719.031,0.07768,782.73,69.032,-0.0124,-250.228,510.041,-0.47871,-0.5820000000000001,-0.913,Sweden,First North,ASAB,30.651,2022-05-17,ASAB.ST,,-121.507,6.352,1.535,,2022-06-29,Q1-2022,Utilities,-0.4906036965655702,0.074094068111628,-0.0193915575074706,-0.2147745318455491,0.8897957630251739,0.7616771456874228,0.827502957240553,,-3.2350334895974724,-1.6812691033637166,-0.5432980018435654
11,11,1700,Africa Energy,Oil & Gas -Exploration,3.403,-70.615,,-15.73,2315.183,0.0841,2939.675,41.12,0.08148,-41.63,2299.419,0.1211999999999999,0.23384,0.22164,Sweden,First North,AEC,15.324,2022-05-16,AEC.ST,,15.683,,1.278,0.09888,2022-06-29,Q1-2022,Energy,-0.018104573372665,-0.006794279329107,0.0172845220973476,0.3987697137157621,0.453528565438744,0.4137502948979287,0.3972600131748755,1.0298799601160864,12.255973448222582,10.447455248718072,0.0681586705993202
12,12,258,Africa Oil,Oil & Gas -Exploration,60.366,3.315,0.22,2094.192,9264.42,0.24053,8284.07,72.879,0.2003,2499.336,8869.932,0.02479,0.31316,1.18435,Sweden,Mid Cap,AOI,3.688,2022-05-13,AOI.ST,0.0129,4.625,4.062,0.934,0.10051,2022-06-29,Q1-2022,Energy,0.2817762300770738,0.2260467465853232,-0.0530168853756947,-0.5987551961977865,0.5796956744163225,0.5301068796767628,0.8115299604503591,0.8021207575707349,20.81537764978725,8.224462306367084,0.2427379492865853
13,13,241,AFRY,Business Consultants,34.03,-125.28,0.806,8040.0,25762.0,0.08954,16161.06,38.81,0.09343,-129.0,11419.0,-0.27783,-0.44388,-0.47595,Sweden,Large Cap,AFRY,15.413,2022-04-28,AFRY.ST,0.03854,15.152,0.778,1.415,0.05968,2022-06-29,Q1-2022,Industrials,-0.0112969612050091,0.3120875708407732,-0.033204476261302,-0.836217580725924,0.3239913558493508,0.3110405898668544,0.3639292676594735,1.1307528738883663,-18.275029978636866,-9.389742295555628,-0.4269035337954266
14,14,1876,Akelius D,Real Estate,1.864,3.632,0.025,154.0,12185.0,0.01157,6311.847,25.893,-0.00875,1738.0,7087.0,0.01314,0.03352,0.2142,Sweden,First North,AKEL D,80.029,2022-05-02,AKEL-D,0.05405,-102.21,20.831,0.891,-0.0457399999999999,2022-06-29,Q1-2022,Financials,0.2452377592775504,0.0126384899466557,-0.0084313893836969,-0.1568031819828463,0.25893,0.4191990736749287,0.4928149999999999,,-3.2350334895974724,-1.6812691033637166,-0.979464475034063
15,15,1358,Alcadon Group,Electrical Components,2.128,-130.833,0.944,76.8,817.3,0.12902,1413.0,54.223,0.09791,-10.8,478.7,-0.11765,-0.42857,0.84478,Sweden,First North,ALCA,22.177,2022-04-22,ALCA.ST,0.0069399999999999,29.8,1.831,2.952,0.3402799999999999,2022-06-29,Q1-2022,Industrials,-0.0225611029872571,0.0939679432277009,0.0886510201650537,1.4991514945778202,0.5230528977054871,0.4738291889337243,0.5419732586209649,0.611957540926516,14.79461277712651,-5.812631718233529,-0.1554874215538997
16,16,10,Alfa Laval,Industrial Components,287.665,4366.402,0.576,15219.0,73874.0,0.14484,104793.703,41.066,0.13368,24.0,33930.0,-0.2129299999999999,-0.30782,-0.14172,Sweden,Large Cap,ALFA,18.355,2022-04-26,ALFA.ST,0.0237,22.958,2.462,3.089,0.15895,2022-06-29,Q1-2022,Industrials,0.0007073386383731,0.2060129409535154,-0.0984673866278724,-2.624910092859834,0.3426251649124193,0.3035391178281337,0.3438093014569419,1.1430149133655416,4.453850102015736,-2.5899939450855185,-0.3062133810549433
17,17,2146,Aligro Planet SPAC,Investment Banking,0.672,-1.164,,,1012.584,-0.0062,1175.0,9.362,-0.00733,-1009.126,1001.629,-0.0167399999999999,-0.0279199999999999,-0.03787,Sweden,Mid Cap,APAC SPAC A,-189.522,2022-04-21,APAC-SPAC-A.ST,,-160.082,,1.173,,2022-06-29,Q3-2022,Financials,-1.0074848072489913,,0.0106657990512937,0.956804273397713,0.0883220414376791,0.0832690447600192,0.102166833612009,,-3.2350334895974724,-1.6812691033637166,-0.036885230844298
18,18,739,Alimak,Installation,2.939,8.747,0.648,1311.5,5889.0,0.09907,4180.998,33.648,0.07937,478.0,3969.0,-0.27715,-0.32281,-0.41667,Sweden,Mid Cap,ALIG,9.865,2022-04-27,ALIG.ST,0.04275,13.273,1.095,1.053,0.038,2022-06-29,Q1-2022,Industrials,0.1204333585285966,0.2227033452199015,0.0087606704640321,0.2493038348791298,0.285270844145594,0.2676544322244292,0.3220683352861825,0.8970243272116919,-7.321027748724776,3.255493659397366,-0.3094722150605671
19,19,1477,Alligo,Industrial Components,1.115,14.948,1.215,3888.0,7671.0,0.09498,5172.05,74.29,0.13346,346.0,3055.0,-0.32176,-0.49149,-0.37591,Sweden,Mid Cap,ALLIGO B,14.375,2022-04-28,ALLIGO-B.ST,0.01722,12.677,0.555,1.693,-0.05296,2022-06-29,Q1-2022,Industrials,0.1132569558101473,0.5068439577630035,-0.0858566238219205,-0.8274535356028151,0.5926617390410175,0.4814128829362701,0.950976606295284,0.908217511326009,-5.986126927126566,-10.631903453456976,-0.5279421264767279
20,20,364,ALM Equity,Real Estate,0.777,-18.095,0.211,3449.0,13329.0,0.40535,16972.801,29.784,0.48774,-938.0,7217.0,-0.2989699999999999,-0.3046999999999999,-0.09655,Sweden,First North,ALM,5.808,2022-05-19,ALM.ST,0.0017599999999999,2.054,6.023,2.352,0.37087,2022-06-29,Q1-2022,Financials,-0.1299709020368574,0.2587590967064296,0.0407338669978609,1.389421794602266,0.3474074693967634,0.3114686708407887,0.2686959850365615,0.4215566682094653,-18.862262294272348,-12.357397794405715,-0.1409546997082623
21,21,1419,Ambea,Healthcare Facilities,9.49,4.752,0.678,10131.0,17450.0,0.04735,4500.032,39.365,0.05534,947.0,4644.0,-0.00502,-0.20799,-0.21499,Sweden,Mid Cap,AMBEA,23.669,2022-05-04,AMBEA.ST,0.02418,17.477,0.38,0.969,0.14359,2022-06-29,Q1-2022,Health Care,0.2039190353143841,0.5805730659025788,0.0443649016168977,0.9930981185642278,0.3673763981155034,0.3458693042147436,0.4094369248279955,0.9223323120574156,4.653263139483512,3.165676209343834,-0.2563983828908935
22,22,2048,Annehem Fastigheter,Real Estate,1.134,-3.876,0.043,160.0,4524.7,0.03099,1421.731,38.355,0.13426,-366.8,2437.1,-0.19533,-0.36243,-0.25617,Sweden,Mid Cap,ANNE B,22.891,2022-04-28,ANNE-B.ST,,4.345,7.359,0.583,0.1683899999999999,2022-06-29,Q1-2022,Financials,-0.1505067498256124,0.0353614604283156,0.0054451487329003,0.143987786593789,0.3296648411552781,0.3104330056978898,0.3465961499804753,,-3.2350334895974724,-1.6812691033637166,-0.3388203051569368
23,23,505,AQ Group,Industrial Components,1.575,-15.863,1.181,2832.0,4920.0,0.13523,5012.556,44.542,0.127,-316.0,2743.0,-0.02317,-0.24829,-0.10394,Sweden,Mid Cap,AQ,12.832,2022-04-21,AQ.ST,0.01215,14.322,0.863,1.827,0.1725499999999999,2022-06-29,Q1-2022,Industrials,-0.1152023332118118,0.5756097560975609,-0.0081528865348912,-0.1860751504802654,0.3983099329851488,0.3862218535354971,0.4015712961359408,0.9554216329965284,0.5472582357551415,9.543227917849425,-0.0225690978174227
24,24,381,Arctic Paper,Forest & Wood Products,1.815,14.049,1.428,1909.339,5839.342,0.21394,2116.748,64.216,0.15163,150.67,2384.055,0.45476,0.7162900000000001,1.29504,Sweden,Small Cap,ARP,2.914,2022-05-09,ARP.ST,0.0292,4.339,0.254,0.888,0.22651,2022-06-29,Q1-2022,Materials,0.0631990453240382,0.3269784506542004,0.0764591121590347,1.3035596730198042,0.5108401714317351,0.4672182109008044,0.5375736551073443,0.5788161949279492,15.287078704180658,9.909621069067711,0.6423723295552715
25,25,1710,Arion Banki,Banks,1.367,3.704,0.041,3287.304,108622.203,0.02634,17908.6,32.436,0.1640299999999999,4834.89,14014.05,-0.07053,-0.10287,0.29242,Sweden,Large Cap,ARION SDB,6.574,2022-05-04,ARION-SDB.ST,0.09191,8.167,3.993,1.278,0.1354,2022-06-29,Q1-2022,Financials,0.3450030505100239,0.0302636469267705,0.0399981457419625,1.2063821548091287,0.2875942126049925,0.2812329544367501,0.3038747378510745,0.529426965933885,6.390488283741576,0.5402789207756373,0.0065726111900317
26,26,14,Arise Windpower,Wind Energy,4.065,32.395,0.206,273.0,1550.0,0.09752,1846.501,49.761,0.11695,57.0,838.0,-0.07572,-0.06742,-0.08691,Sweden,Small Cap,ARISE,17.877,2022-05-04,ARISE.ST,,17.41,5.788,2.203,0.0930899999999999,2022-06-29,Q1-2022,Utilities,0.0680190930787589,0.1761290322580645,-0.0314133745048615,-0.5241569099462862,0.4750660818875743,0.4541968855061234,0.549278903972767,1.0447264554929263,1.368169238991287,7.919543221456177,0.0121951219512195
27,27,1574,Arjo,Medical Supplies,27.341,24.977,0.609,4250.0,15231.0,0.12537,17608.721,39.286,0.10249,705.0,7152.0,-0.18628,-0.4180899999999999,-0.25481,Sweden,Large Cap,ARJO B,21.016,2022-04-22,ARJO-B.ST,0.01779,24.024,1.899,2.462,0.08491,2022-06-29,Q1-2022,Health Care,0.0985738255033557,0.2790361762195522,0.1126105957906368,2.5891628695511044,0.3846613877829368,0.3561427314066611,0.3986204076486993,0.7747023596861777,-11.307463342072197,-21.051025989377024,-0.4487828156267488
28,28,1793,Ascelia Pharma,Pharmaceuticals,0.537,-5.841,,,307.501,-2.84604,730.547,39.155,-0.4499499999999999,-125.079,280.394,-0.1122899999999999,-0.28498,-0.40735,Sweden,Small Cap,ACE,-3.649,2022-05-11,ACE.ST,,-5.742,,2.605,-0.298,2022-06-29,Q1-2022,Health Care,-0.4460830117620205,,-0.0646624060622674,-1.3593969777355337,0.3781383936074701,0.3657720546462526,0.4359585540522811,0.9095270248111708,-12.928550556072873,-0.7083966479196363,-0.2636203795737649
29,29,1473,Aspire Global,Gambling & Casinos,2.801,4.469,0.991,778.727,2233.099,0.35622,3360.528,33.47,0.63269,752.018,1338.253,-0.33086,-0.12727,0.22867,Sweden,First North,ASPIRE,9.383,2022-05-04,ASPIRE.ST,,3.904,1.518,2.511,0.29238,2022-06-29,Q1-2022,Consumer Durables,0.5619400815839756,0.3487203209530791,0.0261971792650931,3.1163111955975,0.4820402901267978,0.3146785009147312,0.0770465781121061,0.5640264044971993,5.55616264547993,-2.407840689980196,-0.1428571428571429
30,30,17,Assa Abloy,Construction Supplies,373.461,31.062,0.738,39531.0,135290.0,0.15297,244210.406,33.357,0.15637,7862.0,73568.0,-0.15218,-0.21157,-0.14943,Sweden,Large Cap,ASSA B,18.128,2022-04-27,ASSA-B.ST,0.01913,21.192,2.447,3.32,0.0960599999999999,2022-06-29,Q1-2022,Industrials,0.106867116137451,0.2921945450513711,-0.0071315133324176,-0.1880958959486148,0.271765268437919,0.2523038669869178,0.3474897684563911,0.9265349562298794,4.558426172619902,9.997571902957151,-0.1388555981756503
31,31,18,AstraZeneca,Pharmaceuticals,557.913,-55.706,0.414,231281.297,846304.125,0.00054,2125100.0,26.529,-0.02924,-38148.801,306709.594,0.11269,0.29509,0.35771,Sweden,Large Cap,AZN,7102.719,2022-04-29,AZN.ST,0.01311,-236.645,6.069,6.929,0.54442,2022-06-29,Q1-2022,Health Care,-0.1243808532445189,0.2732839060662737,0.0152383754531492,0.4711389872858832,0.2455194576480694,0.2238098308183784,0.2964348562384645,0.4166193677272426,14.576781308228396,14.821370502929495,0.2536507117537787
32,32,19,Atlas Copco A,Industrial Machinery,567.686,31.667,0.777,48435.0,147944.0,0.32021,482549.312,38.573,0.25832,15238.0,74435.0,-0.2051,-0.37649,-0.2354,Sweden,Large Cap,ATCO A,19.61,2022-04-26,ATCO-A.ST,0.01937,24.853,4.197,6.483,0.19901,2022-06-29,Q1-2022,Industrials,0.2047155236112044,0.3273873898231763,-0.0240127937805855,-0.5462514696498476,0.3379209727209852,0.3139023441504618,0.4028929943838318,1.1483639725906702,-2.703776067405569,2.5115770362254746,-0.212612938180301
33,33,20,Atrium Ljungberg,Real Estate,15.08,-86.749,0.041,3063.0,56810.0,0.0297699999999999,18650.939,35.904,0.18971,-215.0,26752.0,-0.28571,-0.29719,-0.25309,Sweden,Large Cap,ATRLJ B,24.749,2022-04-13,ATRLJ-B.ST,0.03714,3.484,8.039,0.697,0.10682,2022-06-29,Q1-2022,Financials,-0.0080367822966507,0.0539165639852138,-0.0460303294459089,-1.1735079916031284,0.3001192217516757,0.288441531478197,0.3594989901372052,0.9599538575281512,-0.4382233409233111,-0.7498395175139994,-0.2936973133209722
34,34,920,Attendo,Healthcare Facilities,5.2,3.31,0.615,4305.0,21605.0,0.0409999999999999,3650.574,32.478,0.00646,1103.0,4925.0,-0.25,-0.41216,-0.4094,Sweden,Mid Cap,ATT,23.916,2022-05-06,ATT.ST,,113.84,0.275,0.741,0.0292,2022-06-29,Q1-2022,Health Care,0.2239593908629441,0.1992594306873409,0.008561348715591,0.2254429696827177,0.2849360998788475,0.2662027027266487,0.3480528010726988,0.7342051846854905,-8.935899503412074,-7.137352793295695,-0.383651216103635
35,35,21,Autoliv,Auto & Equipment,208.671,35.811,1.044,11250.99,65181.91,0.15221,78117.648,41.11,0.135,2181.4,22309.01,0.01407,-0.1803,-0.06202,Sweden,Large Cap,ALIV SDB,18.126,2022-04-22,ALIV-SDB.ST,0.02812,22.217,1.148,3.502,-0.05371,2022-06-29,Q1-2022,Consumer Durables,0.0977811207220759,0.1726090873986356,-0.0192187565595411,-0.4530950400180097,0.3342537093537878,0.3034623458530627,0.3887546713975325,1.0730889003557167,6.743314778923322,8.994477211761263,-0.1257950929926891
36,36,22,Avanza Bank,Retail & Mortgage Banks,137.858,39.451,0.012,2315.0,268792.0,0.00828,26945.07,53.959,0.36439,683.0,5099.0,-0.30996,-0.47972,-0.30935,Sweden,Large Cap,AZA,12.237,2022-04-25,AZA.ST,0.05312,14.502,8.658,5.284,0.14858,2022-06-29,Q1-2022,Financials,0.1339478329084134,0.0086126075180808,0.0337687651477648,0.5402305844774677,0.4424245681798929,0.4233993047339125,0.5728958221219455,1.079728093363713,-21.40770378111777,-23.9254431233056,-0.4873116020031227
37,37,1557,Awardit,Advertising,6.311,-5.768,0.629,225.381,1009.409,0.09848,873.613,76.741,0.03043,-151.47,499.924,-0.57912,-0.67554,-0.26713,Sweden,First North,AWRD,14.573,2022-05-13,AWRD.ST,,57.415,1.377,1.747,2.79667,2022-06-29,Q1-2022,Consumer Durables,-0.3029860538801898,0.223280157002761,-0.3790602561632379,-7.080018470934569,0.7048066086691765,0.5003588947751305,0.4906971144068481,0.8795801222184743,-4.008014553395017,-11.67711307250312,-0.5423580652761668
38,38,24,Axfood,Food Retail,123.134,80.346,2.534,9097.0,24185.0,0.28378,62429.102,32.963,0.56043,777.0,4045.0,-0.04033,0.10731,0.25702,Sweden,Large Cap,AXFO,23.757,2022-04-21,AXFO.ST,0.02692,25.302,1.019,15.434,0.28664,2022-06-29,Q1-2022,Food and Beverage,0.192088998763906,0.376142236923713,-0.0708319822304254,-2.314707756889857,0.2468143859923043,0.2126219214396646,0.2804612541073684,0.2418043814529673,8.449803873934819,15.228858953544725,0.3432103599359426
39,39,1769,Azelio,Renewable Energy,4.284,-1.285,0.001,114.957,1117.676,-0.6994499999999999,646.825,132.707,-0.4911399999999999,-503.41,877.817,-0.45005,-0.76125,-0.88405,Sweden,First North,AZELIO,-0.871,2022-05-11,AZELIO.ST,,-1.5,466.013,0.737,-0.2381599999999999,2022-06-29,Q1-2022,Utilities,-0.5734794381972552,0.1028535997909948,-0.1700640725403056,-0.9297304052595252,1.085395830948905,0.8508153332678686,1.6764676749296348,1.243632321079184,-25.162229163240426,-13.095614002233797,-0.7772545930683783
40,40,1313,B3 Consulting,IT Consulting,3.953,8.597,1.633,314.9,602.8,0.47045,835.595,62.279,0.29947,97.2,203.3,-0.1639499999999999,0.17918,0.66502,Sweden,Small Cap,B3,8.703,2022-04-27,B3.ST,0.03593,12.218,0.849,4.11,0.18359,2022-06-29,Q1-2022,Technology,0.4781111657648795,0.5223954877239548,0.1256136412736699,2.062683755426437,0.5147251116802065,0.4688892260947652,0.5581408375775139,0.6040711667884122,17.702487701197406,15.29147034360446,0.5034115362317406
41,41,377,Bactiguard,Medical Equipment,2.305,-283.81,0.229,80.837,840.755,-0.1083399999999999,3819.796,57.184,-0.123,-13.459,526.074,0.0381,-0.33779,-0.35503,Sweden,Mid Cap,BACTI B,-63.269,2022-04-27,BACTI-B.ST,,-58.932,19.847,7.261,0.25306,2022-06-29,Q1-2022,Health Care,-0.0255838532221702,0.0961481049770741,-0.0045238321385594,-0.0876454769032847,0.455663335925189,0.4168518951729026,0.4730604233940952,0.5911704454698304,-22.98317448623642,-14.768821777761088,-0.3550295857988166
42,42,1517,Balco Group,Construction Supplies,1.685,-25.611,0.911,306.8,1271.2,0.12936,1485.43,51.3,0.13256,-58.0,711.4,-0.39464,-0.51709,-0.36314,Sweden,Mid Cap,BALCO,13.735,2022-05-06,BALCO.ST,0.0295,15.752,1.282,2.088,0.04222,2022-06-29,Q1-2022,Industrials,-0.0815293786899072,0.2413467589679043,-0.074222104811939,-1.564531671290162,0.4396538583016722,0.3998306901817177,0.4347990133803761,0.9134180228232984,-8.484866238685846,-10.693012967354536,-0.4490598313171252
43,43,1450,Bambuser,Online Services,3.268,-3.683,0.21,-19.778,824.89,-0.89992,852.603,83.324,-0.31171,-231.519,724.799,-0.58732,-0.7424599999999999,-0.73599,Sweden,First North,BUSER,-1.597,2022-04-27,BUSER.ST,,-3.767,4.932,1.176,-0.0034899999999999,2022-06-29,Q1-2022,Technology,-0.3194251095821048,-0.0239765302040272,-0.1603142243348401,-1.7895693421891,0.7592391231638095,0.7198320356187151,0.8210378337101701,1.1807499075296484,-33.60291517397061,-33.25678383018916,-0.7871235796516602
44,44,27,BE Group,Industrial Components,13.403,26.47,1.709,1222.0,3589.0,0.33567,1376.458,77.781,0.3699,52.0,1568.0,-0.3664699999999999,-0.19544,0.97651,Sweden,Small Cap,BEGR,2.788,2022-04-21,BEGR.ST,0.11342,2.368,0.224,0.878,0.28362,2022-06-29,Q1-2022,Industrials,0.0331632653061224,0.3404848147116188,-0.0517283616813947,-0.6079078792670289,0.6605841590836634,0.6017607304631286,0.7798850485927606,0.8101998733106787,13.562658954951669,0.2572478154161017,-0.0405508139193774
45,45,29,Beijer Alma,Industrial Components,6.409,-11.979,0.808,1883.6,7187.6,0.21079,10389.17,41.852,0.20423,-867.3,2839.4,-0.23548,-0.37762,0.04952,Sweden,Mid Cap,BEIA B,14.979,2022-04-26,BEIA-B.ST,0.0203,17.826,1.788,3.659,0.45885,2022-06-29,Q1-2022,Industrials,-0.3054518560259209,0.2620624408703879,0.0068877053824006,0.1258426829243782,0.3966325657439284,0.3828842657682996,0.5016331588920926,0.954300431606708,9.61289031476144,-1.875362118935016,-0.2279527899641023
46,46,28,Beijer Ref,Installation,62.132,-44.129,1.037,,17427.0,0.14209,54631.238,49.217,0.18614,-1238.0,5743.0,-0.16919,-0.27901,-0.03743,Sweden,Large Cap,BEIJ B,40.238,2022-04-21,BEIJ-B.ST,0.0077,51.105,3.022,9.513,0.38717,2022-06-29,Q1-2022,Industrials,-0.2155667769458471,,0.0564942549362242,1.0135140744051716,0.43462091580111,0.4145121953420234,0.5108744044374949,1.252056578488632,1.800131081043469,0.6043507356944702,-0.2164376593098446
47,47,26,Bergman & Beving,Industrial Components,1.494,82.605,0.864,1961.0,5295.0,0.08454,3056.37,39.465,0.10352,37.0,1915.0,-0.23172,-0.25832,-0.12633,Sweden,Mid Cap,BERG B,14.468,2022-05-13,BERG-B.ST,0.03052,14.755,0.668,1.596,0.07165,2022-06-29,Q4-2022,Industrials,0.0193211488250652,0.3703493862134088,0.0102157216029343,0.2384605977295973,0.3959803112831035,0.3895687468850364,0.3926377604498632,0.9398555568389728,1.9817088650407415,-3.619531029716352,-0.2831402451657424
48,48,31,Bergs Timber,Forest & Wood Products,3.411,23.43,1.397,1370.0,2413.0,0.24123,1429.221,54.401,0.25326,61.0,1686.0,-0.26655,-0.22809,-0.12953,Sweden,Small Cap,BRG B,3.544,2022-05-05,BRG-B.ST,0.07278,3.347,0.424,0.848,0.3207399999999999,2022-06-29,Q1-2022,Materials,0.0361803084223013,0.5677579776212184,-0.057285776773184,-0.9828584251675604,0.4652169775766266,0.4438697992344559,0.5341896687973233,0.7587876848606172,-3.1145091657097588,-1.6295864964338609,-0.1886271183831676
49,49,32,Betsson,Gambling & Casinos,28.716,13.669,0.722,4392.827,9484.402,0.22539,9006.263,42.654,0.17231,658.875,6136.966,0.08793,0.19848,-0.02558,Sweden,Mid Cap,BETS B,7.783,2022-04-28,BETS-B.ST,0.0624399999999999,8.157,1.316,1.468,0.0915499999999999,2022-06-29,Q1-2022,Consumer Durables,0.1073616832812826,0.4631633075021493,0.0465071439038287,0.9287825243449684,0.4036273533420708,0.3570071542442402,0.4589287625664696,0.8218554275679385,3.93550298702576,17.280422267058963,0.1829258289509243
