,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,OCF,Total Equity,EV,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,EV/S,P/B,Cash.f.Fin.,Info - Stock price,Info - Report,Sector,CF_prof,GPA,Financing_Yield,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
0,51,Clas Ohlson,Retailers,15.041,7.614,1.477,3604.8,5948.6,0.22275999999999999,6307.44,32.207,0.23518999999999998,986.1,2221.6,7640.54,-0.0737,0.11207,Sweden,Mid Cap,CLAS B,10.621,2022-06-08,CLAS-B.ST,0.13521,11.657,0.87,2.839,-909.2,2022-08-26,Q4-2022,Consumer Durables,0.16577009716571967,0.6059913256900783,-0.15284268567394008,-0.008644927893273757,-0.2671780534773203,0.36850402381941827,0.2950317255879908,0.2965515762448278,0.882699189556342,12.180115559521347,-4.457348420318474,-0.28803125469605706
1,27,BE Group,Industrial Components,7.37,16.993,1.621,1384.0,4178.0,0.36311,1376.458,70.947,0.41706000000000004,126.0,1688.0,2161.458,-0.17984000000000003,0.43309,Sweden,Small Cap,BEGR,2.473,2022-07-13,BEGR.ST,0.11342,1.953,0.319,0.815,-107.0,2022-08-26,Q2-2022,Industrials,0.03015797032072762,0.331258975586405,-0.025610339875538537,0.05454773452864892,0.6932874269838127,0.6707903774139313,0.649522203346544,0.721112521983545,0.8097093930291148,6.090625567023224,-4.006081773514435,-0.2050278423912445
2,1632,SSAB B,Mining - Steel & Aluminum,201.876,3.186,0.859,37051.0,139324.0,0.35394,51100.41,42.808,0.26064,18895.0,91919.0,43937.41,-0.00301,0.31804,Sweden,Large Cap,SSAB B,1.403,2022-07-22,SSAB-B.ST,0.1058,2.132,0.367,0.556,-5163.0,2022-08-26,Q2-2022,Materials,0.13561913238207343,0.2659340817088226,-0.037057506244437426,-0.004503752495716107,-0.08961214201513136,0.41806526835179586,0.40628540144958125,0.4606247827326882,1.136988244098549,14.492918201292866,15.211749241615767,0.1785863561772969
3,349,Tethys Oil,Oil & Gas -Exploration,11.082,15.674,0.477,736.95,2376.6,0.14198,2198.291,57.976,0.14543,741.2,2168.35,1856.59,0.00605,0.41354,Sweden,Mid Cap,TETY,6.721,2022-08-09,TETY.ST,0.10532,6.871,1.636,1.014,-196.35,2022-08-26,Q2-2022,Energy,0.3118741058655222,0.3100858369098713,-0.08261802575107297,-0.018905760778402003,-0.267179542526083,0.5476061448936096,0.5028507999249021,0.6485307895854086,0.8049954550485735,18.485888854812462,10.450544528985253,0.11856255857469344
4,184,ProfilGruppen,Industrial Components,1.205,-9.991,1.516,344.8,1729.3,0.31707,958.17,80.527,0.29063,4.0,526.1,1372.97,0.036000000000000004,0.12598,Sweden,Small Cap,PROF B,6.089,2022-07-14,PROF-B.ST,0.10425000000000001,6.062,0.524,1.821,61.3,2022-08-26,Q2-2022,Industrials,0.0023130746544844736,0.19938703521656162,0.035447869079974555,-0.14830949172847263,-1.555624028925097,0.6108922308288635,0.5138135551994156,0.8737837157166688,0.5560784457608539,3.2953593414564755,4.92079078137712,0.08933569471894542
5,38,Björn Borg,Clothing & Footwear,1.233,4.686,1.345,456.369,601.59,0.27059,671.452,48.25,0.25157,151.848,296.417,722.374,-0.45118,-0.24936,Sweden,Small Cap,BORG,7.453,2022-08-19,BORG.ST,0.09362999999999999,9.004,0.893,2.265,-166.734,2022-08-26,Q2-2022,Consumer Durables,0.2524111105570239,0.7586046975514885,-0.2771555378247644,-0.22960892902253272,-4.5222120391726985,0.5133494695060344,0.408525868188522,0.4653476167720744,0.8550081370840749,-2.1331547047815493,-8.536762786760056,-0.3790293145749202
6,45,Byggmax,Retailers,10.532,-8.009,1.117,2591.0,6728.0,0.17961,2506.805,44.129,0.20247,197.0,2188.0,4948.805,-0.33602,-0.38634999999999997,Sweden,Mid Cap,BMAX,7.868,2022-07-15,BMAX.ST,0.09355000000000001,5.659,0.658,1.146,163.0,2022-08-26,Q2-2022,Consumer Durables,0.029280618311533887,0.38510701545778836,0.024227110582639714,-0.12121675478329808,-2.5380012900479567,0.39337015780287204,0.36254579255737895,0.4377341780475357,0.8965081681377283,-16.324514324710208,-23.101077769106293,-0.5050458116050178
7,1325,Bonava B,Real Estate,12.42,-3.027,0.634,2355.0,26632.0,0.09653,4144.424,46.471,0.11747999999999999,-1297.0,8771.0,10025.42,-0.43877000000000005,-0.53644,Sweden,Mid Cap,BONAV B,7.404,2022-07-21,BONAV-B.ST,0.09158,3.972,0.594,0.473,813.0,2022-08-26,Q2-2022,Financials,-0.048700811054370685,0.08842745569240013,0.030527185340943227,0.103756517184316,2.496230458463885,0.3979396496897148,0.3745418330054257,0.3809520809506568,1.2962153885643113,-4.278375258952372,-2.7495991863251277,-0.5113744387397494
8,157,Nobia,Home Furnishings,6.071,-67.533,1.376,5444.0,10458.0,0.11571,4727.333,41.039,0.10532,1529.0,4377.0,6775.333,-0.32326,-0.56398,Sweden,Mid Cap,NOBI,9.543,2022-07-19,NOBI.ST,0.09006,10.168,0.471,1.08,195.0,2022-08-26,Q2-2022,Consumer Durables,0.14620386307133296,0.520558424172882,0.018646012621916237,-0.06625260543038891,-1.3871494796129094,0.38595791471855545,0.35336887402005657,0.43774313271201704,1.0938921935524872,-15.85839106758834,-5.065525450389036,-0.45310703387540274
9,217,Swedbank,Banks,367.069,-0.893,0.016,59194.0,2912005.0,0.00981,153668.0,28.6,0.12168,-173167.0,161578.0,153668.0,-0.12958,-0.13192,Sweden,Large Cap,SWED A,6.3,2022-07-19,SWED-A.ST,0.08287000000000001,7.75,3.292,0.951,-11229.0,2022-08-26,Q2-2022,Financials,-0.05946658745434846,0.0203275749869935,-0.003856106016301483,0.0012693623441892843,0.03591108461646421,0.28276066833913643,0.23506065284639943,0.3239639843073455,0.8679801157629005,2.5954350999318128,-2.8255969246543597,-0.2567529995508694
10,1710,Arion Banki,Banks,1.234,4.474,0.039,3114.936,112052.203,0.023690000000000003,19992.4,27.903,0.1275,4354.479,14848.19,19992.4,-0.04473,0.25702,Sweden,Large Cap,ARION SDB,7.982,2022-07-27,ARION-SDB.ST,0.08233,10.498,4.602,1.346,-3245.346,2022-08-26,Q2-2022,Financials,0.038861163666724166,0.027798971520443916,-0.02896280406017542,-0.008421021667473383,-0.24970404492757461,0.2900308602014886,0.282977592538415,0.3090856556308717,0.5368143102413815,5.609572439181113,5.722318546432505,0.10128992272806703
11,2218,Corem Property D,Real Estate,2.4,-2079.361,0.047,2917.0,93663.0,0.033889999999999997,278634.312,47.912,0.13179,1365.0,34835.0,323752.312,-0.18059999999999998,-0.13399,Sweden,Large Cap,CORE D,118.287,2022-07-13,CORE-D.ST,0.08163000000000001,56.97,74.238,7.999,-440.0,2022-08-26,Q2-2022,Financials,0.014573524230485892,0.03114356789767571,-0.004697692792244536,0.0395232163155117,0.717557672637062,0.3190369441542279,0.21811444019471377,0.5048183229881089,,-2.129770163388261,-1.1120935095752715,-0.1918778700950441
12,177,Poolia,Outsourcing,0.558,10.812,2.964,173.9,688.3,0.60277,589.237,41.936,0.41930999999999996,76.6,206.4,578.938,-0.23547,0.04247,Sweden,Small Cap,POOL B,5.321,2022-07-26,POOL-B.ST,0.08,6.75,0.284,2.855,-69.9,2022-08-26,Q2-2022,Industrials,0.11128868226064216,0.25265146011913414,-0.10155455469998549,-0.04635839682448917,-1.0094555072827232,0.44613643273624776,0.43646547623746856,0.4209018842581295,0.7718706491555224,0.6999569742636014,-11.488189093479079,-0.33360123778363837
13,438,Samhällsbyggnadsbolag B,Real Estate,439.819,-1.088,0.035,4614.0,196348.0,0.02463,27634.83,75.594,0.20742000000000002,1224.0,76797.0,117863.797,-0.6127,-0.61592,Sweden,Large Cap,SBB B,27.752,2022-07-14,SBB-B.ST,0.07871,1.61,17.174,0.36,18419.0,2022-08-26,Q2-2022,Financials,0.006233829730885978,0.023499093446329986,0.09380793285391244,-0.16946640602791374,-2.1309022819793477,0.618084585499804,0.5599634172105104,0.7288861999374986,1.3636493632896105,-19.2367292130594,-24.240253559670784,-0.7391885418816041
14,1379,Byggpartner,Construction & Infrastructure,0.899,-18.909,3.004,98.531,854.877,0.25654,828.586,51.739,0.12697,-34.145,133.018,797.148,-0.44334,-0.41123,Sweden,First North,BYGGP,29.478,2022-08-10,BYGGP.ST,0.0787,34.16,0.31,6.229,-56.02,2022-08-26,Q2-2022,Industrials,-0.03994141847306689,0.11525751657840837,-0.065529894943951,0.05633301313990957,0.9006738791653889,0.4276682864817069,0.3803177931429696,0.5732381116188094,0.7707598680392099,-18.822711922285702,-15.063554563948827,-0.44741533434190195
15,175,Peab,Construction & Infrastructure,24.434,-19.883,1.233,6075.0,49953.0,0.15711,19465.289,41.673,0.19338999999999998,686.0,12736.0,35334.289,-0.2826,-0.27916,Sweden,Large Cap,PEAB B,11.439,2022-07-15,PEAB-B.ST,0.07605,7.875,0.574,1.528,1939.0,2022-08-26,Q2-2022,Industrials,0.013732908934398335,0.1216143174584109,0.038816487498248356,0.011755311568545368,0.25457264381612976,0.33117276252152605,0.3154283662902836,0.42321597696536184,1.0978771905954698,1.4597638808757576,-6.26326942846162,-0.39203346488799795
16,236,Volvo B,Industrial Machinery,550.386,182.851,0.718,97676.0,573694.0,0.14343,348330.312,32.796,0.2091,21430.0,152094.0,393030.312,-0.09528,-0.06256,Sweden,Large Cap,VOLV B,9.375,2022-07-19,VOLV-B.ST,0.07589,10.708,0.954,2.29,-19303.0,2022-08-26,Q2-2022,Industrials,0.037354408447709056,0.17025801211098598,-0.03364685703528362,0.02668732652186212,0.7396276145865796,0.2917694825211131,0.27510339090349806,0.33069802011325494,1.1145973953270314,9.620629462826342,6.8945086904470045,-0.1849079210104707
17,116,JM,Homebuilding,32.297,10.75,0.895,2891.0,16975.0,0.22365,12201.46,38.654,0.20378,1152.0,8210.0,10584.46,-0.38801,-0.39003,Sweden,Large Cap,JM,5.043,2022-07-12,JM.ST,0.07554999999999999,7.265,0.697,1.486,-1641.0,2022-08-26,Q2-2022,Industrials,0.06786450662739323,0.17030927835051546,-0.09667157584683359,-0.05642164727687127,-1.3935108101715834,0.3484169657991361,0.34843242381113104,0.37108642084882787,1.127765706821252,-7.832748067378418,-25.11914322336675,-0.5533052855550255
18,2101,RugVista,Home Furnishings,1.396,29.847,1.06,421.584,629.197,0.22986,696.297,65.805,0.1425,29.71,461.469,614.528,-0.67157,-0.74286,Sweden,First North,RUG,7.218,2022-08-18,RUG.ST,0.07463,10.589,0.921,1.509,-58.425,2022-08-26,Q2-2022,Consumer Durables,0.04721891553837669,0.6700349810949512,-0.09285645036451222,-0.0688157451878385,-0.8978706917563085,0.5002322868659185,0.42471352438343646,0.7024471657744081,,-2.129770163388261,-1.1120935095752715,-0.7313325292523614
19,131,Lundin Mining,Mining,45.588,6.699,0.416,10675.8,68248.188,0.16892,46245.699,47.792,0.12841,13459.43,41013.84,42325.949,-0.30351,-0.10978,Sweden,Large Cap,LUMI,4.452,2022-07-27,LUMI.ST,0.07162,7.637,1.491,1.128,-5060.375,2022-08-26,Q2-2022,Materials,0.1972130014645957,0.15642613104980896,-0.07414665719769732,-0.07359360218699784,-1.3382687049600903,0.47899808269333405,0.4469028023450222,0.5040067834455453,1.057301143458308,2.5963724933642602,4.183941726214114,-0.17184658958428645
20,159,Nordea Bank,Banks,472.871,1.347,0.015,66612.0,6353984.0,0.00817,376468.0,27.201,0.10808,283618.406,319165.594,376468.0,-0.05371000000000001,0.049749999999999996,Sweden,Large Cap,NDA SE,8.206,2022-07-18,NDA-SE.ST,0.0712,11.248,3.944,1.18,-90854.398,2022-08-26,Q2-2022,Financials,0.04463631101368842,0.010483501374885426,-0.014298808117867467,0.03288214817617496,1.0098943619910847,0.2787959334499577,0.2534494120862163,0.29841721808009486,0.9422334168305799,8.241746020250561,6.844318259182632,-0.10179577118817229
21,40,Boliden,Mining - Steel & Aluminum,429.945,17.616,0.912,16523.0,84436.0,0.22575,100091.398,43.486,0.22113,12987.0,51820.0,103772.398,-0.12930999999999998,0.26354,Sweden,Large Cap,BOL,7.091,2022-07-21,BOL.ST,0.07105,8.735,1.347,1.932,-5318.0,2022-08-26,Q2-2022,Materials,0.15380880193282487,0.19568667393055095,-0.06298261405087877,-0.042908009853760753,-0.8334047989884479,0.4010059547803562,0.3800866267873801,0.47186962041358554,1.0288180082008986,13.833683677346555,10.019375898936078,0.06332547950934031
22,112,Intrum,Consumer Lending,42.942,24.959,0.197,8404.0,93848.0,0.08127000000000001,23711.25,34.834,0.11067,10314.0,22466.0,75924.25,-0.19934000000000002,-0.23023,Sweden,Large Cap,INTRUM,12.119,2022-07-21,INTRUM.ST,0.0693,8.317,4.099,1.055,817.0,2022-08-26,Q2-2022,Financials,0.10990111669934362,0.08954905805131702,0.008705566447873157,-0.03380098440621859,-1.0433858452135607,0.3445253088829792,0.3105030772707496,0.29690947086562125,1.3797449923030376,10.602477586835663,16.781167331016487,-0.13830517278933252
23,19,Atlas Copco A,Industrial Machinery,436.54,38.746,0.808,50527.0,149243.0,0.31472,548407.375,37.613,0.30879999999999996,21034.0,65845.0,568844.375,-0.0898,-0.20837,Sweden,Large Cap,ATCO A,21.649,2022-07-19,ATCO-A.ST,0.06816,26.706,4.719,8.329,-18735.0,2022-08-26,Q2-2022,Industrials,0.14093793343741415,0.3385552421219086,-0.12553352586050937,0.05272877452829361,1.0813701647939846,0.3608001754183878,0.3478892665055233,0.4469026582108437,1.1413037225490812,-1.4721297790376477,0.5208917428079495,-0.22509921860543047
24,31,Bergs Timber,Forest & Wood Products,1.363,17.576,1.331,1465.0,2671.0,0.24919,1529.079,46.071,0.26087,252.0,1771.0,1807.079,-0.09446,-0.08721,Sweden,Small Cap,BRG B,3.903,2022-07-25,BRG-B.ST,0.06803,3.31,0.508,0.863,-19.0,2022-08-26,Q2-2022,Materials,0.0943466866342194,0.5484837139648072,-0.00711344065892924,0.011983043061212117,0.1993592835131411,0.4541063510247217,0.43598601303565326,0.5508968623505329,0.7957257269929533,-3.826562646850391,0.17282040148782327,-0.13834373544952805
25,70,Electrolux B,Consumer Electronics,248.713,-6.334,1.038,21605.0,125385.0,0.13066,38643.41,37.282,0.14297,1518.0,20599.0,54555.41,-0.20524,-0.33299999999999996,Sweden,Large Cap,ELUX B,11.72,2022-07-21,ELUX-B.ST,0.06738000000000001,12.889,0.419,1.876,-493.0,2022-08-26,Q2-2022,Consumer Durables,0.012106711329106352,0.17230928739482393,-0.003931889779479204,-0.039490365326655064,-0.9479120054736911,0.32889024479963763,0.30784041210947716,0.38182360237208546,1.0103161472694835,4.660712933416345,-1.6330677876177466,-0.3553558368551819
26,207,Skanska,Construction & Infrastructure,127.971,14.588,1.056,15059.0,144459.0,0.14010999999999998,65924.773,34.335,0.12838,3450.0,47653.0,54822.77,-0.26841000000000004,-0.3258,Sweden,Large Cap,SKA B,7.328,2022-07-21,SKA-B.ST,0.06369,10.561,0.359,1.383,-5310.0,2022-08-26,Q2-2022,Industrials,0.023882208792806264,0.10424411078575928,-0.036757834402840944,0.06675241643656071,1.6673121188260336,0.2994248331246277,0.2700685142823813,0.3669354977844686,1.0029360615931813,-7.430888793999769,-2.4572284376978923,-0.3304152912692754
27,393,Fastator,Real Estate,0.897,-0.702,0.116,395.447,4913.658,0.21633,1243.408,46.644,0.25869,209.133,2115.951,3502.14,-0.21376,-0.11917,Sweden,Mid Cap,FASTAT,3.625,2022-08-18,FASTAT.ST,0.0625,2.245,6.134,0.588,1281.601,2022-08-26,Q2-2022,Financials,0.04256157021917276,0.08047914608627625,0.260824216907241,0.020843333073768733,0.4286063020869935,0.39770829582597517,0.37762690516248526,0.4457057727832245,0.9507269452933573,0.6923318686057934,-4.988303953973971,-0.285182423340562
28,242,Öresund,Holding Companies,2.052,9.136,,,4961.9,-0.40935000000000005,4744.249,31.129,-0.38593000000000005,65.2,4748.8,4373.249,-0.14426,-0.31628,Sweden,Mid Cap,ORES,-2.435,2022-07-08,ORES.ST,0.06226,-2.59,,0.999,-287.3,2022-08-26,Q2-2022,Financials,0.0131401277736351,,-0.05790120719885528,-0.0262247582817543,-0.7311087696866094,0.30465683449177744,0.3045703404689648,0.32875256019586013,0.7642748019377573,-8.912528308358265,-3.215212814385961,-0.27583732214405954
29,407,Kallebäck Property,Real Estate,0.592,9.821,0.06,68.056,1211.103,0.061040000000000004,706.275,23.306,0.18831,77.153,567.729,1120.823,-0.027639999999999998,0.03526,Sweden,First North,KAPIAB,17.109,2022-02-25,KAPIAB.ST,0.06202,6.606,15.512,1.244,-33.685,2022-08-26,Q4-2021,Financials,0.06370473857301981,0.05619340386408092,-0.027813489026119166,-0.012533305754316104,-0.6211759781735939,0.1959587839554452,0.16564016759791103,0.18492286999265903,0.26855114881909875,4.35190285290248,0.023977729583175067,-0.036137354890065976
30,99,Hexpol,Chemicals,42.131,31.628,0.849,3772.0,22400.0,0.22008,33462.051,34.229,0.20971,2201.0,12069.0,36753.051,-0.03669,-0.08311,Sweden,Large Cap,HPOL B,11.298,2022-07-15,HPOL-B.ST,0.06176,13.221,1.932,2.773,-59.0,2022-08-26,Q2-2022,Materials,0.09825892857142857,0.16839285714285715,-0.0026339285714285714,0.04090467887266169,1.0877984068019952,0.32539378013541687,0.31412208109670237,0.3446388338863474,1.1680773551079182,10.274802635020828,6.686265598791471,-0.19527850276424552
31,33,Bilia,Auto & Equipment,16.472,8.095,2.067,6093.0,16635.0,0.21161000000000002,12709.75,41.606,0.39612,1611.0,4173.0,16620.75,0.09726000000000001,-0.217,Sweden,Large Cap,BILI A,7.972,2022-07-22,BILI-A.ST,0.06061,7.52,0.483,3.046,-2019.0,2022-08-26,Q2-2022,Consumer Durables,0.09684400360685302,0.36627592425608657,-0.12137060414788098,-0.025519894445321212,-0.6639228106856206,0.3759508995256213,0.3352687336580235,0.35229049564421117,1.0124453379689755,-5.837732801616341,2.061592258560218,-0.15960338282207664
32,180,Pricer,Electronic Equipment,1.853,-13.588,1.083,377.1,1828.7,0.05717,1846.574,49.35,0.047569999999999994,-64.7,697.9,1989.074,-0.1073,-0.44978,Sweden,Mid Cap,PRIC B,48.752,2022-07-21,PRIC-B.ST,0.0601,55.338,1.005,2.646,71.7,2022-08-26,Q2-2022,Technology,-0.03538032482091103,0.20621206321430524,0.039208180674796304,0.0035601499636912504,0.06913093065402337,0.4866727741125365,0.4414241553022742,0.47199297158774595,1.1193302003310939,-12.179014864574947,-1.1119145442513574,-0.28893185145096456
33,222,Tele2 B,Telecommunications,229.999,5.033,0.411,11047.0,66305.0,0.12344,79055.68,30.312,0.24844000000000002,9747.0,21196.0,109090.703,-0.08964,-0.07769,Sweden,Large Cap,TEL2 B,16.612,2022-07-19,TEL2-B.ST,0.059340000000000004,14.903,4.006,3.73,-17518.0,2022-08-26,Q2-2022,Telecom,0.1470024885001131,0.16660885302767514,-0.26420330291833194,-0.04542557092673338,-1.5083940777260978,0.22135221420578327,0.2025951855736287,0.27601025532021606,0.48038570116526924,8.807548484951381,7.522007593411319,-0.04672483334161326
34,151,NCC B,Construction & Infrastructure,31.389,52.256,1.767,4609.0,30928.0,0.14841,10973.72,35.296,0.23392,292.0,6327.0,15356.72,-0.23274999999999998,-0.2952,Sweden,Large Cap,NCC B,8.598,2022-07-19,NCC-B.ST,0.05929,7.323,0.281,1.734,-837.0,2022-08-26,Q2-2022,Industrials,0.009441282979824108,0.1490235385411278,-0.027062855664769788,-0.12212017335387637,-3.338671649061326,0.2941093311101327,0.2759125832071027,0.3352380809491148,0.9919708124648876,2.473622573204048,-6.029301693798267,-0.39089397819917493
35,32,Betsson,Gambling & Casinos,22.176,18.224,0.726,4450.746,9680.395,0.18112999999999999,9550.064,34.614,0.16208999999999998,1227.802,6263.48,9342.664,0.22434,-0.12746000000000002,Sweden,Mid Cap,BETS B,8.637,2022-07-21,BETS-B.ST,0.058890000000000005,9.009,1.33,1.525,-97.872,2022-08-26,Q2-2022,Consumer Durables,0.1268338740309667,0.45976904868034824,-0.010110331241648713,0.13274002488999903,3.54669455430234,0.41127210378625034,0.36862204592374015,0.3430186628678533,0.8097490009739414,-1.7575868312029808,22.821037823787904,0.3945435834026627
36,424,Inwido,Construction Supplies,12.232,9.022,0.935,2178.6,9214.8,0.16549,6080.843,47.18,0.16133,1097.0,4661.5,7337.843,-0.2893,-0.3566,Sweden,Mid Cap,INWI,7.45,2022-07-15,INWI.ST,0.05863,8.049,0.851,1.304,-927.6,2022-08-26,Q2-2022,Industrials,0.11904761904761905,0.23642401354343015,-0.10066414897773149,-0.08416876182436772,-1.5064556082233314,0.4072894061504203,0.3723218389591886,0.512075789164168,1.101094232880789,-16.40415259304116,-15.24971966855937,-0.4299045808885633
37,97,Hennes & Mauritz,Clothing & Footwear,496.508,5.865,1.161,115006.0,186055.0,0.20148,184010.906,35.253,0.23515999999999998,36991.0,56183.0,225322.906,-0.33016,-0.33114,Sweden,Large Cap,HM B,12.534,2022-06-29,HM-B.ST,0.05846,13.927,1.043,3.275,-29241.0,2022-08-26,Q2-2022,Consumer Durables,0.19881755394910108,0.6181290478621912,-0.15716320442879794,0.02188095999845885,0.4319989854549805,0.37448484293442985,0.3476286895679763,0.4642194025786107,1.0956853620976335,5.542513957150275,1.003706410409163,-0.3585587765814158
38,741,Coor Service Management,Business Support & Services,9.338,119.983,1.589,1290.0,7089.0,0.11733,7918.862,32.332,0.14546,753.0,2028.0,9690.861,0.15433,0.01509,Sweden,Mid Cap,COOR,21.925,2022-07-15,COOR.ST,0.05808,26.679,0.86,3.905,282.0,2022-08-26,Q2-2022,Industrials,0.10622090562843843,0.18197206940330088,0.03977994075327973,-0.06753129038652717,-1.732713895045168,0.3057376778962013,0.29107865869239935,0.35720524993681924,0.9672768203103672,17.799570999992888,18.87064364538969,0.008623262100968754
39,1082,Resurs Holding,Consumer Lending,8.119,6.26,0.07,1782.275,44247.25,0.02535,4582.0,36.437,0.12113,905.831,7309.005,4582.0,-0.14419,-0.43555999999999995,Sweden,Mid Cap,RESURS,4.105,2022-07-21,RESURS.ST,0.05718,5.175,1.469,0.627,-1363.568,2022-08-26,Q2-2022,Financials,0.020472029335156423,0.04027990440083847,-0.030817011226686404,-0.0076494346174271755,-0.17554002868975038,0.38370280045111754,0.31698352822303993,0.3993859795924982,1.0355727568871156,0.036929422833464794,-0.013684599794548093,-0.38875117222573585
40,268,Bredband2,Telecommunications,1.467,10.557,1.209,544.929,1257.815,0.15437,1341.847,30.746,0.15081,123.44,494.904,1596.048,-0.299,-0.40121,Sweden,First North,BRE2,16.209,2022-08-09,BRE2.ST,0.05706000000000001,17.997,1.05,2.711,-133.105,2022-08-26,Q2-2022,Telecom,0.09813843848260674,0.43323461717343165,-0.10582239836541939,-0.13546348989073953,-4.135815051133198,0.27041762105861267,0.23415225880422372,0.30019316079286956,0.526545314461249,-33.612817359418585,-17.710008052570828,-0.3256579188791481
41,204,Handelsbanken A,Banks,316.093,7.287,0.013,34061.0,3689057.0,0.007940000000000001,175113.5,26.607,0.109,23691.0,185679.0,175113.5,-0.0292,-0.05021,Sweden,Large Cap,SHB A,7.072,2022-07-15,SHB-A.ST,0.05654,8.652,3.748,0.943,-13507.0,2022-08-26,Q2-2022,Financials,0.0064219663724361,0.009232982846293782,-0.0036613692875984297,-0.04837739107201233,-1.5819181572483563,0.24388045359523752,0.2220707565040319,0.280283850964323,0.849036748986811,11.356060081221772,12.542231932732951,-0.061066592623383986
42,199,SEB A,Banks,287.71,0.636,0.014,41359.0,4112682.0,0.00931,233339.797,28.651,0.13007,368072.0,192789.0,233339.797,-0.032959999999999996,-0.037450000000000004,Sweden,Large Cap,SEB A,7.622,2022-07-14,SEB-A.ST,0.05602,9.17,4.108,1.21,-28418.0,2022-08-26,Q2-2022,Financials,0.08949682956280111,0.010056454644438835,-0.006909846178236003,-0.026085996189795457,-0.7701522269378553,0.28833039587122594,0.26730813006621845,0.3104348671258553,1.0697477257519785,13.35718352434571,10.006317087295765,-0.11093279845870985
43,210,Softronic,IT Consulting,0.521,13.46,1.991,528.2,412.3,0.5649799999999999,1292.14,32.434,0.36384,106.1,225.1,1261.94,-0.027719999999999998,0.02574,Sweden,Small Cap,SOF B,11.996,2022-07-15,SOF-B.ST,0.05499,15.778,1.537,5.74,-89.8,2022-08-26,Q2-2022,Technology,0.25733689061363085,1.2811059907834101,-0.21780257094348773,-0.0463463727173119,-1.272724221507405,0.3764426119107297,0.3584911777818627,0.3337498533848439,0.7575086586310671,5.138171340912179,1.7160822013857708,-0.1189984870446007
44,223,Telia Company,Telecommunications,378.346,16.751,0.36,30831.0,246618.0,0.05051,155365.094,18.946,0.05653,25134.0,88272.0,215530.094,0.06894,0.0601,Sweden,Large Cap,TELIA,22.217,2022-07-20,TELIA.ST,0.05396,30.046,2.428,1.76,-11316.0,2022-08-26,Q2-2022,Telecom,0.10191470208987179,0.12501520570274677,-0.04588472860861738,-0.07839759271282665,-4.048169588558128,0.17248351415307364,0.15899066183373295,0.17749399823776071,0.5056238021961417,17.98055303957911,19.65629989560433,0.10380842325163608
45,22,Avanza Bank,Retail & Mortgage Banks,91.013,4.524,0.012,2129.0,245347.0,0.00838,26571.699,47.968,0.43816000000000005,14171.0,3889.0,26571.699,-0.34685000000000005,-0.42584000000000005,Sweden,Large Cap,AZA,13.22,2022-07-14,AZA.ST,0.05386,15.594,8.929,6.833,-1873.0,2022-08-26,Q2-2022,Financials,0.05775901070728397,0.008677505736772815,-0.007634085601209715,0.06495905492829201,1.2100288603318887,0.4546578940206766,0.44172668862277975,0.4920209691528254,1.1150395803806197,-24.76487938516962,-16.12554905232598,-0.44219337763076416
46,1876,Akelius D,Real Estate,0.715,2.826,0.025,121.0,9929.0,0.010669999999999999,11214.68,26.501,-0.04473,126.0,5276.0,14600.68,0.04444,0.18138,Sweden,First North,AKEL D,146.007,2022-08-01,AKEL-D,0.05319,-27.207,57.939,2.126,-3790.0,2022-08-26,Q2-2022,Financials,0.012690099707926276,0.012186524322691107,-0.38171014200825865,-0.004503752495716107,-0.08704492407568519,0.26501,0.4403659162862241,0.47421,,-2.129770163388261,-1.1120935095752715,-0.9331820212617161
47,224,TietoEVRY,IT Consulting,1.249,11.087,0.835,24106.119,35291.922,0.11705,32282.93,21.209,0.11724,3418.57,16850.801,39987.328,0.028679999999999997,-0.054610000000000006,Sweden,Large Cap,TIETOS,14.305,2022-07-22,TIETOS.ST,0.0529,16.324,1.357,1.916,-2591.48,2022-08-26,Q2-2022,Technology,0.09686550933666918,0.6830491974905759,-0.07342983473668564,0.05170676079542336,2.420282693925483,0.23431220840384512,0.21970124271893976,0.1958036934121035,0.6222210606247099,5.605046026838576,12.128626712097722,-0.03543351385252258
48,52,Cloetta,Food Processing,11.275,13.976,0.654,2076.0,9774.0,0.05165,5492.419,27.578,0.06683,584.0,4594.0,7686.419,-0.1909,-0.32009,Sweden,Mid Cap,CLA B,18.656,2022-07-15,CLA-B.ST,0.05255,17.793,1.202,1.196,-503.0,2022-08-26,Q2-2022,Food and Beverage,0.05975035809289953,0.21240024554941683,-0.051463065275219974,-0.05350616156534738,-1.4697878968894453,0.24349926104347153,0.21498335947067793,0.3336481896995569,0.588936526080035,-7.500588365877717,-1.112272474899186,-0.24478656245228914
