,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
10,2288,Advanced SolTech,Solar Energy,0.697,-3.332,0.072,127.37,1719.031,0.07768,833.857,70.592,-0.0124,-250.228,510.041,-0.27051,-0.62639,-0.95718,Sweden,First North,ASAB,31.544,2022-05-17,ASAB.ST,0.0,-131.863,5.239,1.635,,2022-05-30,Q1-2022,Utilities,-0.49060369656557024,0.07409406811162801,-0.01939155750747068,-0.2147745318455491,0.9354841721615785,0.8046999678366646,0.827502957240553,,-2.8079125581979345,-1.2711323979290845,-0.8303204565098654
11,420,Advenica,Security & Surveillance,0.746,-30.189,1.023,84.315,111.137,-0.26737,491.177,77.088,-0.22105,-16.27,33.287,0.10744,0.06349,0.57647,Sweden,First North,ADVE,-86.745,2022-04-28,ADVE.ST,0.0,-66.766,4.318,14.756,0.29242999999999997,2022-05-30,Q1-2022,Technology,-0.48877940337068526,0.7586582326317968,-0.13261893550251658,-1.5145268311401885,0.7778607937368032,0.7263755713511024,0.8025428114300539,0.7499582096774642,2.661431859529601,-4.313126525805501,-0.011070152774400377
12,1700,Africa Energy,Oil & Gas -Exploration,3.489,-77.335,,-15.73,2315.183,0.08410000000000001,3219.414,40.593,0.08148,-41.63,2299.419,0.18802,0.34424,0.34897,Sweden,First North,AEC,16.824,2022-05-16,AEC.ST,0.0,17.177,,1.4,0.09888,2022-05-30,Q1-2022,Energy,-0.01810457337266501,-0.00679427932910703,0.017284522097347654,0.39876971371576214,0.447804897072539,0.4018767020550259,0.3972600131748755,1.0396052926602222,12.66703955895573,3.093825483367747,0.004366808135300104
13,258,Africa Oil,Oil & Gas -Exploration,59.306,3.906,0.22,2094.192,9264.42,0.24053000000000002,9762.305,71.746,0.2003,2499.336,8869.932,-0.020110000000000003,0.56542,1.46655,Sweden,Mid Cap,AOI,4.465,2022-05-13,AOI.ST,0.01095,5.451,4.662,1.101,0.10051,2022-05-30,Q1-2022,Energy,0.2817762300770738,0.2260467465853232,-0.05301688537569471,-0.5987551961977865,0.5581467195750125,0.49737415990519646,0.8115299604503591,0.7947734465137383,21.667286121215703,9.580416552674977,0.5534896135157783
14,241,AFRY,Business Consultants,36.372,-140.204,0.806,8040.0,25762.0,0.08954000000000001,18086.344,39.074,0.09343,-129.0,11419.0,-0.11962999999999999,-0.36828000000000005,-0.42089,Sweden,Large Cap,AFRY,16.732,2022-04-28,AFRY.ST,0.03444,16.957,0.871,1.584,0.05968,2022-05-30,Q1-2022,Industrials,-0.011296961205009195,0.3120875708407732,-0.033204476261302074,-0.836217580725924,0.31075059783776143,0.29090518055426434,0.3639292676594735,1.1251605361298866,-21.731672527908337,-20.31730900867147,-0.3908167867094313
15,1876,Akelius D,Real Estate,1.589,3.463,0.025,154.0,12185.0,0.01157,6018.431,22.654,-0.00875,1738.0,7087.0,-0.03077,0.03643,0.09838,Sweden,First North,AKEL D,77.806,2022-05-02,AKEL-D,0.05669,-97.459,19.863,0.849,-0.045739999999999996,2022-05-30,Q1-2022,Financials,0.24523775927755045,0.012638489946655724,-0.008516562973470532,-0.15576382461824892,0.22654,0.4155112010711854,0.501115,,-2.8079125581979345,-1.2711323979290845,-0.8303204565098654
16,1358,Alcadon Group,Electrical Components,2.828,-152.457,0.944,76.8,817.3,0.12902,1646.538,54.177,0.09791,-10.8,478.7,0.11867000000000001,-0.07395,1.0975,Sweden,First North,ALCA,25.77,2022-04-22,ALCA.ST,0.00596,34.725,2.134,3.44,0.34027999999999997,2022-05-30,Q1-2022,Industrials,-0.022561102987257158,0.09396794322770097,0.08865102016505377,1.4991514945778202,0.5033574128656494,0.45806007452041,0.5419732586209649,0.6066444888135786,17.05505675376157,1.6576164071755295,0.2027788639218544
17,10,Alfa Laval,Industrial Components,296.45,4500.912,0.576,15219.0,73874.0,0.14484,108021.897,41.194,0.13368,24.0,33930.0,-0.15805999999999998,-0.2545,-0.15645,Sweden,Large Cap,ALFA,18.888,2022-04-26,ALFA.ST,0.02299,23.665,2.538,3.184,0.15895,2022-05-30,Q1-2022,Industrials,0.0007073386383731211,0.20601294095351544,-0.09846738662787247,-2.624910092859834,0.33273614320671885,0.29176140983433696,0.34380930145694194,1.1563195277304892,-1.1334202678559482,-4.162925250985221,-0.184018671178372
18,2146,Aligro Planet SPAC,Investment Banking,0.881,-1.162,,,1012.584,-0.0062,1172.5,8.885,-0.00733,-1009.126,1001.629,-0.01574,-0.02596,-0.052430000000000004,Sweden,Mid Cap,APAC SPAC A,-189.115,2022-04-21,APAC-SPAC-A.ST,0.0,-159.741,,1.171,,2022-05-30,Q3-2022,Financials,-1.0074848072489913,,0.010665799051293723,0.956804273397713,0.08428601632808036,0.07968277833942233,0.10216683361200905,,-2.8079125581979345,-1.2711323979290845,-0.02898546031668303
19,739,Alimak,Installation,7.229,10.299,0.648,1311.5,5889.0,0.09907,4922.962,31.044,0.07937,478.0,3969.0,-0.15833,-0.15833,-0.35896,Sweden,Mid Cap,ALIG,11.479,2022-04-27,ALIG.ST,0.0363,15.628,1.289,1.24,0.038,2022-05-30,Q1-2022,Industrials,0.12043335852859663,0.2227033452199015,0.008760670464032172,0.24930383487912985,0.2689933628333011,0.25323017959858635,0.3220683352861825,0.8850887059466354,-6.688702788469961,-4.6909182020715985,-0.26442600947801753
20,1477,Alligo,Industrial Components,3.265,16.625,1.215,3888.0,7671.0,0.09498,5752.378,73.771,0.13346,346.0,3055.0,-0.36588,-0.435,-0.2902,Sweden,Mid Cap,ALLIGO B,15.458,2022-04-28,ALLIGO-B.ST,0.015489999999999999,14.099,0.615,1.883,-0.05296,2022-05-30,Q1-2022,Industrials,0.1132569558101473,0.5068439577630035,-0.0858566238219205,-0.8274535356028151,0.5822414122781618,0.46618962863048896,0.9509766062952839,0.9058447439987899,-4.745603822124127,-10.770102003936405,-0.44184236229468177
21,364,ALM Equity,Real Estate,0.689,-22.257,0.211,3449.0,13329.0,0.40535,20877.36,27.403,0.48774,-938.0,7217.0,-0.13402,-0.19231,0.09375,Sweden,First North,ALM,6.942,2022-05-19,ALM.ST,0.0014299999999999998,2.537,7.409,2.893,0.37087000000000003,2022-05-30,Q1-2022,Financials,-0.12997090203685743,0.2587590967064296,0.04073392054387859,1.3894235436996962,0.33582483261221,0.29590178760447794,0.26869599999377236,0.4009196310955815,-14.378439732831003,-7.903563442832265,0.0714285714285714
22,1419,Ambea,Healthcare Facilities,9.456,4.792,0.678,10131.0,17450.0,0.04735,4537.879,38.92,0.05534,947.0,4644.0,-0.05311,-0.12481999999999999,-0.30794,Sweden,Mid Cap,AMBEA,23.728,2022-05-04,AMBEA.ST,0.02398,17.624,0.377,0.977,0.14359,2022-05-30,Q1-2022,Health Care,0.20391903531438416,0.5805730659025788,0.04436490161689777,0.9930981185642278,0.35806788699715975,0.3332385956075565,0.4094369248279955,0.9325564801763969,-5.0027433043333245,-3.2954049500961236,-0.23256966062196371
23,2048,Annehem Fastigheter,Real Estate,1.059,-4.728,0.043,160.0,4524.7,0.030990000000000004,1734.394,32.804,0.13426,-366.8,2437.1,-0.06369,-0.19008,-0.09398999999999999,Sweden,Mid Cap,ANNE B,25.324,2022-04-28,ANNE-B.ST,0.0,5.301,7.441,0.712,0.16838999999999998,2022-05-30,Q1-2022,Financials,-0.1505067498256124,0.03536146042831569,0.005445148732900362,0.14398778659378905,0.30654440487640944,0.29223956181564004,0.34659614998047533,,-2.8079125581979345,-1.2711323979290845,-0.1340206492535947
24,505,AQ Group,Industrial Components,1.957,-15.863,1.181,2832.0,4920.0,0.13523,5012.556,40.892,0.127,-316.0,2743.0,0.02239,-0.04196,-0.17987999999999998,Sweden,Mid Cap,AQ,12.832,2022-04-21,AQ.ST,0.012150000000000001,14.322,0.841,1.827,0.17254999999999998,2022-05-30,Q1-2022,Industrials,-0.11520233321181189,0.5756097560975609,-0.008152886534891213,-0.18607515048026543,0.36821115325456893,0.35767418313124905,0.40157129613594084,0.9835731644389634,-7.586002100264442,2.1837224135928186,-0.024289862166111398
25,296,Arcane Crypto,Internet Transactions,1.592,-4.247,2.492,41.086,174.812,-0.27397,459.308,99.103,-0.26941,-108.152,139.444,-0.47470999999999997,-0.69108,-0.7,Sweden,First North,ARCANE,-13.711,2022-05-10,ARCANE.ST,0.0,-12.273,1.053,3.294,1.05765,2022-05-30,Q1-2022,Technology,-0.775594503886865,0.23502963183305492,-0.14397943548804948,-1.5039363114215933,0.982606755225566,0.8518222773794479,0.8774263333230199,1.3230492222302594,-22.14018680311605,-23.96701697150702,-0.7172774790480702
26,381,Arctic Paper,Forest & Wood Products,1.08,13.428,1.428,1909.339,5839.342,0.21394,2023.21,64.029,0.15163000000000001,150.67,2384.055,0.50826,0.71563,1.21265,Sweden,Small Cap,ARP,2.803,2022-05-09,ARP.ST,0.03055,4.148,0.243,0.849,0.22651,2022-05-30,Q1-2022,Materials,0.06319904532403825,0.32697845065420045,0.07645912758209028,1.303560165898988,0.48649208538343225,0.43821566816215685,0.537573560286845,0.5712936901810634,13.930582479092886,12.808484882429283,0.8961039926133587
27,1710,Arion Banki,Banks,5.994,3.923,0.041,3287.304,108622.203,0.02634,18965.6,31.854,0.16402999999999998,4834.89,14014.05,-0.08320999999999999,-0.00475,0.37719,Sweden,Large Cap,ARION SDB,6.963,2022-05-04,ARION-SDB.ST,0.08678000000000001,8.65,4.228,1.353,0.1354,2022-05-30,Q1-2022,Financials,0.3450030505100239,0.030263646926770582,0.03999814574196259,1.2063821548091287,0.3049384461218421,0.30048994425310216,0.3038747378510745,0.5268931427161322,12.897757431165525,-0.6180460894750698,0.07438935122215407
28,14,Arise Windpower,Wind Energy,5.249,34.698,0.206,273.0,1550.0,0.09752000000000001,1977.758,51.247,0.11695,57.0,838.0,0.00452,0.05207,-0.06910999999999999,Sweden,Small Cap,ARISE,18.989,2022-05-04,ARISE.ST,0.0,18.647,6.2,2.36,0.09308999999999999,2022-05-30,Q1-2022,Utilities,0.06801909307875895,0.1761290322580645,-0.03141337450486159,-0.5241569099462862,0.47550321453974564,0.4519799923233789,0.549278903972767,1.0385384161966256,-5.113834178702277,6.892585610762778,0.22115381592325845
29,1574,Arjo,Medical Supplies,39.913,27.411,0.609,4250.0,15231.0,0.12537,19324.652,39.87,0.10249000000000001,705.0,7152.0,-0.13158,-0.37433999999999995,-0.14415,Sweden,Large Cap,ARJO B,22.641,2022-04-22,ARJO-B.ST,0.01621,26.365,2.084,2.702,0.08491,2022-05-30,Q1-2022,Health Care,0.09857382550335571,0.27903617621955223,0.11261059579063681,2.5891628695511044,0.3762852767074995,0.3410227764595059,0.3986204076486993,0.7890309697721269,-10.665961908242663,-17.25578848179849,-0.3085661351865038
30,1793,Ascelia Pharma,Pharmaceuticals,0.566,-5.855,,,307.501,-2.84604,732.291,41.807,-0.44994999999999996,-125.079,280.394,-0.10064000000000001,-0.33649,-0.38234999999999997,Sweden,Small Cap,ACE,-3.662,2022-05-11,ACE.ST,0.0,-5.755,,2.612,-0.298,2022-05-30,Q1-2022,Health Care,-0.44608301176202053,,-0.06466240606226747,-1.3593969777355337,0.3828912772906639,0.36638787869429507,0.4359585540522811,0.8904516361650054,-15.527474775787729,-10.70520559995504,-0.295301995381144
31,1473,Aspire Global,Gambling & Casinos,4.761,6.765,0.991,778.727,2233.099,0.35622,5087.248,61.77,0.63269,752.018,1338.253,0.0,0.30852,0.71115,Sweden,First North,ASPIRE,15.859,2022-05-04,ASPIRE.ST,0.0,5.911,2.298,3.801,0.29238,2022-05-30,Q1-2022,Consumer Durables,0.5619400815839756,0.3487203209530791,0.02619717926509313,3.1163111955974996,0.439164826332126,0.2853803250543047,0.07704657811210619,0.556164337439581,13.513878463628522,9.848944013735098,0.46308724832214776
32,17,Assa Abloy,Construction Supplies,374.281,34.515,0.738,39531.0,135290.0,0.15297,271357.286,32.592,0.15637,7862.0,73568.0,-0.030600000000000002,-0.039009999999999996,-0.04684,Sweden,Large Cap,ASSA B,19.938,2022-04-27,ASSA-B.ST,0.01722,23.548,2.719,3.689,0.09605999999999999,2022-05-30,Q1-2022,Industrials,0.10686711613745106,0.2921945450513711,-0.007131513332417683,-0.1880958959486148,0.2597149094335949,0.2384068700168997,0.3474897684563911,0.9223095256272981,4.468281737889378,6.498778356667176,-0.011042702616083533
33,18,AstraZeneca,Pharmaceuticals,522.086,-52.598,0.414,231281.297,846304.125,0.00054,2006555.88,27.857,-0.02924,-38148.801,306709.594,0.12903,0.29345,0.37113999999999997,Sweden,Large Cap,AZN,6742.579,2022-04-29,AZN.ST,0.013879999999999998,-223.445,5.731,6.542,0.54442,2022-05-30,Q1-2022,Health Care,-0.12438085324451899,0.27328390606627373,0.015238375453149211,0.4711389872858832,0.2428337406408397,0.21937211058738135,0.2964348562384645,0.42349376704359476,12.938887506713419,9.047003324788902,0.2227946618458636
34,19,Atlas Copco A,Industrial Machinery,624.212,35.563,0.777,48435.0,147944.0,0.32021,541915.041,40.257,0.25832,15238.0,74435.0,-0.10858000000000001,-0.20591,-0.13087,Sweden,Large Cap,ATCO A,21.992,2022-04-26,ATCO-A.ST,0.01724,27.911,4.713,7.28,0.19901,2022-05-30,Q1-2022,Industrials,0.2047155236112044,0.32738738982317633,-0.024012793780585517,-0.5462514696498476,0.3229466824199353,0.29651820199404333,0.4028929943838318,1.1545699281855977,-2.053437189910729,-3.320179347628601,-0.09667464728965736
35,20,Atrium Ljungberg,Real Estate,21.673,-102.239,0.041,3063.0,56810.0,0.029769999999999998,21981.465,37.284,0.18971,-215.0,26752.0,-0.17044,-0.17665,-0.14807,Sweden,Large Cap,ATRLJ B,26.775,2022-04-13,ATRLJ-B.ST,0.03152,4.106,7.231,0.822,0.10682,2022-05-30,Q1-2022,Financials,-0.008036782296650717,0.05391656398521387,-0.0460303294459089,-1.1735079916031284,0.2892882439090211,0.276654928556791,0.35949899013720527,0.9507575537988738,-0.156930405661659,1.0867245464299429,-0.10651246832474726
36,920,Attendo,Healthcare Facilities,5.848,3.664,0.615,4305.0,21605.0,0.040999999999999995,4041.13,33.392,0.0064600000000000005,1103.0,4925.0,-0.22477,-0.24714,-0.39429000000000003,Sweden,Mid Cap,ATT,24.452,2022-05-06,ATT.ST,0.0,126.019,0.304,0.821,0.0292,2022-05-30,Q1-2022,Health Care,0.22395939086294417,0.1992594306873409,0.008561348715591,0.2254429696827177,0.2813878626463785,0.2629484279783472,0.34805280107269887,0.7420493220609955,-7.612272636752599,-7.79806606208856,-0.338266363251723
37,21,Autoliv,Auto & Equipment,205.831,35.794,1.044,11250.99,65181.91,0.15221,78080.047,38.819,0.135,2181.4,22309.01,-0.1,-0.12803,-0.11144,Sweden,Large Cap,ALIV SDB,18.118,2022-04-22,ALIV-SDB.ST,0.028210000000000002,22.147,1.147,3.5,-0.05371000000000001,2022-05-30,Q1-2022,Consumer Durables,0.09778112072207598,0.1726090873986356,-0.019218755504619267,-0.4530950094387943,0.3162395227766103,0.28541404117278135,0.38875467629560817,1.0843915770889863,1.0913046152283343,5.447037953374499,-0.04198720348592311
38,22,Avanza Bank,Retail & Mortgage Banks,153.375,53.3,0.012,2315.0,268792.0,0.00828,36403.848,53.906,0.36439,683.0,5099.0,-0.13108,-0.31977,-0.15736,Sweden,Large Cap,AZA,16.532,2022-04-25,AZA.ST,0.03932,19.593,11.698,7.139,0.14858000000000002,2022-05-30,Q1-2022,Financials,0.13394783290841342,0.008612607518080895,0.033768765147764834,0.5402305844774677,0.4272369651743705,0.4060268647893725,0.5728958221219455,1.0579980519516285,-17.268905082805414,-15.644325581851803,-0.2158541671226023
39,1557,Awardit,Advertising,8.087,-7.044,0.629,225.381,1009.409,0.09848000000000001,1067.008,77.237,0.030430000000000002,-151.47,499.924,-0.54122,-0.54448,-0.06638,Sweden,First North,AWRD,18.074,2022-05-13,AWRD.ST,0.0,70.125,1.619,2.134,2.7966699999999998,2022-05-30,Q1-2022,Consumer Durables,-0.3029860538801898,0.22328015700276102,-0.3790602561632379,-7.080018470934569,0.7015348316410833,0.49349957333728267,0.4906971144068481,0.8538901691653151,-3.551488111786882,-9.439451677484906,-0.35678391959798994
40,24,Axfood,Food Retail,128.642,79.465,2.534,9097.0,24185.0,0.28378,61744.048,29.273,0.56043,777.0,4045.0,0.18248,0.20033,0.27194,Sweden,Large Cap,AXFO,23.527,2022-04-21,AXFO.ST,0.02634,25.856,1.008,15.264,0.28664,2022-05-30,Q1-2022,Food and Beverage,0.19208899876390606,0.37614223692371307,-0.07083198223042542,-2.314707756889857,0.22145761513423456,0.19131395676264085,0.28046125410736844,0.22806057339093821,9.702090728118169,16.774960348740255,0.4176174705377018
41,1769,Azelio,Renewable Energy,8.441,-1.936,0.001,114.957,1117.676,-0.6994499999999999,974.757,131.914,-0.49113999999999997,-503.41,877.817,0.29414999999999997,-0.58684,-0.8342499999999999,Sweden,First North,AZELIO,-1.635,2022-05-11,AZELIO.ST,0.0,-2.261,7.03,1.11,-0.23815999999999998,2022-05-30,Q1-2022,Utilities,-0.5734794381972552,0.10285359979099488,-0.17006407254030564,-0.9297304052595252,1.074298882620385,0.834898060998268,1.6764676749296348,1.2227207818175914,-21.437679842356292,-10.454275285181282,-0.6572127388499387
42,1313,B3 Consulting,IT Consulting,3.687,10.547,1.633,314.9,602.8,0.47045000000000003,1025.19,63.001,0.29947,97.2,203.3,0.14904,0.59333,1.36976,Sweden,Small Cap,B3,10.639,2022-04-27,B3.ST,0.029289999999999997,14.99,1.038,5.043,0.18359000000000003,2022-05-30,Q1-2022,Technology,0.4781111657648795,0.5223954877239548,0.12561364127366992,2.062683755426437,0.5072589122477019,0.4605005351666388,0.5581408375775139,0.5910808249307282,25.980792056643008,18.16508586251208,0.8899384522215137
43,377,Bactiguard,Medical Equipment,1.546,-249.18,0.229,80.837,840.755,-0.10833999999999999,3353.711,47.648,-0.12300000000000001,-13.459,526.074,-0.28475,-0.38018,-0.50619,Sweden,Mid Cap,BACTI B,-55.635,2022-04-27,BACTI-B.ST,0.0,-51.741,17.425,6.375,0.25306,2022-05-30,Q1-2022,Health Care,-0.025583853222170265,0.09614810497707418,-0.004523832138559447,-0.0876454769032847,0.41000360621770776,0.38537338563575885,0.4730604233940952,0.6280670297401422,-36.047380355276886,-22.636568042184493,-0.3833762961982706
44,1517,Balco Group,Construction Supplies,1.076,-35.13,0.911,306.8,1271.2,0.12936,2037.537,43.638,0.13256,-58.0,711.4,-0.1913,-0.27683,-0.10577,Sweden,Mid Cap,BALCO,18.26,2022-05-06,BALCO.ST,0.021509999999999998,21.607,1.759,2.864,0.04222000000000001,2022-05-30,Q1-2022,Industrials,-0.08152937868990723,0.24134675896790433,-0.07422210481193903,-1.564531671290162,0.4044830092743254,0.3726540376016656,0.43479901338037613,0.8926710476947359,-3.3101666315532943,-10.472239830156896,-0.2746074868087146
45,1450,Bambuser,Online Services,2.945,-6.015,0.21,-19.778,824.89,-0.89992,1392.535,79.966,-0.31171,-231.519,724.799,-0.30928,-0.60143,-0.69738,Sweden,First North,BUSER,-3.987,2022-04-27,BUSER.ST,0.0,-6.156,6.824,1.921,-0.0034899999999999996,2022-05-30,Q1-2022,Technology,-0.31942510958210485,-0.0239765302040272,-0.1603142243348401,-1.7895693421891,0.7301785917323235,0.6812252986846418,0.8210378337101701,1.1880701544063126,-40.96982072445937,-33.7060510649001,-0.6669980352982721
46,27,BE Group,Industrial Components,17.499,37.929,1.709,1222.0,3589.0,0.33567,1972.316,82.419,0.3699,52.0,1568.0,0.07138,0.1937,5.61875,Sweden,Small Cap,BEGR,3.617,2022-04-21,BEGR.ST,0.07916000000000001,3.394,0.322,1.258,0.28362,2022-05-30,Q1-2022,Industrials,0.03316326530612245,0.34048481471161884,-0.05172836168139472,-0.6079078792670289,0.6489193382435573,0.5792012285639566,0.7798850485927606,0.7923884410398071,15.563180589042641,6.556268386271252,0.533416656840296
47,29,Beijer Alma,Industrial Components,14.52,-13.563,0.808,1883.6,7187.6,0.21079,11763.142,45.92,0.20423,-867.3,2839.4,-0.16402999999999998,-0.19338999999999998,0.08573,Sweden,Mid Cap,BEIA B,16.682,2022-04-26,BEIA-B.ST,0.017929999999999998,20.184,2.025,4.143,0.45885,2022-05-30,Q1-2022,Industrials,-0.30545185602592095,0.2620624408703879,0.006887705382400688,0.12584274642618537,0.3877874292490498,0.36742281301344537,0.5016329057617929,0.955433012195779,6.901392894167153,2.7901127668591847,0.004946558269942614
48,30,Beijer Electronics,Computer Hardware,0.527,-20.032,0.779,,2190.919,0.07044,2012.261,58.461,0.06606,-100.454,754.369,0.19138000000000002,-0.10375999999999999,0.30168,Sweden,Mid Cap,BELE,31.121,2022-04-27,BELE.ST,0.00724,39.438,1.171,2.667,0.1173,2022-05-30,Q1-2022,Technology,-0.13316294810629808,,-0.010365576511540464,-0.15276889137380295,0.5463642612306916,0.5209758271897236,0.6218679543829698,1.0630637624279833,11.747569590365824,6.63610601283155,0.10794251933669075
49,28,Beijer Ref,Installation,77.533,-49.347,1.037,,17427.0,0.14209,61092.179,53.344,0.18614,-1238.0,5743.0,0.11204,-0.10726000000000001,0.13051000000000001,Sweden,Large Cap,BEIJ B,44.571,2022-04-21,BEIJ-B.ST,0.00688,57.149,3.369,10.638,0.38717,2022-05-30,Q1-2022,Industrials,-0.2155667769458471,,0.056494254936224286,1.0135140744051716,0.42283699027466193,0.3967965498282511,0.5108744044374949,1.247556819548056,3.587378780916801,-4.108255210681554,-0.09406727186442865
