,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,OCF,Total Equity,EV,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,EV/S,P/B,Cash.f.Fin.,Info - Stock price,Info - Report,Sector,CF_prof,GPA,Financing_Yield,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
10,1379,Byggpartner,Construction & Infrastructure,1.864,35.964,3.031,145.395,801.287,0.57972,788.591,50.86,0.30140999999999996,36.295,203.835,719.559,-0.48170999999999997,-0.34621,Sweden,First North,BYGGP,8.991,2022-05-18,BYGGP.ST,0.08269,8.937,0.296,3.869,-51.763,2022-07-25,Q1-2022,Industrials,0.04529588025264356,0.18145183935344017,-0.0645998250314806,-0.16247392953026174,-3.4917698525950662,0.43622834788249754,0.38923172479397994,0.42645942428078426,0.77367030542892,-16.918090501007605,-17.718949086513305,-0.43112062640169513
11,40,Boliden,Mining - Steel & Aluminum,510.558,15.201,0.912,16523.0,84436.0,0.22575,86374.773,49.014,0.22113,12987.0,51820.0,90055.773,-0.16521,0.03138,Sweden,Large Cap,BOL,6.154,2022-07-21,BOL.ST,0.08233,7.538,1.169,1.667,-5318.0,2022-07-25,Q2-2022,Materials,0.15380880193282487,0.19568667393055095,-0.06298261405087877,-0.042908009853760753,-0.8334046985285013,0.3947239240227357,0.3736981093677127,0.4718696772935107,1.0481671727511512,6.532581219502184,9.979938277253128,0.10901770803537869
12,2218,Corem Property D,Real Estate,2.526,-2066.63,0.047,2917.0,93663.0,0.033889999999999997,276928.406,45.948,0.13179,1365.0,34835.0,322046.406,-0.19103,-0.11577,Sweden,Large Cap,CORE D,117.664,2022-07-13,CORE-D.ST,0.08214,56.621,73.847,7.95,-440.0,2022-07-25,Q2-2022,Financials,0.014573524230485892,0.03114356789767571,-0.004697692792244536,0.0395232163155117,0.717557672637062,0.3051469277266457,0.19937505663341415,0.5048183229881089,,-2.8878571724446838,-1.0296521965031338,-0.16451325168896858
13,217,Swedbank,Banks,463.396,-0.904,0.016,59194.0,2912005.0,0.00981,155649.0,37.36,0.12168,-173167.0,161578.0,155649.0,-0.24292000000000002,-0.0911,Sweden,Large Cap,SWED A,6.381,2022-07-19,SWED-A.ST,0.08182,7.849,3.334,0.963,-11229.0,2022-07-25,Q2-2022,Financials,-0.05946658745434846,0.0203275749869935,-0.003856106016301483,0.0012693623441892843,0.03591108461646421,0.279586289824624,0.22879295228349433,0.3239639843073455,0.8821164216203794,3.279746153917318,-5.228056152844696,-0.23068250245771726
14,438,Samhällsbyggnadsbolag B,Real Estate,512.694,-1.116,0.035,4614.0,196348.0,0.02463,28335.18,73.53,0.20742000000000002,1224.0,76797.0,118564.203,-0.6778799999999999,-0.5669,Sweden,Large Cap,SBB B,27.917,2022-07-14,SBB-B.ST,0.07676999999999999,1.65,17.276,0.369,18419.0,2022-07-25,Q2-2022,Financials,0.006233829730885978,0.023499093446329986,0.09380793285391244,-0.16946640602791374,-2.1309022666911557,0.5910464150545863,0.5211791362728146,0.7288862051669042,1.319652896793617,-17.871549273869377,-29.052300673953496,-0.726736292437514
15,177,Poolia,Outsourcing,0.801,7.944,2.944,178.0,678.0,0.75116,630.72,46.534,0.37382,101.9,243.0,556.82,-0.26885000000000003,0.23433,Sweden,Small Cap,POOL B,4.893,2022-04-26,POOL-B.ST,0.07474,6.901,0.279,2.596,-50.1,2022-07-25,Q1-2022,Industrials,0.15029498525073748,0.26253687315634217,-0.07389380530973451,-0.03314125608092544,-0.5945009373436948,0.44423239666217806,0.4314830672655988,0.5109237179518709,0.7687930270465636,0.9090838431549089,-6.076152855924273,-0.1731748675406446
16,159,Nordea Bank,Banks,621.156,1.303,0.015,66612.0,6353984.0,0.00817,364216.0,34.023,0.10808,283618.406,319165.594,364216.0,-0.08775000000000001,0.05476,Sweden,Large Cap,NDA SE,7.939,2022-07-18,NDA-SE.ST,0.07395,10.831,3.815,1.141,-90854.398,2022-07-25,Q2-2022,Financials,0.04463631101368842,0.010483501374885426,-0.014298808117867467,0.03288214817617496,1.0098943619910847,0.2779671666359403,0.2513785225965634,0.29841721808009486,0.9587763639812297,7.875286785152419,4.3347923293568345,-0.06843832495201008
17,175,Peab,Construction & Infrastructure,35.629,-20.488,1.233,6075.0,49953.0,0.15711,20057.391,41.79,0.19338999999999998,686.0,12736.0,35926.391,-0.32854,-0.27684000000000003,Sweden,Large Cap,PEAB B,11.63,2022-07-15,PEAB-B.ST,0.0738,8.115,0.583,1.575,1939.0,2022-07-25,Q2-2022,Industrials,0.013732908934398335,0.1216143174584109,0.038816487498248356,0.011755311568545368,0.25457264381612976,0.31798279225471354,0.29814219662575836,0.42321597696536184,1.0737056145994799,2.4419474586465153,-6.888473512405698,-0.3335405401086079
18,236,Volvo B,Industrial Machinery,659.089,188.615,0.718,97676.0,573694.0,0.14343,359311.0,37.139,0.2091,21430.0,152094.0,404011.0,-0.14843,-0.07756,Sweden,Large Cap,VOLV B,9.637,2022-07-19,VOLV-B.ST,0.07357,11.045,0.981,2.362,-19303.0,2022-07-25,Q2-2022,Industrials,0.037354408447709056,0.17025801211098598,-0.03364685703528362,0.02668732652186212,0.7396276145865796,0.28845069181851984,0.268560331355839,0.33069802011325494,1.1222914214584558,9.508132778659032,10.754213442012112,-0.05469980409789332
19,131,Lundin Mining,Mining,47.14,5.055,0.456,13502.86,67441.773,0.23451,45440.18,48.223,0.18883,13904.31,39453.648,39538.43,-0.22715,-0.18899000000000002,Sweden,Large Cap,LUMI,3.145,2022-04-27,LUMI.ST,0.07301,5.139,1.285,1.152,-4314.6,2022-07-25,Q1-2022,Materials,0.20616762255049254,0.20021508034790247,-0.06397518641747453,-0.007514615413925618,-0.15716321288384474,0.4767426047505686,0.4441182863927176,0.4382233389215201,1.0669840725648734,-1.1226900397905688,-1.0591707323353499,-0.24299531212480907
20,116,JM,Homebuilding,65.385,11.579,0.895,2891.0,16975.0,0.22365,13142.03,39.817,0.20378,1152.0,8210.0,11525.03,-0.44572,-0.33586,Sweden,Large Cap,JM,5.491,2022-07-12,JM.ST,0.07166,7.66,0.758,1.601,-1641.0,2022-07-25,Q2-2022,Industrials,0.06786450662739323,0.17030927835051546,-0.09667157584683359,-0.05642164727687127,-1.3935108101715834,0.335206507910662,0.33073340307110016,0.37108642084882787,1.1083813647834724,-4.7306570293928765,-30.12082050308475,-0.5311247280752044
21,393,Fastator,Real Estate,1.294,-0.828,0.058,308.166,7976.396,0.10836,1094.199,37.957,0.17038,249.726,2058.109,5261.762,-0.27047,-0.18794,Sweden,Mid Cap,FASTAT,7.122,2022-05-05,FASTAT.ST,0.07102,2.592,11.39,0.532,1565.192,2022-07-25,Q1-2022,Financials,0.03130812462169632,0.03863474180569771,0.19622797062733596,-0.014769623718670188,-0.37211224993937575,0.3727593607036583,0.3631809824322364,0.3637768909131487,0.9233301833607912,-7.540613028769427,-14.7760453079826,-0.3258102889122727
22,19,Atlas Copco A,Industrial Machinery,510.657,38.086,0.808,50527.0,149243.0,0.31472,539062.312,40.117,0.30879999999999996,21034.0,65845.0,559499.312,-0.15039,-0.1761,Sweden,Large Cap,ATCO A,21.293,2022-07-19,ATCO-A.ST,0.06934,26.251,4.641,8.187,-18735.0,2022-07-25,Q2-2022,Industrials,0.14093793343741415,0.3385552421219086,-0.12553352586050937,0.05272877452829361,1.0813703660894227,0.35187987863399184,0.33225845933174514,0.446902575020598,1.1485721830466338,-0.7648905414445897,3.2488371234951634,-0.09566511055997984
23,407,Kallebäck Property,Real Estate,0.734,8.984,0.06,68.056,1211.103,0.061040000000000004,646.05,21.93,0.18831,77.153,567.729,1060.598,-0.12376,-0.04545,Sweden,First North,KAPIAB,16.19,2022-02-25,KAPIAB.ST,0.0678,6.043,14.679,1.138,-33.685,2022-07-25,Q4-2021,Financials,0.06370473857301981,0.05619340386408092,-0.027813489026119166,-0.012533305754316104,-0.6211763174597227,0.18023524885793327,0.15130988389809424,0.1849227689878993,0.2722090521259451,-4.235593669321223,-4.733123943575042,-0.08340940065691826
24,112,Intrum,Consumer Lending,47.4,26.023,0.197,8404.0,93848.0,0.08127000000000001,24721.539,36.374,0.11067,10314.0,22466.0,76934.531,-0.14195,-0.21093,Sweden,Large Cap,INTRUM,12.28,2022-07-21,INTRUM.ST,0.06647,8.671,4.154,1.1,817.0,2022-07-25,Q2-2022,Financials,0.10990111669934362,0.08954905805131702,0.008705566447873157,-0.03380098440621859,-1.0433858452135607,0.3253114628749854,0.2985154221747255,0.29690947086562125,1.3684427718968786,11.251688193008857,16.19721376240656,-0.026450649442905427
25,31,Bergs Timber,Forest & Wood Products,1.974,18.313,1.331,1465.0,2671.0,0.24919,1593.224,54.765,0.26087,252.0,1771.0,1871.224,-0.01816,-0.03642,Sweden,Small Cap,BRG B,4.042,2022-07-25,BRG-B.ST,0.06529,3.449,0.526,0.9,-19.0,2022-07-25,Q2-2022,Materials,0.0943466866342194,0.5484837139648072,-0.00711344065892924,0.011983043061212117,0.1993592835131411,0.462540625159545,0.44954952474539633,0.5508968623505329,0.7833904029138632,-3.8758188652147942,5.454489858083154,0.056748669368755555
26,70,Electrolux B,Consumer Electronics,328.751,-6.695,1.038,21605.0,125385.0,0.13066,40845.301,40.658,0.14297,1518.0,20599.0,56757.301,-0.25048,-0.31799,Sweden,Large Cap,ELUX B,12.193,2022-07-21,ELUX-B.ST,0.06375,13.624,0.436,1.983,-493.0,2022-07-25,Q2-2022,Consumer Durables,0.012106711329106352,0.17230928739482393,-0.003931889779479204,-0.039490365326655064,-0.9479120054736911,0.31601167258545765,0.29006108596693414,0.38182360237208546,1.0018487521901616,2.168323977809648,-2.876231138630444,-0.2999709803750984
27,38,Björn Borg,Clothing & Footwear,1.101,9.218,1.273,458.572,636.34,0.26516,1017.237,35.236,0.24571,119.535,357.531,1112.307,-0.08484,0.25036,Sweden,Small Cap,BORG,10.024,2022-05-19,BORG.ST,0.061799999999999994,11.58,1.373,2.845,-114.048,2022-07-25,Q1-2022,Consumer Durables,0.18784769148568373,0.7206399094823521,-0.17922494264072664,0.028431248299834344,0.5884785815566441,0.4474512653476805,0.39324917944317406,0.442797245369361,0.820512181460242,12.101363701044376,3.2539913118594046,0.01331817951569092
28,242,Öresund,Holding Companies,2.439,9.556,,,4961.9,-0.40935000000000005,4962.375,33.283,-0.38593000000000005,65.2,4748.8,4591.375,-0.16513999999999998,-0.28756,Sweden,Mid Cap,ORES,-2.557,2022-07-08,ORES.ST,0.059519999999999997,-2.709,,1.045,-287.3,2022-07-25,Q2-2022,Financials,0.0131401277736351,,-0.05790120719885528,-0.0262247582817543,-0.7311087696866094,0.3005795152236368,0.29852433654061566,0.32875256019586013,0.758286611703809,-12.326035958453783,-4.206675177762602,-0.2236323067366488
29,151,NCC B,Construction & Infrastructure,44.143,53.03,1.767,4609.0,30928.0,0.14841,11136.38,35.264,0.23392,292.0,6327.0,15519.38,-0.31987,-0.31977,Sweden,Large Cap,NCC B,8.689,2022-07-19,NCC-B.ST,0.05842,7.432,0.284,1.76,-837.0,2022-07-25,Q2-2022,Industrials,0.009441282979824108,0.1490235385411278,-0.027062855664769788,-0.12212017335387637,-3.338671649061326,0.2827442346402626,0.25944125164916004,0.3352380809491148,0.9740342732950069,1.3717614598324244,-5.6632905521979024,-0.3238142526098021
30,222,Tele2 B,Telecommunications,318.229,5.132,0.411,11047.0,66305.0,0.12344,80619.422,31.919,0.24844000000000002,9747.0,21196.0,110654.398,-0.12121,-0.03041,Sweden,Large Cap,TEL2 B,16.85,2022-07-19,TEL2-B.ST,0.05819,15.198,4.063,3.804,-17518.0,2022-07-25,Q2-2022,Telecom,0.1470024885001131,0.16660885302767514,-0.26420330291833194,-0.04542557092673338,-1.5083940777260978,0.22029973710236847,0.19874726810640853,0.27601025532021606,0.49651844525141037,10.20878109779551,6.570047844111593,0.0037544734235201993
31,2001,Wästbygg,Construction & Infrastructure,0.556,-2.743,0.93,459.0,4405.0,0.09074,1950.102,38.713,0.09584,-557.0,1749.0,1964.102,-0.40179000000000004,-0.35031,Sweden,Mid Cap,WBGR B,13.182,2022-05-05,WBGR-B.ST,0.05804,11.698,0.48,1.115,662.0,2022-07-25,Q1-2022,Industrials,-0.1264472190692395,0.10419977298524404,0.15028376844494892,-0.037016984324183766,-1.465235054299137,0.31838358567234043,0.2793337320630308,0.2315439180448848,,-2.8878571724446838,-1.0296521965031338,-0.3717935377299605
32,741,Coor Service Management,Business Support & Services,15.075,120.346,1.589,1290.0,7089.0,0.11733,7942.815,34.623,0.14546,753.0,2028.0,9714.814,0.08083,0.16777999999999998,Sweden,Mid Cap,COOR,21.979,2022-07-15,COOR.ST,0.0579,26.76,0.862,3.917,282.0,2022-07-25,Q2-2022,Industrials,0.10622090562843843,0.18197206940330088,0.03977994075327973,-0.06753129038652717,-1.732713895045168,0.3003075004049249,0.28013669316591544,0.35720524993681924,0.9750351833145093,21.45678247785382,18.311782155874088,0.10178673811703942
33,99,Hexpol,Chemicals,49.932,33.793,0.849,3772.0,22400.0,0.22008,35752.559,38.95,0.20971,2201.0,12069.0,39043.559,0.01615,-0.02746,Sweden,Large Cap,HPOL B,12.002,2022-07-15,HPOL-B.ST,0.057800000000000004,14.126,2.053,2.962,-59.0,2022-07-25,Q2-2022,Materials,0.09825892857142857,0.16839285714285715,-0.0026339285714285714,0.04090467887266169,1.0877984068019952,0.3189191674100077,0.3024163193127297,0.3446388338863474,1.1715964698089663,8.536345414724027,12.919060669661157,-0.0004319012056422933
34,207,Skanska,Construction & Infrastructure,183.809,16.094,1.056,15059.0,144459.0,0.14010999999999998,72727.023,36.35,0.12838,3450.0,47653.0,61625.031,-0.22401,-0.23154,Sweden,Large Cap,SKA B,8.238,2022-07-21,SKA-B.ST,0.05774,11.651,0.404,1.526,-5310.0,2022-07-25,Q2-2022,Industrials,0.023882208792806264,0.10424411078575928,-0.036757834402840944,0.06675241643656071,1.6673121188260336,0.2897310548586378,0.2567038866004827,0.3669354977844686,0.9907621887148287,-5.618288048538191,1.7559301041377355,-0.1913974722058741
35,32,Betsson,Gambling & Casinos,24.021,18.632,0.726,4450.746,9680.395,0.18112999999999999,9764.159,37.008,0.16208999999999998,1227.802,6263.48,9556.76,0.41518,0.01047,Sweden,Mid Cap,BETS B,8.835,2022-07-21,BETS-B.ST,0.05759,9.211,1.361,1.559,-97.872,2022-07-25,Q2-2022,Consumer Durables,0.1268338740309667,0.45976904868034824,-0.010110331241648713,0.13274002488999903,3.5466942349342756,0.41246054756671446,0.37026206698395175,0.34301869375554744,0.8232595376169712,7.857215534723875,24.411026801776757,0.5707242520572495
36,210,Softronic,IT Consulting,0.776,12.857,1.991,528.2,412.3,0.5649799999999999,1234.244,35.393,0.36384,106.1,225.1,1204.044,-0.04868,0.09734999999999999,Sweden,Small Cap,SOF B,11.445,2022-07-15,SOF-B.ST,0.057569999999999996,15.071,1.467,5.483,-89.8,2022-07-25,Q2-2022,Technology,0.25733689061363085,1.2811059907834101,-0.21780257094348773,-0.0463463727173119,-1.272724221507405,0.3968497517437542,0.37334310649677704,0.3337498533848439,0.7565244603674063,6.136262681639674,5.749246436206939,0.0554260731917493
37,33,Bilia,Auto & Equipment,23.883,8.549,2.067,6093.0,16635.0,0.21161000000000002,13422.27,42.9,0.39612,1611.0,4173.0,17333.27,0.06984,-0.26957000000000003,Sweden,Large Cap,BILI A,8.313,2022-07-22,BILI-A.ST,0.05739,7.941,0.504,3.216,-2019.0,2022-07-25,Q2-2022,Consumer Durables,0.09684400360685302,0.36627592425608657,-0.12137060414788098,-0.025519894445321212,-0.6639228106856206,0.3680674281712807,0.3227849685550552,0.35229049564421117,1.0019864625923804,-9.08352974841012,3.451538751215125,-0.024860076721785918
38,199,SEB A,Banks,374.999,0.633,0.014,41359.0,4112682.0,0.00931,232032.406,35.572,0.13007,368072.0,192789.0,232032.406,-0.11324,-0.01661,Sweden,Large Cap,SEB A,7.579,2022-07-14,SEB-A.ST,0.05634,9.119,4.085,1.204,-28418.0,2022-07-25,Q2-2022,Financials,0.08949682956280111,0.010056454644438835,-0.006909846178236003,-0.026085996189795457,-0.7701522269378553,0.28387988853753887,0.259418180380715,0.3104348671258553,1.0857785498727461,15.192010446181463,3.4013386749430996,-0.12667494430963078
39,204,Handelsbanken A,Banks,415.527,7.331,0.013,34061.0,3689057.0,0.007940000000000001,176182.703,29.899,0.109,23691.0,185679.0,176182.703,-0.12249,-0.02793,Sweden,Large Cap,SHB A,7.116,2022-07-15,SHB-A.ST,0.05619,8.705,3.771,0.949,-13507.0,2022-07-25,Q2-2022,Financials,0.0064219663724361,0.009232982846293782,-0.0036613692875984297,-0.04837739107201233,-1.5819181572483563,0.24135639421077593,0.21911079501321443,0.280283850964323,0.8610498976838267,12.754661669598148,11.741806898371836,-0.002451667860459028
40,1876,Akelius D,Real Estate,1.773,6.137,0.025,154.0,12185.0,0.01157,10665.88,27.917,-0.00875,113.0,7087.0,14917.88,0.08759,0.08256999999999999,Sweden,First North,AKEL D,113.014,2022-05-02,AKEL-D,0.05593,-98.785,49.234,1.505,-1143.0,2022-07-25,Q1-2022,Financials,0.00927369716864998,0.012638489946655724,-0.09380385720147723,-0.004503752495716107,-0.08397943816310766,0.27917000000000003,0.431222259695892,0.49152,,-2.8878571724446838,-1.0296521965031338,-0.9613855998651037
41,1082,Resurs Holding,Consumer Lending,10.123,6.427,0.07,1782.275,44247.25,0.02535,4704.0,38.359,0.12113,905.831,7309.005,4704.0,-0.37045,-0.43784999999999996,Sweden,Mid Cap,RESURS,4.215,2022-07-21,RESURS.ST,0.0557,5.313,1.509,0.644,-1363.568,2022-07-25,Q2-2022,Financials,0.020472029335156423,0.04027990440083847,-0.030817011226686404,-0.0076494346174271755,-0.17554002868975038,0.37730629803250637,0.30550573506370354,0.3993859795924982,1.0323150092742277,2.710070548518711,-1.486779483138161,-0.35178204112511635
42,180,Pricer,Electronic Equipment,2.468,-14.764,1.083,377.1,1828.7,0.05717,2006.374,48.223,0.047569999999999994,-64.7,697.9,2148.874,-0.19069,-0.37443,Sweden,Mid Cap,PRIC B,52.668,2022-07-21,PRIC-B.ST,0.05531,60.126,1.085,2.875,71.7,2022-07-25,Q2-2022,Technology,-0.03538032482091103,0.20621206321430524,0.039208180674796304,0.0035601499636912504,0.06913093065402337,0.4787082065496251,0.4252911233383111,0.47199297158774595,1.1313312957105712,-7.769106994395389,0.8987690002311235,-0.1295273477937422
43,223,Telia Company,Telecommunications,397.877,16.526,0.36,30831.0,246618.0,0.05051,153279.406,20.12,0.05653,25134.0,88272.0,213444.406,0.03579,0.036309999999999995,Sweden,Large Cap,TELIA,22.002,2022-07-20,TELIA.ST,0.0547,29.643,2.405,1.736,-11316.0,2022-07-25,Q2-2022,Telecom,0.10191470208987179,0.12501520570274677,-0.04588472860861738,-0.07839759271282665,-4.048169588558128,0.1711035406463653,0.15606410517919747,0.17749399823776071,0.5285480968491704,16.53578728497344,17.011275372951626,0.10139253847074281
44,224,TietoEVRY,IT Consulting,1.384,11.006,0.835,24106.119,35291.922,0.11705,32046.08,27.048,0.11724,3418.57,16850.801,39750.48,0.01121,-0.025910000000000002,Sweden,Large Cap,TIETOS,14.22,2022-07-22,TIETOS.ST,0.05329,16.204,1.349,1.902,-2591.48,2022-07-25,Q2-2022,Technology,0.09686550933666918,0.6830491974905759,-0.07342983473668564,0.05170676079542336,2.420282693925483,0.2323662805005238,0.2141031736819325,0.1958036934121035,0.6248101574100781,7.865624508490612,12.810099724942576,0.03316842012528465
45,424,Inwido,Construction Supplies,14.027,10.166,0.935,2178.6,9214.8,0.16549,6851.817,49.541,0.16133,1097.0,4661.5,8108.817,-0.25614000000000003,-0.22135000000000002,Sweden,Mid Cap,INWI,8.232,2022-07-15,INWI.ST,0.05203,9.069,0.941,1.47,-927.6,2022-07-25,Q2-2022,Industrials,0.11904761904761905,0.23642401354343015,-0.10066414897773149,-0.08416876182436772,-1.5064556082233314,0.4053168538494811,0.3702670441405691,0.512075789164168,1.0929414646953766,-9.948501017907537,-7.076801883405735,-0.231024864699371
46,2101,RugVista,Home Furnishings,1.855,27.612,0.973,438.825,705.12,0.32067999999999997,1004.955,58.75,0.16435,40.258,513.704,842.229,-0.5755,-0.64441,Sweden,First North,RUG,7.691,2022-05-12,RUG.ST,0.051710000000000006,11.903,1.227,1.956,-5.804,2022-07-25,Q1-2022,Consumer Durables,0.05709382800090765,0.6223408781484002,-0.008231223054231905,-0.22410814064436957,-4.766441730605609,0.47233541883124724,0.3946799931866054,0.43092628690465357,,-2.8878571724446838,-1.0296521965031338,-0.5759130771196974
47,22,Avanza Bank,Retail & Mortgage Banks,116.746,4.857,0.012,2129.0,245347.0,0.00838,28524.131,55.016,0.43816000000000005,14171.0,3889.0,28524.131,-0.33084,-0.24638000000000002,Sweden,Large Cap,AZA,14.191,2022-07-14,AZA.ST,0.050179999999999995,16.74,9.585,7.335,-1873.0,2022-07-25,Q2-2022,Financials,0.05775901070728397,0.008677505736772815,-0.007634085601209715,0.06495905492829201,1.2100288603318887,0.4450969238017975,0.4301074416140199,0.4920209691528254,1.0852822281646484,-15.0894412320303,-19.9606404418916,-0.4158075482319523
