,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
21,21,381,Arctic Paper,Forest & Wood Products,0.645,10.149,1.428,1578.682,5328.063,0.16313,1780.702,52.388,0.1023,175.456,2034.066,0.25061,0.52251,0.8227,Sweden,Small Cap,ARP,3.752,2022-03-24,ARP.ST,0.03471,6.28,0.234,0.875,0.11823,2022-04-28,Q4-2021,Materials,0.0862587546323472,0.2962956706780681,-0.0349938834501286,-0.5939969068396351,0.430232889417844,0.4011625398072085,0.5399426088727797,0.55173273740124,2.414403467340896,3.021059477357919
22,22,14,Arise Windpower,Wind Energy,4.505,122.241,0.184,232.0,1511.0,0.07322,2322.587,51.103,0.08432,19.0,676.0,0.09319,0.22392,-0.0243,Sweden,Small Cap,ARISE,35.792,2022-02-17,ARISE.ST,,34.526,8.355,3.436,0.06559,2022-04-28,Q4-2021,Utilities,0.0281065088757396,0.1535407015221707,-0.0070598641871518,-0.1415315936996828,0.4654125502413571,0.4370285655974685,0.4571751251862551,1.1143064632096114,-1.290193365377644,3.192639760498468
23,23,1574,Arjo,Medical Supplies,56.996,29.072,0.609,4250.0,15231.0,0.12537,20495.842,39.22,0.10249,705.0,7152.0,-0.17579,-0.41485,-0.0851099999999999,Sweden,Large Cap,ARJO B,23.75,2022-04-22,ARJO-B.ST,0.01528,27.963,2.211,2.866,0.08491,2022-04-28,Q1-2022,Health Care,0.0985738255033557,0.2790361762195522,0.1126105957906368,2.5891628695511044,0.3657845342053937,0.3302507607063867,0.3986204076486993,0.3440817507776317,-3.662397464950975,-10.216854587062349
24,24,1793,Ascelia Pharma,Pharmaceuticals,0.779,-6.168,,,333.493,-2.94836,719.181,42.503,-0.409,-116.597,307.834,-0.17296,-0.25714,-0.4460699999999999,Sweden,Small Cap,ACE,-3.321,2022-02-10,ACE.ST,,-5.583,,2.336,0.3059,2022-04-28,Q4-2021,Health Care,-0.3787658283360512,,0.0147819974675516,0.3350889811071882,0.3743403851073663,0.3556704920557291,0.4043082651890138,0.8097349320988646,-5.165265316379847,-1.560735941751381
25,25,1473,Aspire Global,Gambling & Casinos,9.012,8.913,0.983,760.324,2254.295,0.28465,5029.732,62.723,0.63144,564.322,1362.97,0.0018599999999999,0.3891799999999999,0.59704,Sweden,First North,ASPIRE,15.799,2022-02-17,ASPIRE.ST,,5.759,2.27,3.69,0.4822099999999999,2022-04-28,Q4-2021,Consumer Durables,0.4140384601275156,0.3372779516434184,0.0483968428766107,0.5960709081757305,0.4579943280633795,0.309266292660464,0.7441470229027461,0.7201289518063042,2.327379167881115,2.3259746180665504
26,26,17,Assa Abloy,Construction Supplies,436.174,34.303,0.738,39531.0,135290.0,0.15297,269688.422,31.153,0.15637,7862.0,73568.0,-0.01583,-0.03079,-0.01181,Sweden,Large Cap,ASSA B,19.827,2022-04-27,ASSA-B.ST,0.01733,23.403,2.702,3.666,0.0960599999999999,2022-04-28,Q1-2022,Industrials,0.106867116137451,0.2921945450513711,-0.0089950777997012,-0.2372479919754569,0.2544153335987551,0.2323223014710235,0.3474897684563911,0.906796382425896,3.3825111064035687,5.177671134916164
27,27,18,AstraZeneca,Pharmaceuticals,604.624,-46.481,0.355,210831.203,889263.812,0.01381,1998775.02,26.765,0.0028499999999999,-43001.801,331421.906,0.1615299999999999,0.20651,0.4771,Sweden,Large Cap,AZN,247.295,2022-02-10,AZN.ST,0.01394,2041.785,6.329,6.031,0.57897,2022-04-28,Q4-2021,Health Care,-0.1297494227795551,0.2370851036047782,0.0364078722757548,1.2595573224699417,0.2375526493564674,0.2127477954870311,0.2649213777246126,0.1636415158536063,4.192589868775557,2.376381220776831
28,28,19,Atlas Copco A,Industrial Machinery,718.457,35.257,0.777,48435.0,147944.0,0.32021,537249.24,38.725,0.25832,15238.0,74435.0,-0.16344,-0.19985,-0.16383,Sweden,Large Cap,ATCO A,21.805,2022-04-26,ATCO-A.ST,0.01723,27.941,4.673,7.218,0.19901,2022-04-28,Q1-2022,Industrials,0.2047155236112044,0.3273873898231763,-0.0240128029150095,-0.5462517300837008,0.3018924524786961,0.2801250830381288,0.4028929555581495,1.0417399286546725,-3.27185881910125,-2.0696099336531613
29,29,920,Attendo,Healthcare Facilities,6.707,4.492,0.611,4182.0,21076.0,0.04332,4334.855,32.783,0.0113,965.0,4957.0,-0.16945,-0.28105,-0.45869,Sweden,Mid Cap,ATT,23.445,2022-02-10,ATT.ST,,77.184,0.336,0.874,0.0500199999999999,2022-04-28,Q4-2021,Health Care,0.1946741981036917,0.1984247485291326,-0.0422444076957413,-1.2877963497553562,0.3027301778305362,0.2705482467589951,0.3006503256374128,0.9509167692960944,-2.8912485553101805,-0.1842276461493989
30,30,21,Autoliv,Auto & Equipment,235.772,33.891,1.044,11250.99,65181.91,0.15221,73930.883,37.178,0.135,2181.4,22309.01,-0.19155,-0.13119,-0.18528,Sweden,Large Cap,ALIV SDB,17.253,2022-04-22,ALIV-SDB.ST,0.02986,20.92,1.086,3.314,-0.05371,2022-04-28,Q1-2022,Consumer Durables,0.0977811207220759,0.1726090873986356,-0.0192187555046192,-0.4530950094387943,0.3074793369171278,0.2781028235012202,0.3887546762956081,1.3156928113897222,0.9457810355099696,1.364400125014856
31,31,1557,Awardit,Advertising,4.153,-15.579,0.453,195.454,1168.476,0.11871,1904.776,48.995,0.06088,-122.269,505.595,-0.1982499999999999,0.02009,0.99048,Sweden,First North,AWRD,28.528,2022-02-25,AWRD.ST,,53.89,3.452,3.767,2.83117,2022-04-28,Q4-2021,Consumer Durables,-0.2418319010275022,0.1672725841181162,0.1195339619967355,2.1326101425848702,0.4942772988781151,0.4539342768981396,0.5137117357081272,1.3655088039727472,3.2413831547359337,0.7957121120188644
32,32,24,Axfood,Food Retail,120.848,78.627,2.534,9097.0,24185.0,0.28378,61093.448,27.298,0.56043,777.0,4045.0,0.22983,0.3829,0.36859,Sweden,Large Cap,AXFO,23.308,2022-04-21,AXFO.ST,0.0266199999999999,25.584,0.997,15.103,0.28664,2022-04-28,Q1-2022,Food and Beverage,0.192088998763906,0.376142236923713,-0.0708319822304254,-2.314113436324457,0.2089339751731861,0.1750522500059372,0.2805332833728735,0.0561415117053311,1.7522871237909183,2.143908200724196
33,33,1769,Azelio,Renewable Energy,14.638,-2.348,0.001,137.736,1252.402,-0.61422,985.65,134.641,-0.36293,-419.732,1008.102,-0.4897399999999999,-0.62888,-0.8414499999999999,Sweden,First North,AZELIO,-1.543,2022-02-25,AZELIO.ST,,-2.633,6.496,0.978,0.35811,2022-04-28,Q4-2021,Utilities,-0.4163586621195078,0.1099774672988385,-0.2821371801147424,-2.0725517187965625,1.0774931052816423,0.8334865625976422,1.2476552189374888,1.285032773098268,-4.706726243302747,-1.7756973043172093
34,34,1313,B3 Consulting,IT Consulting,3.253,11.43,1.633,314.9,602.8,0.47045,1110.98,52.261,0.29947,97.2,203.3,0.6107,0.8988299999999999,1.45113,Sweden,Small Cap,B3,11.516,2022-04-27,B3.ST,0.02703,16.244,1.125,5.465,0.18359,2022-04-28,Q1-2022,Technology,0.4781111657648795,0.5223954877239548,0.1511116239522804,2.4813818659943903,0.4652836617421459,0.4359098978984673,0.5581409815546645,0.7683674939259161,7.318191574315051,6.446368200542189
35,35,377,Bactiguard,Medical Equipment,1.168,-298.911,0.229,80.837,840.755,-0.1083399999999999,4023.045,40.075,-0.123,-13.459,526.074,-0.1957999999999999,-0.30218,-0.38895,Sweden,Mid Cap,BACTI B,-66.598,2022-04-27,BACTI-B.ST,,-62.176,20.903,7.647,0.25306,2022-04-28,Q1-2022,Health Care,-0.0255838532221702,0.0961481049770741,-0.0007650018373891,-0.014821272942106,0.3827399194948004,0.3642888570165262,0.4730604233940952,-0.0233447075587878,-8.365854269958822,-4.180519437990543
36,36,1517,Balco Group,Construction Supplies,2.348,-56.211,0.9,296.3,1245.6,0.14227,2225.954,40.074,0.13208,-39.6,692.0,-0.20625,-0.17129,0.07286,Sweden,Mid Cap,BALCO,19.686,2022-02-17,BALCO.ST,0.01969,24.354,1.987,3.217,0.01823,2022-04-28,Q4-2021,Industrials,-0.0572254335260115,0.2378773281952473,0.0774868562448701,1.713280311307043,0.3838612495180702,0.3532601914365038,0.4145140544285895,0.551692122610028,0.1627649736719442,-5.357363217610995
37,37,1450,Bambuser,Online Services,4.57,-7.948,0.21,-19.778,824.89,-0.89992,1840.117,73.365,-0.31171,-231.519,724.799,-0.31385,-0.55719,-0.64512,Sweden,First North,BUSER,-5.968,2022-04-27,BUSER.ST,,-8.145,9.018,2.539,-0.0034899999999999,2022-04-28,Q1-2022,Technology,-0.3194251095821048,-0.0239765302040272,-0.1665645489601918,-1.8593410007843885,0.7028381721496012,0.6476790463628703,0.8210378337101701,0.0893809409358843,-12.3086044177803,-10.452401803921482
38,38,27,BE Group,Industrial Components,15.519,37.601,1.709,1222.0,3589.0,0.33567,1955.27,78.026,0.3699,52.0,1568.0,0.2048,0.44115,5.81613,Sweden,Small Cap,BEGR,3.593,2022-04-21,BEGR.ST,0.07968,3.371,0.319,1.247,0.28362,2022-04-28,Q1-2022,Industrials,0.0331632653061224,0.3404848147116188,-0.0517283616813947,-0.6079078792670289,0.6270953022262052,0.5544282970601877,0.7798850485927606,0.8718715478851711,6.374130313662669,3.994478443141442
39,39,29,Beijer Alma,Industrial Components,22.441,-14.279,0.808,1883.6,7187.6,0.21079,12383.841,45.784,0.20423,-867.3,2839.4,-0.11039,-0.11613,0.15953,Sweden,Mid Cap,BEIA B,17.452,2022-04-26,BEIA-B.ST,0.01703,21.249,2.131,4.361,0.45885,2022-04-28,Q1-2022,Industrials,-0.3054518560259209,0.2620624408703879,0.0068877053824006,0.1258427464261853,0.380736072499888,0.3628433240855977,0.5016329057617929,1.5718111010252511,3.0667275470537567,3.169893966640117
40,40,30,Beijer Electronics,Computer Hardware,0.785,-17.795,0.779,,2190.919,0.07044,1787.562,57.144,0.06606,-100.454,754.369,-0.00794,-0.20281,0.26975,Sweden,Mid Cap,BELE,28.674,2022-04-27,BELE.ST,0.008,35.671,1.04,2.37,0.1173,2022-04-28,Q1-2022,Technology,-0.133162948106298,,-0.0280135146855367,-0.4128659122388205,0.5317871720803743,0.5057329769872164,0.6218680095535306,1.382099520886955,3.801930626513864,0.7336515342267295
41,41,28,Beijer Ref,Installation,77.66,-49.039,1.037,,17427.0,0.14209,60709.875,51.92,0.18614,-1238.0,5743.0,0.01926,-0.10636,0.19614,Sweden,Large Cap,BEIJ B,44.314,2022-04-21,BEIJ-B.ST,0.0069299999999999,56.791,3.347,10.571,0.38717,2022-04-28,Q1-2022,Industrials,-0.2155667769458471,,0.0564942549362242,1.0135140744051716,0.4116279318956956,0.3834092492093022,0.5108744044374949,1.80630971649282,3.545011548802342,1.7890861724651603
42,42,26,Bergman & Beving,Industrial Components,2.509,68.213,0.88,1904.0,5097.0,0.08402,3478.885,37.143,0.1059099999999999,51.0,1778.0,-0.00157,-0.17876,0.0280799999999999,Sweden,Mid Cap,BERG B,14.891,2022-02-09,BERG-B.ST,0.02366,17.693,0.774,1.957,0.07896,2022-04-28,Q3-2022,Industrials,0.0286839145106861,0.3735530704335884,0.0369970438297913,0.8833781232012413,0.3854946506183529,0.3774128440438313,0.3838486586586986,1.5551806268459616,2.709116531505614,0.8786210758550919
43,43,31,Bergs Timber,Forest & Wood Products,3.503,-12.677,1.319,1271.0,2316.0,0.27116,1990.219,47.733,0.25804,-157.0,1616.0,0.15493,0.06296,-0.08129,Sweden,Small Cap,BRG B,5.195,2022-02-03,BRG-B.ST,0.05226,4.773,0.634,1.232,0.3696,2022-04-28,Q4-2021,Materials,-0.0971534653465346,0.5487910189982729,0.0594342227509161,1.3248725816699018,0.4526667651788555,0.4398418650940423,0.4111517264303987,1.1492431397824063,-1.6904739911816855,1.7025117584400933
44,44,32,Betsson,Gambling & Casinos,31.973,13.349,0.722,4392.827,9484.402,0.22539,8795.023,43.92,0.17231,658.875,6136.966,0.22505,0.02871,-0.2105099999999999,Sweden,Mid Cap,BETS B,7.601,2022-04-28,BETS-B.ST,0.06394,7.966,1.285,1.433,0.0915499999999999,2022-04-28,Q1-2022,Consumer Durables,0.1073616832812826,0.4631633075021493,0.0747760963509867,1.4933347735133744,0.3997768919419965,0.3533840771095037,0.4589287382567454,0.666265394041454,-0.528963774983225,1.4137201002038162
45,45,1694,Better Collective,Gambling & Casinos,13.55,-4.227,0.296,1155.536,6153.004,0.08863,8170.266,53.101,0.05014,-1932.867,3551.934,-0.21081,-0.1902199999999999,-0.35076,Sweden,Mid Cap,BETCO,19.841,2022-02-24,BETCO.ST,,42.281,4.48,2.3,0.89605,2022-04-28,Q4-2021,Consumer Durables,-0.544173118081586,0.1878003004711194,-0.1057008689758096,-1.916374060406596,0.5438925979145813,0.4857037484727803,0.5055195048940353,0.9615883526213094,-5.925324375961135,-1.3018243631237312
46,46,1677,BHG Group,Retailers,58.183,-4.525,0.918,3530.0,14382.6,0.05887,8196.619,67.047,0.09028,-1811.5,5297.4,-0.27729,-0.33232,-0.62041,Sweden,Large Cap,BHG,16.436,2022-04-27,BHG.ST,,16.991,0.619,1.547,0.3114699999999999,2022-04-28,Q1-2022,Consumer Durables,-0.341960206893948,0.2454354567324405,0.0269190998828899,0.3301059530138565,0.537610511584814,0.4723112012616582,0.7473892047517373,0.4558431477483981,-7.05475106919948,-2.744866542839466
47,47,1376,BICO Group,Medical Equipment,77.577,-1.273,0.129,1076.1,9754.6,-0.02773,6190.708,101.75,-0.03369,-4863.1,6773.9,-0.457,-0.78125,-0.80548,Sweden,Large Cap,BICO,-26.689,2022-02-23,BICO.ST,,-24.134,4.304,0.914,2.88013,2022-04-28,Q4-2021,Health Care,-0.717917300225867,0.110317183687696,0.1475543654004181,2.022122271782196,0.8431324173261275,0.7128176017842398,0.6687815647988874,2.02779591267746,-7.299224569305903,-5.7153189484196725
48,48,33,Bilia,Auto & Equipment,23.381,8.02,1.998,6086.0,17440.0,0.20017,13024.76,33.908,0.34587,1624.0,4840.0,-0.06218,-0.13279,-0.15571,Sweden,Large Cap,BILI A,7.945,2022-04-28,BILI-A.ST,0.06314,7.203,0.374,2.691,0.02836,2022-04-28,Q1-2022,Consumer Durables,0.3355371900826446,0.3489678899082569,0.012881903753857,0.343761337425096,0.3193226587024633,0.302220165014,0.3434493214935689,1.2872317315925823,-1.4545871996897837,-0.2240430026119193
49,49,34,BillerudKorsnäs,Forest & Wood Products,69.72,13.052,0.69,13245.0,37978.0,0.07599,31233.0,33.854,0.0741,2393.0,20041.0,-0.00299,-0.1730999999999999,-0.13295,Sweden,Large Cap,BILL,17.698,2022-01-28,BILL.ST,0.02867,20.888,1.182,1.558,0.0445,2022-04-28,Q4-2021,Materials,0.1194052193004341,0.3487545421033229,-0.0225413610740636,-0.6552130609544666,0.2682789597323067,0.232785065637122,0.3153096284092739,0.8526212858752699,-0.7618721400511916,-0.517536991290691
50,50,389,BIMobject,IT Services,0.829,-4.742,0.318,57.45,377.942,-1.5678999999999998,560.763,60.225,-0.28815,-118.266,282.065,-0.21387,-0.38923,-0.6188400000000001,Sweden,First North,BIM,-2.952,2022-02-11,BIM.ST,,-6.9,4.501,1.988,-0.20774,2022-04-28,Q4-2021,Technology,-0.4192863347100846,0.1520074508787062,-0.080951492672402,-1.4305870705875905,0.582319702033181,0.499072489644905,0.5186211317268192,0.7701175914459033,-2.8153257416375386,-0.3014371121402771
51,51,1538,BioArctic,Biotechnology,11.042,-44.951,0.026,-28.379,897.73,,6512.037,52.242,-0.15189,-144.869,788.676,-0.29167,-0.37437,-0.1765,Sweden,Mid Cap,BIOA B,-40.648,2022-02-03,BIOA-B.ST,,-54.363,244.006,8.257,-0.1452699999999999,2022-04-28,Q4-2021,Health Care,-0.1836863300011665,-0.0316119545965936,0.0339418667319406,0.7120484050510264,0.6164739222335711,0.5019321726461369,0.4368837074105242,0.925720961757464,-0.1322448463178591,-2.4334374042332314
